year,method,reconstruction_status,reconstruction_failure_reason,contract_version,mask_id,scenario_family,selected_smoothing,diagnostic_n_sparse_inputs,diagnostic_minimum_reconstructed_value,diagnostic_n_negative_reconstructed_days,diagnostic_fraction_negative_reconstructed_days,diagnostic_negative_values_clipped,diagnostic_boundary_extrapolation,diagnostic_sparse_input_checksum,diagnostic_identical_sparse_input_enforced,n_pointwise_evaluation_dates,n_predictions_available,n_predictions_missing_or_nonfinite,q05_reference,q95_reference,q95_minus_q05,scale_available,scale_unavailable_reason,pointwise_metric_status,pointwise_metric_reason,bias,mae,rmse,nrmse,nrmse_status,nrmse_reason,n_common_support_dates,n_common_support_predictions,n_missing_common_support_predictions,minimum_reconstructed_value,n_negative_reconstructed_days,fraction_negative_reconstructed_days,negative_values_clipped,reference_peak_status,reference_peak_reason,reference_peak_time,reference_peak_value,reference_peak_plateau_start,reference_peak_plateau_end,reference_peak_plateau_days,reference_peak_at_boundary,reference_peak_distance_to_nearest_boundary_days,reconstruction_peak_status,reconstruction_peak_reason,reconstruction_peak_time,reconstruction_peak_value,reconstruction_peak_plateau_start,reconstruction_peak_plateau_end,reconstruction_peak_plateau_days,reconstruction_peak_at_boundary,reconstruction_peak_distance_to_nearest_boundary_days,seasonal_metric_status,seasonal_metric_reason,peak_timing_metric_status,peak_timing_metric_reason,signed_peak_date_error_days,absolute_peak_date_error_days,peak_timing_success_5d,peak_timing_success_10d,peak_timing_success_15d,signed_peak_magnitude_error,absolute_peak_magnitude_error,normalized_absolute_peak_magnitude_error,reference_integral,reconstruction_integral,signed_integral_error,absolute_integral_error,relative_integral_error,relative_integral_status,relative_integral_reason,pearson_correlation,correlation_status,correlation_reason,diagnostic_n_output_dates,diagnostic_n_finite_output_dates,diagnostic_persistent_batch_transport
2019,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r004,random_deletion,10,32,0.89201855659484863,0,0,False,,64e04a420a588a0cf4cd689436079a30c36233cfa1d1285b2386a5947473af98,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.5470659679532401,3.2171827557845618,7.3893769299985044,0.25871766229192167,ok,,233,233,0,0.89201855659484863,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-18T00:00:00,32.271831512451172,2019-08-18,2019-08-18,1,False,109,ok,,ok,,-8,8,False,True,True,-28.623068487548828,28.623068487548828,1.0021539619473303,1870.269949,1559.3025729656219,-310.96737603437805,310.96737603437805,-0.16626871227901982,ok,,0.79449131053358624,ok,,365,365,True
2019,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r005,random_deletion,,32,0.95194400000000001,0,0,False,False,05744661ca796703745891fa354d5b7511a9b65f1fe017897288fa6ea3cb537b,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.9544023084577111,3.2001234646857291,7.4593963322622985,0.26116918915817533,ok,,233,233,0,0.95194400000000001,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-25T00:00:00,29.236799999999999,2019-08-25,2019-08-25,1,False,102,ok,,ok,,-1,1,True,True,True,-31.658100000000001,31.658100000000001,1.1084168127021696,1870.269949,1477.4350849999998,-392.83486400000015,392.83486400000015,-0.21004179862379865,ok,,0.81372940864879628,ok,,,,
2019,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r005,random_deletion,,32,0.95194536447525024,0,0,False,,05744661ca796703745891fa354d5b7511a9b65f1fe017897288fa6ea3cb537b,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.4948951157112504,4.2408212769565292,7.7625780812419141,0.27178422126286433,ok,,233,233,0,0.95228314399719238,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-20T12:00:00,21.533401489257812,2019-08-20,2019-08-21,2,False,106.5,ok,,ok,,-5.5,5.5,False,True,True,-39.361498510742187,39.361498510742187,1.3781290324579822,1870.269949,1353.2468166649342,-517.02313233506584,517.02313233506584,-0.27644305176988426,ok,,0.79190394811365228,ok,,365,365,True
2019,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r005,random_deletion,10,32,0.88918977975845337,0,0,False,,05744661ca796703745891fa354d5b7511a9b65f1fe017897288fa6ea3cb537b,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.9432353045158008,3.201033273855276,7.4236944124179765,0.25991918968880756,ok,,233,233,0,0.88918977975845337,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-17T00:00:00,28.092189788818359,2019-08-17,2019-08-17,1,False,110,ok,,ok,,-9,9,False,True,True,-32.80271021118164,32.80271021118164,1.1484920289047942,1870.269949,1479.6596750617027,-390.61027393829727,390.61027393829727,-0.20885234997608212,ok,,0.80503437354677854,ok,,365,365,True
2019,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r006,random_deletion,,32,0.95194400000000001,0,0,False,False,318dcdf07bc69f4fe16edfd2cf1fa2f614ef84865cfbe1fdb1320754feb45220,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.8259406417910449,3.2237050968029211,7.4591419533323009,0.26116028281563403,ok,,233,233,0,0.95194400000000001,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-25T00:00:00,29.236799999999999,2019-08-25,2019-08-25,1,False,102,ok,,ok,,-1,1,True,True,True,-31.658100000000001,31.658100000000001,1.1084168127021696,1870.269949,1503.2558799999999,-367.01406900000006,367.01406900000006,-0.19623587985051888,ok,,0.81380042761913252,ok,,,,
2019,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r006,random_deletion,,32,0.95194530487060547,0,0,False,,318dcdf07bc69f4fe16edfd2cf1fa2f614ef84865cfbe1fdb1320754feb45220,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.578227494131629,4.2074103332692232,7.7599604860005007,0.27169257373586708,ok,,233,233,0,0.95224332809448242,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21T12:00:00,21.222858428955078,2019-08-21,2019-08-22,2,False,105.5,ok,,ok,,-4.5,4.5,True,True,True,-39.672041571044922,39.672041571044922,1.3890017995889072,1870.269949,1336.1581528186798,-534.11179618132019,534.11179618132019,-0.2855800556849562,ok,,0.79587333571638741,ok,,365,365,True
2019,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r006,random_deletion,10,32,0.89948123693466187,0,0,False,,318dcdf07bc69f4fe16edfd2cf1fa2f614ef84865cfbe1fdb1320754feb45220,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.8036479623173005,3.2733617606398364,7.4343334842826057,0.26029168602075109,ok,,233,233,0,0.89948123693466187,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-17T00:00:00,28.168718338012695,2019-08-17,2019-08-17,1,False,110,ok,,ok,,-9,9,False,True,True,-32.726181661987304,32.726181661987304,1.1458126030839551,1870.269949,1507.7225162982941,-362.54743270170593,362.54743270170593,-0.19384764904956825,ok,,0.80315448624804786,ok,,365,365,True
2019,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r007,random_deletion,,32,0.95194400000000001,0,0,False,False,828cc0edddad960020d29fc36e4cfab58dac01dca6180e97fd0c13fb729e72eb,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.8041003930348261,3.2468303546802004,7.4649944441212996,0.26136519085454701,ok,,233,233,0,0.95194400000000001,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-25T00:00:00,29.236799999999999,2019-08-25,2019-08-25,1,False,102,ok,,ok,,-1,1,True,True,True,-31.658100000000001,31.658100000000001,1.1084168127021696,1870.269949,1507.6457700000001,-362.62417899999991,362.62417899999991,-0.19388868392709224,ok,,0.81160516221619139,ok,,,,
2019,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r007,random_deletion,,32,0.95194530487060547,0,0,False,,828cc0edddad960020d29fc36e4cfab58dac01dca6180e97fd0c13fb729e72eb,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.4606545522723984,4.2126725595316712,7.6845436809160717,0.26905207241974693,ok,,233,233,0,0.95225578546524048,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21T00:00:00,21.906566619873047,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-38.988333380126953,38.988333380126953,1.3650637346451595,1870.269949,1358.799257338047,-511.47069166195297,511.47069166195297,-0.27347426072660114,ok,,0.79630769882065489,ok,,365,365,True
2019,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r007,random_deletion,10,32,0.88887041807174683,0,0,False,,828cc0edddad960020d29fc36e4cfab58dac01dca6180e97fd0c13fb729e72eb,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.7570381229482244,3.2568234048311981,7.4357438330849952,0.26034106530517886,ok,,233,233,0,0.88887041807174683,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-18T00:00:00,27.724691390991211,2019-08-18,2019-08-18,1,False,109,ok,,ok,,-8,8,False,True,True,-33.170208609008789,33.170208609008789,1.1613589224578729,1870.269949,1517.0979960560799,-353.17195294392013,353.17195294392013,-0.18883474716190296,ok,,0.80309444574533173,ok,,365,365,True
2019,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r008,random_deletion,,32,0.95194400000000001,0,0,False,False,c573dc078457c23300d3e60e2468566d1d7b0956bfc0061ded964fa68be42cc2,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.1123908905472639,3.2990205263219923,7.5120720272035015,0.26301347627248733,ok,,233,233,0,0.95194400000000001,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-25T00:00:00,29.236799999999999,2019-08-25,2019-08-25,1,False,102,ok,,ok,,-1,1,True,True,True,-31.658100000000001,31.658100000000001,1.1084168127021696,1870.269949,1445.67938,-424.59056899999996,424.59056899999996,-0.22702100797107977,ok,,0.8126004899792072,ok,,,,
2019,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r008,random_deletion,,32,0.95194524526596069,0,0,False,,c573dc078457c23300d3e60e2468566d1d7b0956bfc0061ded964fa68be42cc2,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.6450631735868124,4.2241142815500705,7.7800417994965922,0.27239566285050792,ok,,233,233,0,0.95224720239639282,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21T00:00:00,21.327116012573242,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-39.567783987426758,39.567783987426758,1.3853515218232146,1870.269949,1327.33196413517,-542.93798486483001,542.93798486483001,-0.29029926142754381,ok,,0.796307694539929,ok,,365,365,True
2019,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r008,random_deletion,10,32,0.94707918167114258,0,0,False,,c573dc078457c23300d3e60e2468566d1d7b0956bfc0061ded964fa68be42cc2,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.0143527864755089,3.2836675613768662,7.4659582713819415,0.2613989364785812,ok,,233,233,0,0.94707918167114258,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-17T00:00:00,28.175149917602539,2019-08-17,2019-08-17,1,False,110,ok,,ok,,-9,9,False,True,True,-32.719750082397461,32.719750082397461,1.1455874199254708,1870.269949,1465.3774092197418,-404.89253978025818,404.89253978025818,-0.21648882290855767,ok,,0.80357889175152408,ok,,365,365,True
2019,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r009,random_deletion,,32,1.1282300000000001,0,0,False,False,d248eec9872da897adab56f276007700254a63a2f520b9d88518bcd4874e091e,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.7206908656716413,3.1811690621428879,7.3256735403450737,0.25648727234059859,ok,,233,233,0,1.1282300000000001,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-25T00:00:00,29.236799999999999,2019-08-25,2019-08-25,1,False,102,ok,,ok,,-1,1,True,True,True,-31.658100000000001,31.658100000000001,1.1084168127021696,1870.269949,1524.411085,-345.85886400000004,345.85886400000004,-0.18492456887569872,ok,,0.82366067967960044,ok,,,,
2019,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r009,random_deletion,,32,1.1282340288162231,0,0,False,,d248eec9872da897adab56f276007700254a63a2f520b9d88518bcd4874e091e,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.1743712113779168,4.132540405463109,7.6482805626362662,0.26778242421020992,ok,,233,233,0,1.128459095954895,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-23T00:00:00,21.421247482299805,2019-08-23,2019-08-23,1,False,104,ok,,ok,,-3,3,True,True,True,-39.473652517700195,39.473652517700195,1.3820557806495721,1870.269949,1417.2991170883179,-452.97083191168213,452.97083191168213,-0.24219542860851587,ok,,0.79562139038654545,ok,,365,365,True
2019,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r009,random_deletion,10,32,0.84051430225372314,0,0,False,,d248eec9872da897adab56f276007700254a63a2f520b9d88518bcd4874e091e,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.8031486865807718,3.2053831477678782,7.429617188258379,0.26012655855552314,ok,,233,233,0,0.84051430225372314,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-17T00:00:00,28.175069808959961,2019-08-17,2019-08-17,1,False,110,ok,,ok,,-9,9,False,True,True,-32.719830191040039,32.719830191040039,1.1455902246979073,1870.269949,1507.8347492814064,-362.43519971859359,362.43519971859359,-0.19378764007430116,ok,,0.8035979697449106,ok,,365,365,True
2019,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r010,random_deletion,,32,0.95194400000000001,0,0,False,False,420c2326cfcdb26eb0ea47740630f130946212806244837dafc05980721c20d9,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.9609560646766171,3.2174048488758893,7.5333236217657547,0.26375753939407487,ok,,233,233,0,0.95194400000000001,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-25T00:00:00,29.236799999999999,2019-08-25,2019-08-25,1,False,102,ok,,ok,,-1,1,True,True,True,-31.658100000000001,31.658100000000001,1.1084168127021696,1870.269949,1476.11778,-394.15216899999996,394.15216899999996,-0.2107461381234009,ok,,0.81136656480322555,ok,,,,
2019,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2019_k1_r010,random_deletion,,32,0.95194530487060547,0,0,False,,420c2326cfcdb26eb0ea47740630f130946212806244837dafc05980721c20d9,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.5140248177510354,4.2084175301871607,7.7040862113990851,0.26973629760540607,ok,,233,233,0,0.95225334167480469,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21T00:00:00,21.742885589599609,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-39.15201441040039,39.15201441040039,1.3707945525361729,1870.269949,1349.9104371666908,-520.35951183330917,520.35951183330917,-0.27822695440919432,ok,,0.79630769578582095,ok,,365,365,True
