event_id,year,method,mask_id,scenario_family,common_support_segment_id,reference_event_time,reference_magnitude,yearly_scale_q95_minus_q05,event_status,event_unavailable_reason,matching_window_days,magnitude_used_for_matching,matched_candidate_id,reconstructed_event_time,signed_timing_error_days,absolute_timing_error_days,success_5d,success_10d,success_15d,reconstructed_magnitude,signed_magnitude_error,absolute_magnitude_error,normalized_absolute_magnitude_error,magnitude_metric_status,magnitude_metric_reason,reconstruction_status,reconstruction_failure_code
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r032,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-03T00:00:00,-5,5,True,True,True,13.702566146850586,-24.165633853149416,24.165633853149416,1.0906885601956922,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r032,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-12T00:00:00,3,3,True,True,True,16.004295349121094,-9.1792046508789049,9.1792046508789049,0.41429302311074839,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r032,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,28.544582366943359,-9.3236176330566423,9.3236176330566423,0.42081093977546996,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r032,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-09T00:00:00,0,0,True,True,True,19.904335021972656,-5.2791649780273424,5.2791649780273424,0.23826914220045409,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r033,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-03T00:00:00,-5,5,True,True,True,29.1252,-8.7430000000000021,8.7430000000000021,0.39460541940422406,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r033,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P008,2021-08-06T00:00:00,-3,3,True,True,True,19.919799999999999,-5.2637,5.2637,0.23757114790323844,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r033,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r033,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P001,2021-08-19T00:00:00,10,10,False,True,True,15.347831726074219,-9.8356682739257799,9.8356682739257799,0.44392176648213449,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r033,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-03T00:00:00,-5,5,True,True,True,23.940322875976562,-13.927877124023439,13.927877124023439,0.62861898592425547,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r033,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-11T00:00:00,2,2,True,True,True,16.643566131591797,-8.5399338684082018,8.5399338684082018,0.38544025915904784,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r034,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r034,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P006,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r034,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-26T00:00:00,-13,13,False,False,True,16.744192123413086,-21.124007876586916,21.124007876586916,0.95340821087026306,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r034,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-15T00:00:00,6,6,False,True,True,16.980190277099609,-8.2033097229003893,8.2033097229003893,0.37024710896807228,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r034,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-06T00:00:00,-2,2,True,True,True,29.448238372802734,-8.4199616271972673,8.4199616271972673,0.38002544770303665,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r034,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-08T00:00:00,-1,1,True,True,True,18.534891128540039,-6.6486088714599596,6.6486088714599596,0.30007744391823188,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r035,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r035,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-06T00:00:00,-3,3,True,True,True,19.919799999999999,-5.2637,5.2637,0.23757114790323844,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r035,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-27T00:00:00,-12,12,False,False,True,16.442197799682617,-21.426002200317384,21.426002200317384,0.96703838321080482,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r035,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-16T00:00:00,7,7,False,True,True,13.332999229431152,-11.850500770568846,11.850500770568846,0.5348589530733614,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r035,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.224416732788086,-8.6437832672119157,8.6437832672119157,0.39012738435289618,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r035,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-08T00:00:00,-1,1,True,True,True,15.559755325317383,-9.6237446746826159,9.6237446746826159,0.43435683444953682,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r036,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-03T00:00:00,-5,5,True,True,True,29.1252,-8.7430000000000021,8.7430000000000021,0.39460541940422406,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r036,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r036,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-27T00:00:00,-12,12,False,False,True,12.123963356018066,-25.744236643981935,25.744236643981935,1.1619370122543844,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r036,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-17T00:00:00,8,8,False,True,True,16.661346435546875,-8.5221535644531237,8.5221535644531237,0.38463776524399257,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r036,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-04T00:00:00,-4,4,True,True,True,23.873895645141602,-13.9943043548584,13.9943043548584,0.63161710387959014,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r036,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-08T00:00:00,-1,1,True,True,True,18.489629745483398,-6.6938702545166002,6.6938702545166002,0.30212026526603936,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r037,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r037,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r037,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-25T00:00:00,-14,14,False,False,True,16.053731918334961,-21.814468081665041,21.814468081665041,0.98457135153213882,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r037,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-15T00:00:00,6,6,False,True,True,18.645843505859375,-6.5376564941406237,6.5376564941406237,0.29506973382032586,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r037,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.196992874145508,-8.6712071258544938,8.6712071258544938,0.39136512920493055,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r037,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-10T00:00:00,1,1,True,True,True,19.395290374755859,-5.7882096252441393,5.7882096252441393,0.26124429678245792,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r038,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r038,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r038,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r038,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-12T00:00:00,3,3,True,True,True,16.47474479675293,-8.708755203247069,8.708755203247069,0.39305981922292432,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r038,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.857767105102539,-8.0104328948974626,8.0104328948974626,0.36154183141946755,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r038,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-08T00:00:00,-1,1,True,True,True,18.700117111206055,-6.483382888793944,6.483382888793944,0.29262015600945934,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r039,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r039,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r039,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-25T00:00:00,-14,14,False,False,True,16.118003845214844,-21.750196154785158,21.750196154785158,0.9816705107838426,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r039,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r039,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.1971435546875,-8.6710564453125016,8.6710564453125016,0.39135832840904022,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r039,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r040,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r040,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P008,2021-08-06T00:00:00,-3,3,True,True,True,19.919799999999999,-5.2637,5.2637,0.23757114790323844,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r040,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-26T00:00:00,-13,13,False,False,True,16.288852691650391,-21.579347308349611,21.579347308349611,0.97395944127653089,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r040,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-17T00:00:00,8,8,False,True,True,11.887557029724121,-13.295942970275878,13.295942970275878,0.60009735241454376,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r040,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.194103240966797,-8.6740967590332048,8.6740967590332048,0.39149554953118121,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r040,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-08T00:00:00,-1,1,True,True,True,15.471364974975586,-9.7121350250244127,9.7121350250244127,0.43834623297040048,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r041,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r041,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-06T00:00:00,-3,3,True,True,True,19.919799999999999,-5.2637,5.2637,0.23757114790323844,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r041,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-28T00:00:00,-11,11,False,False,True,15.995267868041992,-21.872932131958009,21.872932131958009,0.98721006033757475,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r041,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-16T00:00:00,7,7,False,True,True,13.307452201843262,-11.876047798156737,11.876047798156737,0.53601198927785076,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r041,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-06T00:00:00,-2,2,True,True,True,29.916620254516602,-7.9515797454834001,7.9515797454834001,0.35888556106515035,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r041,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-08T00:00:00,-1,1,True,True,True,15.597261428833008,-9.5862385711669909,9.5862385711669909,0.43266403887501986,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r042,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r042,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P008,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r042,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r042,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-16T00:00:00,7,7,False,True,True,16.598596572875977,-8.5849034271240221,8.5849034271240221,0.38746990934519437,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r042,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.812807083129883,-8.0553929168701188,8.0553929168701188,0.36357105117549449,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r042,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-08T00:00:00,-1,1,True,True,True,18.547435760498047,-6.6360642395019518,6.6360642395019518,0.29951125613885854,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r043,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r043,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P006,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r043,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-26T00:00:00,-13,13,False,False,True,16.672748565673828,-21.195451434326174,21.195451434326174,0.95663273506852786,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r043,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-14T00:00:00,5,5,True,True,True,16.078472137451172,-9.1050278625488268,9.1050278625488268,0.41094513764019497,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r043,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-06T00:00:00,-2,2,True,True,True,29.441257476806641,-8.426942523193361,8.426942523193361,0.38034052255061251,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r043,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-08T00:00:00,-1,1,True,True,True,18.649225234985352,-6.5342747650146471,6.5342747650146471,0.29491710329990184,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r044,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-03T00:00:00,-5,5,True,True,True,29.1252,-8.7430000000000021,8.7430000000000021,0.39460541940422406,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r044,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P005,2021-08-06T00:00:00,-3,3,True,True,True,19.919799999999999,-5.2637,5.2637,0.23757114790323844,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r044,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-25T00:00:00,-14,14,False,False,True,11.684755325317383,-26.183444674682619,26.183444674682619,1.1817601701132825,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r044,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-17T00:00:00,8,8,False,True,True,13.283927917480469,-11.89957208251953,11.89957208251953,0.53707373125396474,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r044,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-04T00:00:00,-4,4,True,True,True,23.512479782104492,-14.355720217895509,14.355720217895509,0.64792920020957967,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r044,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,15.597219467163086,-9.5862805328369127,9.5862805328369127,0.43266593276754628,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r045,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r045,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P006,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r045,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-30T00:00:00,-9,9,False,True,True,13.843185424804688,-24.025014575195314,24.025014575195314,1.0843418680816128,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r045,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-12T00:00:00,3,3,True,True,True,16.100515365600586,-9.0829846343994127,9.0829846343994127,0.40995024146166098,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r045,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-06T00:00:00,-2,2,True,True,True,28.90460205078125,-8.9635979492187516,8.9635979492187516,0.40456185841499565,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r045,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-08T00:00:00,-1,1,True,True,True,18.863677978515625,-6.3198220214843737,6.3198220214843737,0.28523802119957586,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r046,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r046,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P006,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r046,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-28T00:00:00,-11,11,False,False,True,16.870824813842773,-20.997375186157228,20.997375186157228,0.94769278756964637,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r046,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-14T00:00:00,5,5,True,True,True,14.527243614196777,-10.656256385803221,10.656256385803221,0.48095808308347476,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r046,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-06T00:00:00,-2,2,True,True,True,29.464443206787109,-8.4037567932128923,8.4037567932128923,0.37929406084374578,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,random_2021_k2_r046,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-09T00:00:00,0,0,True,True,True,17.790069580078125,-7.3934304199218737,7.3934304199218737,0.33369412234807488,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,random_2021_k2_r047,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,random_2021_k2_r047,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-06T00:00:00,-3,3,True,True,True,19.919799999999999,-5.2637,5.2637,0.23757114790323844,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,random_2021_k2_r047,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-28T00:00:00,-11,11,False,False,True,16.89500617980957,-20.973193820190431,20.973193820190431,0.94660138895828927,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,random_2021_k2_r047,random_deletion,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-16T00:00:00,7,7,False,True,True,13.207489013671875,-11.976010986328124,11.976010986328124,0.5405237147488966,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,random_2021_k2_r047,random_deletion,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-06T00:00:00,-2,2,True,True,True,29.437170028686523,-8.4310299713134782,8.4310299713134782,0.38052500489988988,ok,,ok,
