year,method,reconstruction_status,reconstruction_failure_reason,contract_version,mask_id,scenario_family,selected_smoothing,diagnostic_n_sparse_inputs,diagnostic_minimum_reconstructed_value,diagnostic_n_negative_reconstructed_days,diagnostic_fraction_negative_reconstructed_days,diagnostic_negative_values_clipped,diagnostic_boundary_extrapolation,diagnostic_sparse_input_checksum,diagnostic_identical_sparse_input_enforced,n_pointwise_evaluation_dates,n_predictions_available,n_predictions_missing_or_nonfinite,q05_reference_x,q95_reference_x,q95_minus_q05_x,scale_available,scale_unavailable_reason,pointwise_metric_status,pointwise_metric_reason,bias,mae,rmse,nrmse,nrmse_status,nrmse_reason,n_common_support_dates,n_common_support_predictions,n_missing_common_support_predictions,minimum_reconstructed_value,n_negative_reconstructed_days,fraction_negative_reconstructed_days,negative_values_clipped,reference_peak_status,reference_peak_reason,reference_peak_time,reference_peak_value,reference_peak_plateau_start,reference_peak_plateau_end,reference_peak_plateau_days,reference_peak_at_boundary,reference_peak_distance_to_nearest_boundary_days,reconstruction_peak_status,reconstruction_peak_reason,reconstruction_peak_time,reconstruction_peak_value,reconstruction_peak_plateau_start,reconstruction_peak_plateau_end,reconstruction_peak_plateau_days,reconstruction_peak_at_boundary,reconstruction_peak_distance_to_nearest_boundary_days,seasonal_metric_status,seasonal_metric_reason,peak_timing_metric_status,peak_timing_metric_reason,signed_peak_date_error_days,absolute_peak_date_error_days,peak_timing_success_5d,peak_timing_success_10d,peak_timing_success_15d,signed_peak_magnitude_error,absolute_peak_magnitude_error,normalized_absolute_peak_magnitude_error,reference_integral,reconstruction_integral,signed_integral_error,absolute_integral_error,relative_integral_error,relative_integral_status,relative_integral_reason,pearson_correlation,correlation_status,correlation_reason,diagnostic_n_output_dates,diagnostic_n_finite_output_dates,diagnostic_persistent_batch_transport,gap_id,common_support_segment_id,duration_days,window_start_date,window_end_date,window_midpoint_date,window_midpoint_relative_position,midpoint_position_status,midpoint_position_reason,observations_removed,deleted_dates,observations_remaining,resulting_observation_density,resulting_maximum_internal_gap_days,contains_reference_global_peak,reference_global_maximum,q05_reference_y,q95_reference_y,q95_minus_q05_y,a_gap,a_gap_status,a_gap_reason,reference_range_inside_window,maximum_absolute_daily_change_inside_window,net_start_to_end_reference_change,within_window_total_variation,frozen_first_sparse_input_date,frozen_last_sparse_input_date,result_first_sparse_input_date,result_last_sparse_input_date,event_reference_count,event_matched_count,event_missed_count,event_unavailable_count,event_recovery_fraction_5d,event_recovery_fraction_10d,event_recovery_fraction_15d,event_median_absolute_timing_error_matched_days,event_median_normalized_absolute_magnitude_error_matched
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200225,consecutive_internal_gap,,54,0.72213160991668701,0,0,False,,6a0b548858f1e255e84dfb1eca0c8ea274f5bfa5f75b1c1736d4b8fb7bb94ca5,True,249,249,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.12488035463009881,3.0218288894388894,5.3501377436570179,0.2541456981037285,ok,,303,303,0,0.78222173452377308,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,15.112733840942385,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-27.61916615905762,27.61916615905762,1.3119834667543766,1917.163773,1952.8598224818709,35.696049481870887,35.696049481870887,0.018619196744998599,ok,,0.66181679822648831,ok,,365,365,True,807,2020_segment_1,10,2020-02-25,2020-03-05,2020-02-29T12:00:00,0.54605263157894735,ok,,2,2020-02-26;2020-02-28,54,0.17821782178217821,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,0.2100704754003036,ok,,2.5631500000000003,1.8575900000000001,0.83680999999999983,4.4222900000000003,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0,0,0.33333333333333331,12,1.392320089378519
2020,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200225,consecutive_internal_gap,100,54,1.1019264459609983,0,0,False,,6a0b548858f1e255e84dfb1eca0c8ea274f5bfa5f75b1c1736d4b8fb7bb94ca5,True,249,249,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.50110848307545985,2.0889015255956993,3.9777086429557209,0.188951684676854,ok,,303,303,0,1.1019264459609983,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,22.066505432128903,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-20.665394567871097,20.665394567871097,0.98166091803285915,1917.163773,1796.557357609272,-120.60641539072776,120.60641539072776,-0.062908770283094495,ok,,0.84117822091017136,ok,,365,365,True,807,2020_segment_1,10,2020-02-25,2020-03-05,2020-02-29T12:00:00,0.54605263157894735,ok,,2,2020-02-26;2020-02-28,54,0.17821782178217821,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,0.2100704754003036,ok,,2.5631500000000003,1.8575900000000001,0.83680999999999983,4.4222900000000003,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,2,1.0181250684368623
2020,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200226,consecutive_internal_gap,,54,0.712565,0,0,False,False,6a0b548858f1e255e84dfb1eca0c8ea274f5bfa5f75b1c1736d4b8fb7bb94ca5,True,249,249,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.39963599196787142,1.5285992908489103,3.0158673517188808,0.14326167852398641,ok,,303,303,0,0.712565,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-09T00:00:00,38.953600000000002,2020-08-09,2020-08-09,1,False,105,ok,,ok,,-31,31,False,False,False,-3.7783000000000015,3.7783000000000015,0.17947924654533451,1917.163773,1817.4496422499999,-99.71413074999964,99.71413074999964,-0.052011274234525,ok,,0.93003604091760517,ok,,,,,808,2020_segment_1,10,2020-02-26,2020-03-06,2020-03-01T12:00:00,0.55921052631578938,ok,,2,2020-02-26;2020-02-28,54,0.17821782178217821,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,0.18141070412269281,ok,,2.5631500000000003,1.8575900000000001,1.44014,3.8189600000000001,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,3,0,0,1,1,1,0,0
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200226,consecutive_internal_gap,,54,0.72213160991668701,0,0,False,,6a0b548858f1e255e84dfb1eca0c8ea274f5bfa5f75b1c1736d4b8fb7bb94ca5,True,249,249,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.12488035463009881,3.0218288894388894,5.3501377436570179,0.2541456981037285,ok,,303,303,0,0.78222173452377308,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,15.112733840942385,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-27.61916615905762,27.61916615905762,1.3119834667543766,1917.163773,1952.8598224818709,35.696049481870887,35.696049481870887,0.018619196744998599,ok,,0.66181679822648831,ok,,365,365,True,808,2020_segment_1,10,2020-02-26,2020-03-06,2020-03-01T12:00:00,0.55921052631578938,ok,,2,2020-02-26;2020-02-28,54,0.17821782178217821,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,0.18141070412269281,ok,,2.5631500000000003,1.8575900000000001,1.44014,3.8189600000000001,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0,0,0.33333333333333331,12,1.392320089378519
2020,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200226,consecutive_internal_gap,100,54,1.1019264459609983,0,0,False,,6a0b548858f1e255e84dfb1eca0c8ea274f5bfa5f75b1c1736d4b8fb7bb94ca5,True,249,249,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.50110848307545985,2.0889015255956993,3.9777086429557209,0.188951684676854,ok,,303,303,0,1.1019264459609983,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,22.066505432128903,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-20.665394567871097,20.665394567871097,0.98166091803285915,1917.163773,1796.557357609272,-120.60641539072776,120.60641539072776,-0.062908770283094495,ok,,0.84117822091017136,ok,,365,365,True,808,2020_segment_1,10,2020-02-26,2020-03-06,2020-03-01T12:00:00,0.55921052631578938,ok,,2,2020-02-26;2020-02-28,54,0.17821782178217821,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,0.18141070412269281,ok,,2.5631500000000003,1.8575900000000001,1.44014,3.8189600000000001,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,2,1.0181250684368623
2020,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200227,consecutive_internal_gap,,55,0.712565,0,0,False,False,a9e88d9554c30b867a62a8964cdc38cda2f6b4aa1d262b5db9a8fa3cb4ea4095,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.45067916129032243,1.5198415873252933,3.026722348718955,0.1437773196014088,ok,,303,303,0,0.712565,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-09T00:00:00,38.953600000000002,2020-08-09,2020-08-09,1,False,105,ok,,ok,,-31,31,False,False,False,-3.7783000000000015,3.7783000000000015,0.17947924654533451,1917.163773,1805.1905722500001,-111.97320074999972,111.97320074999972,-0.0584056523114782,ok,,0.92996880723601005,ok,,,,,809,2020_segment_1,10,2020-02-27,2020-03-07,2020-03-02T12:00:00,0.57236842105263153,ok,,1,2020-02-28,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,0.64708246587564322,ok,,11.25981,9.8113700000000001,11.25981,13.622030000000001,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,3,0,0,1,1,1,0,0
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200227,consecutive_internal_gap,,55,0.71942716836929321,0,0,False,,a9e88d9554c30b867a62a8964cdc38cda2f6b4aa1d262b5db9a8fa3cb4ea4095,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.0616864484581486,3.0181966642097349,5.3543265592102625,0.25434467792518622,ok,,303,303,0,0.7710840106010437,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,15.334708213806152,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-27.397191786193851,27.397191786193851,1.3014390967482992,1917.163773,1936.1890831291676,19.025310129167792,19.025310129167792,0.0099236749604321006,ok,,0.66296389084925622,ok,,365,365,True,809,2020_segment_1,10,2020-02-27,2020-03-07,2020-03-02T12:00:00,0.57236842105263153,ok,,1,2020-02-28,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,0.64708246587564322,ok,,11.25981,9.8113700000000001,11.25981,13.622030000000001,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0,0,0.33333333333333331,11,1.3908696082378678
2020,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200227,consecutive_internal_gap,100,55,1.1019924879074097,0,0,False,,a9e88d9554c30b867a62a8964cdc38cda2f6b4aa1d262b5db9a8fa3cb4ea4095,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.54292880629010354,2.0893635728006057,3.9907009176337138,0.18956885209874111,ok,,303,303,0,1.1019924879074097,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,22.065656661987305,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-20.666243338012695,20.666243338012695,0.98170123686024324,1917.163773,1786.6862487792969,-130.47752422070289,130.47752422070289,-0.068057578626436299,ok,,0.84083846359906111,ok,,365,365,True,809,2020_segment_1,10,2020-02-27,2020-03-07,2020-03-02T12:00:00,0.57236842105263153,ok,,1,2020-02-28,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,0.64708246587564322,ok,,11.25981,9.8113700000000001,11.25981,13.622030000000001,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,2,1.0181250684368623
2020,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200228,consecutive_internal_gap,,55,0.712565,0,0,False,False,a9e88d9554c30b867a62a8964cdc38cda2f6b4aa1d262b5db9a8fa3cb4ea4095,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.45067916129032243,1.5198415873252933,3.026722348718955,0.1437773196014088,ok,,303,303,0,0.712565,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-09T00:00:00,38.953600000000002,2020-08-09,2020-08-09,1,False,105,ok,,ok,,-31,31,False,False,False,-3.7783000000000015,3.7783000000000015,0.17947924654533451,1917.163773,1805.1905722500001,-111.97320074999972,111.97320074999972,-0.0584056523114782,ok,,0.92996880723601005,ok,,,,,810,2020_segment_1,10,2020-02-28,2020-03-08,2020-03-03T12:00:00,0.58552631578947356,ok,,1,2020-02-28,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,0.93793879084580323,ok,,10.76177,9.8113700000000001,4.1407799999999995,19.744980000000002,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,3,0,0,1,1,1,0,0
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200228,consecutive_internal_gap,,55,0.71942716836929321,0,0,False,,a9e88d9554c30b867a62a8964cdc38cda2f6b4aa1d262b5db9a8fa3cb4ea4095,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.0616864484581486,3.0181966642097349,5.3543265592102625,0.25434467792518622,ok,,303,303,0,0.7710840106010437,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,15.334708213806152,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-27.397191786193851,27.397191786193851,1.3014390967482992,1917.163773,1936.1890831291676,19.025310129167792,19.025310129167792,0.0099236749604321006,ok,,0.66296389084925622,ok,,365,365,True,810,2020_segment_1,10,2020-02-28,2020-03-08,2020-03-03T12:00:00,0.58552631578947356,ok,,1,2020-02-28,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,0.93793879084580323,ok,,10.76177,9.8113700000000001,4.1407799999999995,19.744980000000002,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0,0,0.33333333333333331,11,1.3908696082378678
2020,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200228,consecutive_internal_gap,100,55,1.1019924879074097,0,0,False,,a9e88d9554c30b867a62a8964cdc38cda2f6b4aa1d262b5db9a8fa3cb4ea4095,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.54292880629010354,2.0893635728006057,3.9907009176337138,0.18956885209874111,ok,,303,303,0,1.1019924879074097,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,22.065656661987305,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-20.666243338012695,20.666243338012695,0.98170123686024324,1917.163773,1786.6862487792969,-130.47752422070289,130.47752422070289,-0.068057578626436299,ok,,0.84083846359906111,ok,,365,365,True,810,2020_segment_1,10,2020-02-28,2020-03-08,2020-03-03T12:00:00,0.58552631578947356,ok,,1,2020-02-28,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,0.93793879084580323,ok,,10.76177,9.8113700000000001,4.1407799999999995,19.744980000000002,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,2,1.0181250684368623
2020,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200305,consecutive_internal_gap,,55,0.712565,0,0,False,False,4084cafa5a3a2258d60020b3dc6ad3134545a532d4e56a0cc578c9acde47128b,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.43929289112903208,1.5161877113765263,3.0223723696204279,0.14357068408514709,ok,,303,303,0,0.712565,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-09T00:00:00,38.953600000000002,2020-08-09,2020-08-09,1,False,105,ok,,ok,,-31,31,False,False,False,-3.7783000000000015,3.7783000000000015,0.17947924654533451,1917.163773,1808.0143672500001,-109.14940574999969,109.14940574999969,-0.056932749975345802,ok,,0.93014467811192003,ok,,,,,811,2020_segment_1,10,2020-03-05,2020-03-14,2020-03-09T12:00:00,0.66447368421052633,ok,,1,2020-03-14,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,1.0926340069826042,ok,,9.8113700000000001,9.8113700000000001,1.4833599999999998,23.001539999999999,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,3,0,0,1,1,1,0,0
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200305,consecutive_internal_gap,,55,0.72038960456848145,0,0,False,,4084cafa5a3a2258d60020b3dc6ad3134545a532d4e56a0cc578c9acde47128b,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.082652473033920398,3.023306115700183,5.3515607234889995,0.2542132934106372,ok,,303,303,0,0.78017234802246094,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,15.587421417236328,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-27.144478582763675,27.144478582763675,1.289434550962177,1917.163773,1940.4701269865036,23.306353986503836,23.306353986503836,0.0121566839070998,ok,,0.66385345465313694,ok,,365,365,True,811,2020_segment_1,10,2020-03-05,2020-03-14,2020-03-09T12:00:00,0.66447368421052633,ok,,1,2020-03-14,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,1.0926340069826042,ok,,9.8113700000000001,9.8113700000000001,1.4833599999999998,23.001539999999999,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0,0,0.33333333333333331,11,1.3909827727668622
2020,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200305,consecutive_internal_gap,100,55,1.1019812822341919,0,0,False,,4084cafa5a3a2258d60020b3dc6ad3134545a532d4e56a0cc578c9acde47128b,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.57284748350660264,2.1122848274416155,4.0021203568719637,0.19011130567586609,ok,,303,303,0,1.1019812822341919,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,22.070962905883789,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-20.660937094116218,20.660937094116218,0.98144917623601358,1917.163773,1779.2572806477549,-137.9064923522451,137.9064923522451,-0.071932556985701501,ok,,0.84002624456569897,ok,,365,365,True,811,2020_segment_1,10,2020-03-05,2020-03-14,2020-03-09T12:00:00,0.66447368421052633,ok,,1,2020-03-14,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,1.0926340069826042,ok,,9.8113700000000001,9.8113700000000001,1.4833599999999998,23.001539999999999,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,2,1.0181250684368623
2020,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200306,consecutive_internal_gap,,55,0.712565,0,0,False,False,4084cafa5a3a2258d60020b3dc6ad3134545a532d4e56a0cc578c9acde47128b,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.43929289112903208,1.5161877113765263,3.0223723696204279,0.14357068408514709,ok,,303,303,0,0.712565,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-09T00:00:00,38.953600000000002,2020-08-09,2020-08-09,1,False,105,ok,,ok,,-31,31,False,False,False,-3.7783000000000015,3.7783000000000015,0.17947924654533451,1917.163773,1808.0143672500001,-109.14940574999969,109.14940574999969,-0.056932749975345802,ok,,0.93014467811192003,ok,,,,,812,2020_segment_1,10,2020-03-06,2020-03-15,2020-03-10T12:00:00,0.67763157894736836,ok,,1,2020-03-14,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,1.3535551146359974,ok,,9.8113700000000001,9.8113700000000001,7.0145700000000009,28.494309999999999,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,3,0,0,1,1,1,0,0
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200306,consecutive_internal_gap,,55,0.72038960456848145,0,0,False,,4084cafa5a3a2258d60020b3dc6ad3134545a532d4e56a0cc578c9acde47128b,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.082652473033920398,3.023306115700183,5.3515607234889995,0.2542132934106372,ok,,303,303,0,0.78017234802246094,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,15.587421417236328,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-27.144478582763675,27.144478582763675,1.289434550962177,1917.163773,1940.4701269865036,23.306353986503836,23.306353986503836,0.0121566839070998,ok,,0.66385345465313694,ok,,365,365,True,812,2020_segment_1,10,2020-03-06,2020-03-15,2020-03-10T12:00:00,0.67763157894736836,ok,,1,2020-03-14,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,1.3535551146359974,ok,,9.8113700000000001,9.8113700000000001,7.0145700000000009,28.494309999999999,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0,0,0.33333333333333331,11,1.3909827727668622
2020,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200306,consecutive_internal_gap,100,55,1.1019812822341919,0,0,False,,4084cafa5a3a2258d60020b3dc6ad3134545a532d4e56a0cc578c9acde47128b,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.57284748350660264,2.1122848274416155,4.0021203568719637,0.19011130567586609,ok,,303,303,0,1.1019812822341919,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,22.070962905883789,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-20.660937094116218,20.660937094116218,0.98144917623601358,1917.163773,1779.2572806477549,-137.9064923522451,137.9064923522451,-0.071932556985701501,ok,,0.84002624456569897,ok,,365,365,True,812,2020_segment_1,10,2020-03-06,2020-03-15,2020-03-10T12:00:00,0.67763157894736836,ok,,1,2020-03-14,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,1.3535551146359974,ok,,9.8113700000000001,9.8113700000000001,7.0145700000000009,28.494309999999999,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,2,1.0181250684368623
2020,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200307,consecutive_internal_gap,,55,0.712565,0,0,False,False,4084cafa5a3a2258d60020b3dc6ad3134545a532d4e56a0cc578c9acde47128b,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.43929289112903208,1.5161877113765263,3.0223723696204279,0.14357068408514709,ok,,303,303,0,0.712565,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-09T00:00:00,38.953600000000002,2020-08-09,2020-08-09,1,False,105,ok,,ok,,-31,31,False,False,False,-3.7783000000000015,3.7783000000000015,0.17947924654533451,1917.163773,1808.0143672500001,-109.14940574999969,109.14940574999969,-0.056932749975345802,ok,,0.93014467811192003,ok,,,,,813,2020_segment_1,10,2020-03-07,2020-03-16,2020-03-11T12:00:00,0.69078947368421051,ok,,1,2020-03-14,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,1.1305311427583242,ok,,8.9944999999999986,6.6209899999999999,-7.9131900000000002,23.799330000000005,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,3,0,0,1,1,1,0,0
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2020_10d_20200307,consecutive_internal_gap,,55,0.72038960456848145,0,0,False,,4084cafa5a3a2258d60020b3dc6ad3134545a532d4e56a0cc578c9acde47128b,True,248,248,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.082652473033920398,3.023306115700183,5.3515607234889995,0.2542132934106372,ok,,303,303,0,0.78017234802246094,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,15.587421417236328,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-27.144478582763675,27.144478582763675,1.289434550962177,1917.163773,1940.4701269865036,23.306353986503836,23.306353986503836,0.0121566839070998,ok,,0.66385345465313694,ok,,365,365,True,813,2020_segment_1,10,2020-03-07,2020-03-16,2020-03-11T12:00:00,0.69078947368421051,ok,,1,2020-03-14,55,0.18151815181518149,22,False,42.731900000000003,1.0936710000000001,22.145130000000002,21.051459000000001,1.1305311427583242,ok,,8.9944999999999986,6.6209899999999999,-7.9131900000000002,23.799330000000005,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0,0,0.33333333333333331,11,1.3909827727668622
