event_id,year,method,p_seapar,mapped_coarse_smoothing,common_support_segment_id,reference_event_time,reference_magnitude,yearly_scale_q95_minus_q05,event_status,event_unavailable_reason,matching_window_days,magnitude_used_for_matching,matched_candidate_id,reconstructed_event_time,signed_timing_error_days,absolute_timing_error_days,success_5d,success_10d,success_15d,reconstructed_magnitude,signed_magnitude_error,absolute_magnitude_error,normalized_absolute_magnitude_error,magnitude_metric_status,magnitude_metric_reason,scenario_id
ERK_2022_E01,2022,B1_2022_p_seapar_0.3,0.29999999999999999,15700,2022_segment_1,2022-08-07,57.523899999999998,16.804815000000001,matched,,15,False,REC_2022_P001,2022-08-05T00:00:00,-2,2,True,True,True,14.30145263671875,-43.222447363281248,43.222447363281248,2.5720275625337883,ok,,B1_2022_p_seapar_0.3
ERK_2022_E02,2022,B1_2022_p_seapar_0.3,0.29999999999999999,15700,2022_segment_1,2022-09-26,9.1590399999999992,16.804815000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2022_p_seapar_0.3
ERK_2022_E01,2022,B1_2022_p_seapar_0.4,0.40000000000000002,20600,2022_segment_1,2022-08-07,57.523899999999998,16.804815000000001,matched,,15,False,REC_2022_P001,2022-08-05T00:00:00,-2,2,True,True,True,14.184772491455078,-43.339127508544919,43.339127508544919,2.5789708192886929,ok,,B1_2022_p_seapar_0.4
ERK_2022_E02,2022,B1_2022_p_seapar_0.4,0.40000000000000002,20600,2022_segment_1,2022-09-26,9.1590399999999992,16.804815000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2022_p_seapar_0.4
ERK_2022_E01,2022,B1_2022_p_seapar_0.5,0.5,25500,2022_segment_1,2022-08-07,57.523899999999998,16.804815000000001,matched,,15,False,REC_2022_P001,2022-08-05T00:00:00,-2,2,True,True,True,14.069308280944824,-43.454591719055173,43.454591719055173,2.585841719712783,ok,,B1_2022_p_seapar_0.5
ERK_2022_E02,2022,B1_2022_p_seapar_0.5,0.5,25500,2022_segment_1,2022-09-26,9.1590399999999992,16.804815000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2022_p_seapar_0.5
ERK_2022_E01,2022,B1_2022_p_seapar_0.6,0.59999999999999998,30400,2022_segment_1,2022-08-07,57.523899999999998,16.804815000000001,matched,,15,False,REC_2022_P001,2022-08-05T00:00:00,-2,2,True,True,True,13.942230224609375,-43.581669775390623,43.581669775390623,2.5934037224087629,ok,,B1_2022_p_seapar_0.6
ERK_2022_E02,2022,B1_2022_p_seapar_0.6,0.59999999999999998,30400,2022_segment_1,2022-09-26,9.1590399999999992,16.804815000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2022_p_seapar_0.6
ERK_2022_E01,2022,B1_2022_p_seapar_0.7,0.69999999999999996,35300,2022_segment_1,2022-08-07,57.523899999999998,16.804815000000001,matched,,15,False,REC_2022_P001,2022-08-06T00:00:00,-1,1,True,True,True,13.800923347473145,-43.722976652526853,43.722976652526853,2.6018124360504324,ok,,B1_2022_p_seapar_0.7
ERK_2022_E02,2022,B1_2022_p_seapar_0.7,0.69999999999999996,35300,2022_segment_1,2022-09-26,9.1590399999999992,16.804815000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2022_p_seapar_0.7
ERK_2022_E01,2022,B1_2022_p_seapar_0.8,0.80000000000000004,40200,2022_segment_1,2022-08-07,57.523899999999998,16.804815000000001,matched,,15,False,REC_2022_P001,2022-08-06T00:00:00,-1,1,True,True,True,13.715347290039062,-43.808552709960935,43.808552709960935,2.6069047894880684,ok,,B1_2022_p_seapar_0.8
ERK_2022_E02,2022,B1_2022_p_seapar_0.8,0.80000000000000004,40200,2022_segment_1,2022-09-26,9.1590399999999992,16.804815000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2022_p_seapar_0.8
ERK_2022_E01,2022,B1_2022_p_seapar_0.9,0.90000000000000002,45100,2022_segment_1,2022-08-07,57.523899999999998,16.804815000000001,matched,,15,False,REC_2022_P001,2022-08-06T00:00:00,-1,1,True,True,True,13.667290687561035,-43.856609312438962,43.856609312438962,2.6097644819320509,ok,,B1_2022_p_seapar_0.9
ERK_2022_E02,2022,B1_2022_p_seapar_0.9,0.90000000000000002,45100,2022_segment_1,2022-09-26,9.1590399999999992,16.804815000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2022_p_seapar_0.9
ERK_2022_E01,2022,B1_2022_p_seapar_1.0,1,50000,2022_segment_1,2022-08-07,57.523899999999998,16.804815000000001,matched,,15,False,REC_2022_P001,2022-08-06T00:00:00,-1,1,True,True,True,13.600553512573242,-43.923346487426755,43.923346487426755,2.6137357946175994,ok,,B1_2022_p_seapar_1.0
ERK_2022_E02,2022,B1_2022_p_seapar_1.0,1,50000,2022_segment_1,2022-09-26,9.1590399999999992,16.804815000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2022_p_seapar_1.0
ERK_2023_E01,2023,B1_2023_p_seapar_0.0,0,1000,2023_segment_1,2023-04-23,15.9877,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.0
ERK_2023_E02,2023,B1_2023_p_seapar_0.0,0,1000,2023_segment_1,2023-07-31,15.726699999999999,10.662149899999999,matched,,15,False,REC_2023_P001,2023-08-06T00:00:00,6,6,False,True,True,8.849614143371582,-6.8770858566284172,6.8770858566284172,0.64499992226037051,ok,,B1_2023_p_seapar_0.0
ERK_2023_E03,2023,B1_2023_p_seapar_0.0,0,1000,2023_segment_1,2023-09-01,10.2285,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.0
ERK_2023_E01,2023,B1_2023_p_seapar_0.1,0.10000000000000001,5900,2023_segment_1,2023-04-23,15.9877,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.1
ERK_2023_E02,2023,B1_2023_p_seapar_0.1,0.10000000000000001,5900,2023_segment_1,2023-07-31,15.726699999999999,10.662149899999999,matched,,15,False,REC_2023_P001,2023-08-05T00:00:00,5,5,True,True,True,8.8648624420166016,-6.8618375579833977,6.8618375579833977,0.64356978867680315,ok,,B1_2023_p_seapar_0.1
ERK_2023_E03,2023,B1_2023_p_seapar_0.1,0.10000000000000001,5900,2023_segment_1,2023-09-01,10.2285,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.1
ERK_2023_E01,2023,B1_2023_p_seapar_0.2,0.20000000000000001,10800,2023_segment_1,2023-04-23,15.9877,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.2
ERK_2023_E02,2023,B1_2023_p_seapar_0.2,0.20000000000000001,10800,2023_segment_1,2023-07-31,15.726699999999999,10.662149899999999,matched,,15,False,REC_2023_P001,2023-08-06T00:00:00,6,6,False,True,True,8.9000320434570312,-6.826667956542968,6.826667956542968,0.64027124178238837,ok,,B1_2023_p_seapar_0.2
ERK_2023_E03,2023,B1_2023_p_seapar_0.2,0.20000000000000001,10800,2023_segment_1,2023-09-01,10.2285,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.2
ERK_2023_E01,2023,B1_2023_p_seapar_0.3,0.29999999999999999,15700,2023_segment_1,2023-04-23,15.9877,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.3
ERK_2023_E02,2023,B1_2023_p_seapar_0.3,0.29999999999999999,15700,2023_segment_1,2023-07-31,15.726699999999999,10.662149899999999,matched,,15,False,REC_2023_P001,2023-08-06T00:00:00,6,6,False,True,True,8.9064760208129883,-6.820223979187011,6.820223979187011,0.6396668629829535,ok,,B1_2023_p_seapar_0.3
ERK_2023_E03,2023,B1_2023_p_seapar_0.3,0.29999999999999999,15700,2023_segment_1,2023-09-01,10.2285,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.3
ERK_2023_E01,2023,B1_2023_p_seapar_0.4,0.40000000000000002,20600,2023_segment_1,2023-04-23,15.9877,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.4
ERK_2023_E02,2023,B1_2023_p_seapar_0.4,0.40000000000000002,20600,2023_segment_1,2023-07-31,15.726699999999999,10.662149899999999,matched,,15,False,REC_2023_P001,2023-08-06T00:00:00,6,6,False,True,True,8.9080610275268555,-6.8186389724731438,6.8186389724731438,0.63951820565504747,ok,,B1_2023_p_seapar_0.4
ERK_2023_E03,2023,B1_2023_p_seapar_0.4,0.40000000000000002,20600,2023_segment_1,2023-09-01,10.2285,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.4
ERK_2023_E01,2023,B1_2023_p_seapar_0.5,0.5,25500,2023_segment_1,2023-04-23,15.9877,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.5
ERK_2023_E02,2023,B1_2023_p_seapar_0.5,0.5,25500,2023_segment_1,2023-07-31,15.726699999999999,10.662149899999999,matched,,15,False,REC_2023_P001,2023-08-06T00:00:00,6,6,False,True,True,8.9060430526733398,-6.8206569473266594,6.8206569473266594,0.6397074709413586,ok,,B1_2023_p_seapar_0.5
ERK_2023_E03,2023,B1_2023_p_seapar_0.5,0.5,25500,2023_segment_1,2023-09-01,10.2285,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.5
ERK_2023_E01,2023,B1_2023_p_seapar_0.6,0.59999999999999998,30400,2023_segment_1,2023-04-23,15.9877,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.6
ERK_2023_E02,2023,B1_2023_p_seapar_0.6,0.59999999999999998,30400,2023_segment_1,2023-07-31,15.726699999999999,10.662149899999999,matched,,15,False,REC_2023_P001,2023-08-06T00:00:00,6,6,False,True,True,8.9050197601318359,-6.8216802398681633,6.8216802398681633,0.63980344525714872,ok,,B1_2023_p_seapar_0.6
ERK_2023_E03,2023,B1_2023_p_seapar_0.6,0.59999999999999998,30400,2023_segment_1,2023-09-01,10.2285,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.6
ERK_2023_E01,2023,B1_2023_p_seapar_0.7,0.69999999999999996,35300,2023_segment_1,2023-04-23,15.9877,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.7
ERK_2023_E02,2023,B1_2023_p_seapar_0.7,0.69999999999999996,35300,2023_segment_1,2023-07-31,15.726699999999999,10.662149899999999,matched,,15,False,REC_2023_P001,2023-08-06T00:00:00,6,6,False,True,True,8.9055337905883789,-6.8211662094116203,6.8211662094116203,0.63975523448714788,ok,,B1_2023_p_seapar_0.7
ERK_2023_E03,2023,B1_2023_p_seapar_0.7,0.69999999999999996,35300,2023_segment_1,2023-09-01,10.2285,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.7
ERK_2023_E01,2023,B1_2023_p_seapar_0.8,0.80000000000000004,40200,2023_segment_1,2023-04-23,15.9877,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.8
ERK_2023_E02,2023,B1_2023_p_seapar_0.8,0.80000000000000004,40200,2023_segment_1,2023-07-31,15.726699999999999,10.662149899999999,matched,,15,False,REC_2023_P001,2023-08-06T00:00:00,6,6,False,True,True,8.8661384582519531,-6.8605615417480461,6.8605615417480461,0.64345011147780307,ok,,B1_2023_p_seapar_0.8
ERK_2023_E03,2023,B1_2023_p_seapar_0.8,0.80000000000000004,40200,2023_segment_1,2023-09-01,10.2285,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.8
ERK_2023_E01,2023,B1_2023_p_seapar_0.9,0.90000000000000002,45100,2023_segment_1,2023-04-23,15.9877,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.9
ERK_2023_E02,2023,B1_2023_p_seapar_0.9,0.90000000000000002,45100,2023_segment_1,2023-07-31,15.726699999999999,10.662149899999999,matched,,15,False,REC_2023_P001,2023-08-06T00:00:00,6,6,False,True,True,8.8735532760620117,-6.8531467239379875,6.8531467239379875,0.64275467782890461,ok,,B1_2023_p_seapar_0.9
ERK_2023_E03,2023,B1_2023_p_seapar_0.9,0.90000000000000002,45100,2023_segment_1,2023-09-01,10.2285,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_0.9
ERK_2023_E01,2023,B1_2023_p_seapar_1.0,1,50000,2023_segment_1,2023-04-23,15.9877,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_1.0
ERK_2023_E02,2023,B1_2023_p_seapar_1.0,1,50000,2023_segment_1,2023-07-31,15.726699999999999,10.662149899999999,matched,,15,False,REC_2023_P001,2023-08-06T00:00:00,6,6,False,True,True,8.8745565414428711,-6.8521434585571281,6.8521434585571281,0.6426605818548029,ok,,B1_2023_p_seapar_1.0
ERK_2023_E03,2023,B1_2023_p_seapar_1.0,1,50000,2023_segment_1,2023-09-01,10.2285,10.662149899999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2023_p_seapar_1.0
ERK_2024_E01,2024,B1_2024_p_seapar_0.0,0,1000,2024_segment_1,2024-07-19,14.2628,16.317387499999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2024_p_seapar_0.0
ERK_2024_E02,2024,B1_2024_p_seapar_0.0,0,1000,2024_segment_1,2024-08-31,35.773899999999998,16.317387499999999,matched,,15,False,REC_2024_P001,2024-08-31T00:00:00,0,0,True,True,True,17.282094955444336,-18.491805044555662,18.491805044555662,1.1332577009987452,ok,,B1_2024_p_seapar_0.0
ERK_2024_E01,2024,B1_2024_p_seapar_0.1,0.10000000000000001,5900,2024_segment_1,2024-07-19,14.2628,16.317387499999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2024_p_seapar_0.1
ERK_2024_E02,2024,B1_2024_p_seapar_0.1,0.10000000000000001,5900,2024_segment_1,2024-08-31,35.773899999999998,16.317387499999999,matched,,15,False,REC_2024_P001,2024-08-31T00:00:00,0,0,True,True,True,17.260496139526367,-18.51340386047363,18.51340386047363,1.1345813697489033,ok,,B1_2024_p_seapar_0.1
ERK_2024_E01,2024,B1_2024_p_seapar_0.2,0.20000000000000001,10800,2024_segment_1,2024-07-19,14.2628,16.317387499999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2024_p_seapar_0.2
ERK_2024_E02,2024,B1_2024_p_seapar_0.2,0.20000000000000001,10800,2024_segment_1,2024-08-31,35.773899999999998,16.317387499999999,matched,,15,False,REC_2024_P001,2024-08-31T00:00:00,0,0,True,True,True,17.260557174682617,-18.51334282531738,18.51334282531738,1.1345776292508456,ok,,B1_2024_p_seapar_0.2
ERK_2024_E01,2024,B1_2024_p_seapar_0.3,0.29999999999999999,15700,2024_segment_1,2024-07-19,14.2628,16.317387499999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2024_p_seapar_0.3
ERK_2024_E02,2024,B1_2024_p_seapar_0.3,0.29999999999999999,15700,2024_segment_1,2024-08-31,35.773899999999998,16.317387499999999,matched,,15,False,REC_2024_P001,2024-08-31T00:00:00,0,0,True,True,True,17.284942626953125,-18.488957373046873,18.488957373046873,1.133083183386242,ok,,B1_2024_p_seapar_0.3
ERK_2024_E01,2024,B1_2024_p_seapar_0.4,0.40000000000000002,20600,2024_segment_1,2024-07-19,14.2628,16.317387499999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2024_p_seapar_0.4
ERK_2024_E02,2024,B1_2024_p_seapar_0.4,0.40000000000000002,20600,2024_segment_1,2024-08-31,35.773899999999998,16.317387499999999,matched,,15,False,REC_2024_P001,2024-08-31T00:00:00,0,0,True,True,True,17.281410217285156,-18.492489782714841,18.492489782714841,1.1332996647113298,ok,,B1_2024_p_seapar_0.4
ERK_2024_E01,2024,B1_2024_p_seapar_0.5,0.5,25500,2024_segment_1,2024-07-19,14.2628,16.317387499999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2024_p_seapar_0.5
ERK_2024_E02,2024,B1_2024_p_seapar_0.5,0.5,25500,2024_segment_1,2024-08-31,35.773899999999998,16.317387499999999,matched,,15,False,REC_2024_P001,2024-08-31T00:00:00,0,0,True,True,True,17.270280838012695,-18.503619161987302,18.503619161987302,1.1339817211540331,ok,,B1_2024_p_seapar_0.5
ERK_2024_E01,2024,B1_2024_p_seapar_0.6,0.59999999999999998,30400,2024_segment_1,2024-07-19,14.2628,16.317387499999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2024_p_seapar_0.6
ERK_2024_E02,2024,B1_2024_p_seapar_0.6,0.59999999999999998,30400,2024_segment_1,2024-08-31,35.773899999999998,16.317387499999999,matched,,15,False,REC_2024_P001,2024-08-31T00:00:00,0,0,True,True,True,17.222724914550781,-18.551175085449216,18.551175085449216,1.1368961535937796,ok,,B1_2024_p_seapar_0.6
ERK_2024_E01,2024,B1_2024_p_seapar_0.7,0.69999999999999996,35300,2024_segment_1,2024-07-19,14.2628,16.317387499999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2024_p_seapar_0.7
ERK_2024_E02,2024,B1_2024_p_seapar_0.7,0.69999999999999996,35300,2024_segment_1,2024-08-31,35.773899999999998,16.317387499999999,matched,,15,False,REC_2024_P001,2024-08-30T00:00:00,-1,1,True,True,True,17.174785614013672,-18.599114385986326,18.599114385986326,1.1398340810369507,ok,,B1_2024_p_seapar_0.7
ERK_2024_E01,2024,B1_2024_p_seapar_0.8,0.80000000000000004,40200,2024_segment_1,2024-07-19,14.2628,16.317387499999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2024_p_seapar_0.8
ERK_2024_E02,2024,B1_2024_p_seapar_0.8,0.80000000000000004,40200,2024_segment_1,2024-08-31,35.773899999999998,16.317387499999999,matched,,15,False,REC_2024_P001,2024-08-30T00:00:00,-1,1,True,True,True,17.195276260375977,-18.578623739624021,18.578623739624021,1.1385783257046522,ok,,B1_2024_p_seapar_0.8
ERK_2024_E01,2024,B1_2024_p_seapar_0.9,0.90000000000000002,45100,2024_segment_1,2024-07-19,14.2628,16.317387499999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2024_p_seapar_0.9
ERK_2024_E02,2024,B1_2024_p_seapar_0.9,0.90000000000000002,45100,2024_segment_1,2024-08-31,35.773899999999998,16.317387499999999,matched,,15,False,REC_2024_P001,2024-08-30T00:00:00,-1,1,True,True,True,16.866735458374023,-18.907164541625974,18.907164541625974,1.1587127254057046,ok,,B1_2024_p_seapar_0.9
ERK_2024_E01,2024,B1_2024_p_seapar_1.0,1,50000,2024_segment_1,2024-07-19,14.2628,16.317387499999999,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2024_p_seapar_1.0
ERK_2024_E02,2024,B1_2024_p_seapar_1.0,1,50000,2024_segment_1,2024-08-31,35.773899999999998,16.317387499999999,matched,,15,False,REC_2024_P001,2024-08-30T00:00:00,-1,1,True,True,True,16.807426452636719,-18.966473547363279,18.966473547363279,1.1623474375026812,ok,,B1_2024_p_seapar_1.0
ERK_2025_E01,2025,B1_2025_p_seapar_0.0,0,1000,2025_segment_1,2025-03-30,40.746499999999997,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.0
ERK_2025_E02,2025,B1_2025_p_seapar_0.0,0,1000,2025_segment_1,2025-07-14,27.281199999999998,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.0
ERK_2025_E03,2025,B1_2025_p_seapar_0.0,0,1000,2025_segment_1,2025-08-28,37.697400000000002,29.979275000000001,matched,,15,False,REC_2025_P001,2025-08-14T00:00:00,-14,14,False,False,True,28.130449295043945,-9.5669507049560565,9.5669507049560565,0.31911881474638915,ok,,B1_2025_p_seapar_0.0
ERK_2025_E04,2025,B1_2025_p_seapar_0.0,0,1000,2025_segment_1,2025-10-14,83.4709,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.0
ERK_2025_E01,2025,B1_2025_p_seapar_0.1,0.10000000000000001,5900,2025_segment_1,2025-03-30,40.746499999999997,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.1
ERK_2025_E02,2025,B1_2025_p_seapar_0.1,0.10000000000000001,5900,2025_segment_1,2025-07-14,27.281199999999998,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.1
ERK_2025_E03,2025,B1_2025_p_seapar_0.1,0.10000000000000001,5900,2025_segment_1,2025-08-28,37.697400000000002,29.979275000000001,matched,,15,False,REC_2025_P001,2025-08-15T00:00:00,-13,13,False,False,True,28.019058227539062,-9.6783417724609393,9.6783417724609393,0.32283441719190803,ok,,B1_2025_p_seapar_0.1
ERK_2025_E04,2025,B1_2025_p_seapar_0.1,0.10000000000000001,5900,2025_segment_1,2025-10-14,83.4709,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.1
ERK_2025_E01,2025,B1_2025_p_seapar_0.2,0.20000000000000001,10800,2025_segment_1,2025-03-30,40.746499999999997,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.2
ERK_2025_E02,2025,B1_2025_p_seapar_0.2,0.20000000000000001,10800,2025_segment_1,2025-07-14,27.281199999999998,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.2
ERK_2025_E03,2025,B1_2025_p_seapar_0.2,0.20000000000000001,10800,2025_segment_1,2025-08-28,37.697400000000002,29.979275000000001,matched,,15,False,REC_2025_P001,2025-08-15T00:00:00,-13,13,False,False,True,27.993165969848633,-9.704234030151369,9.704234030151369,0.32369808910159997,ok,,B1_2025_p_seapar_0.2
ERK_2025_E04,2025,B1_2025_p_seapar_0.2,0.20000000000000001,10800,2025_segment_1,2025-10-14,83.4709,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.2
ERK_2025_E01,2025,B1_2025_p_seapar_0.3,0.29999999999999999,15700,2025_segment_1,2025-03-30,40.746499999999997,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.3
ERK_2025_E02,2025,B1_2025_p_seapar_0.3,0.29999999999999999,15700,2025_segment_1,2025-07-14,27.281199999999998,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.3
ERK_2025_E03,2025,B1_2025_p_seapar_0.3,0.29999999999999999,15700,2025_segment_1,2025-08-28,37.697400000000002,29.979275000000001,matched,,15,False,REC_2025_P001,2025-08-15T00:00:00,-13,13,False,False,True,27.990287780761719,-9.707112219238283,9.707112219238283,0.32379409506194806,ok,,B1_2025_p_seapar_0.3
ERK_2025_E04,2025,B1_2025_p_seapar_0.3,0.29999999999999999,15700,2025_segment_1,2025-10-14,83.4709,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.3
ERK_2025_E01,2025,B1_2025_p_seapar_0.4,0.40000000000000002,20600,2025_segment_1,2025-03-30,40.746499999999997,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.4
ERK_2025_E02,2025,B1_2025_p_seapar_0.4,0.40000000000000002,20600,2025_segment_1,2025-07-14,27.281199999999998,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.4
ERK_2025_E03,2025,B1_2025_p_seapar_0.4,0.40000000000000002,20600,2025_segment_1,2025-08-28,37.697400000000002,29.979275000000001,matched,,15,False,REC_2025_P001,2025-08-15T00:00:00,-13,13,False,False,True,27.94866943359375,-9.7487305664062518,9.7487305664062518,0.32518233234146759,ok,,B1_2025_p_seapar_0.4
ERK_2025_E04,2025,B1_2025_p_seapar_0.4,0.40000000000000002,20600,2025_segment_1,2025-10-14,83.4709,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.4
ERK_2025_E01,2025,B1_2025_p_seapar_0.5,0.5,25500,2025_segment_1,2025-03-30,40.746499999999997,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.5
ERK_2025_E02,2025,B1_2025_p_seapar_0.5,0.5,25500,2025_segment_1,2025-07-14,27.281199999999998,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.5
ERK_2025_E03,2025,B1_2025_p_seapar_0.5,0.5,25500,2025_segment_1,2025-08-28,37.697400000000002,29.979275000000001,matched,,15,False,REC_2025_P001,2025-08-15T00:00:00,-13,13,False,False,True,27.920726776123047,-9.7766732238769549,9.7766732238769549,0.32611439815929355,ok,,B1_2025_p_seapar_0.5
