year,date,value,series_type,method,is_sparse_input,is_reference_event,reference_event_id,common_support_segment
2019,2019-04-17,4.8965100000000001,actual_sparse_s2_input,,True,False,,2019_segment_1
2019,2019-04-17,4.8965100000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-04-17,4.8965100000000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-17,0.95222115516662598,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-17,4.8938336372375488,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-18,6.3200000000000003,daily_reference,,False,False,,2019_segment_1
2019,2019-04-18,4.7052079999999998,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-18,0.95225322246551525,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-18,4.6023082733154297,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-19,4.9500000000000002,daily_reference,,False,False,,2019_segment_1
2019,2019-04-19,4.5139060000000004,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-19,0.95228904485702515,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-19,4.3009753227233887,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-20,4.0700000000000003,daily_reference,,False,False,,2019_segment_1
2019,2019-04-20,4.3226040000000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-20,0.95232897996902455,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-20,3.9899842739105225,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-21,4.0899999999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-04-21,4.1313019999999998,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-21,0.95237356424331665,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-21,3.669482946395874,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-22,3.9399999999999999,actual_sparse_s2_input,,True,False,,2019_segment_1
2019,2019-04-22,3.9399999999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-04-22,3.9399999999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-22,0.95242333412170399,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-22,3.3396205902099609,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-23,4.4000000000000004,daily_reference,,False,False,,2019_segment_1
2019,2019-04-23,2.9448499999999997,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-23,0.95247888565063477,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-23,3.010551929473877,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-24,1.9497,actual_sparse_s2_input,,True,False,,2019_segment_1
2019,2019-04-24,1.9497,daily_reference,,False,False,,2019_segment_1
2019,2019-04-24,1.9497,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-24,0.9525408148765564,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-24,2.7324573993682861,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-25,2.1053500000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-04-25,2.0657533333333333,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-25,0.95260989665985096,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-25,2.5524775981903076,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-26,2.5600100000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-04-26,2.1818066666666667,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-26,0.95268702507019043,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-26,2.4655694961547852,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-27,2.29786,actual_sparse_s2_input,,True,False,,2019_segment_1
2019,2019-04-27,2.29786,daily_reference,,False,False,,2019_segment_1
2019,2019-04-27,2.29786,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-27,0.95277309417724598,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-27,2.453643798828125,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-28,2.7156500000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-04-28,2.5989149999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-28,0.95286911725997925,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-28,2.4960150718688965,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-29,2.8999700000000002,actual_sparse_s2_input,,True,False,,2019_segment_1
2019,2019-04-29,2.8999700000000002,daily_reference,,False,False,,2019_segment_1
2019,2019-04-29,2.8999700000000002,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-29,0.9529762864112854,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-29,2.5616123676300049,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-04-30,1.86066,daily_reference,,False,False,,2019_segment_1
2019,2019-04-30,2.8633744444444447,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-04-30,0.95309585332870483,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-04-30,2.6224074363708496,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-01,1.9510099999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-05-01,2.8267788888888892,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-01,0.95322924852371205,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-01,2.672929048538208,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-02,1.7898499999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-05-02,2.7901833333333332,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-02,0.95337808132171642,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-02,2.7133455276489258,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-03,1.63357,daily_reference,,False,False,,2019_segment_1
2019,2019-05-03,2.7535877777777777,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-03,0.95354413986206044,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-03,2.7438251972198486,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-04,1.5651999999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-05-04,2.7169922222222223,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-04,0.95372945070266724,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-04,2.7645366191864018,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-05,1.5090399999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-05-05,2.6803966666666668,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-05,0.95393621921539296,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-05,2.7756474018096924,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-06,1.4016,daily_reference,,False,False,,2019_segment_1
2019,2019-05-06,2.6438011111111113,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-06,0.9541669487953186,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-06,2.7773265838623047,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-07,1.9534499999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-05-07,2.6072055555555562,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-07,0.95442438125610363,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-07,2.7697417736053467,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-08,1.78077,daily_reference,,False,False,,2019_segment_1
2019,2019-05-08,2.5706099999999998,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-08,0.95471167564392079,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-08,2.7530615329742432,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-09,1.83473,daily_reference,,False,False,,2019_segment_1
2019,2019-05-09,2.5340144444444443,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-09,0.95503216981887795,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-09,2.7274541854858398,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-10,1.8851,daily_reference,,False,False,,2019_segment_1
2019,2019-05-10,2.4974188888888889,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-10,0.95538979768753041,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-10,2.6930878162384033,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-11,1.9822299999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-05-11,2.4608233333333338,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-11,0.95578879117965676,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-11,2.6501307487487793,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-12,1.8275399999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-05-12,2.4242277777777779,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-12,0.95623403787612915,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-12,2.5987513065338135,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-13,1.88869,daily_reference,,False,False,,2019_segment_1
2019,2019-05-13,2.3876322222222224,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-13,0.95673078298568714,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-13,2.5391178131103516,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-14,2.04339,daily_reference,,False,False,,2019_segment_1
2019,2019-05-14,2.3510366666666664,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-14,0.95728510618209839,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-14,2.4713983535766602,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-15,2.25204,daily_reference,,False,False,,2019_segment_1
2019,2019-05-15,2.3144411111111109,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-15,0.95790350437164296,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-15,2.395761251449585,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-16,2.39235,daily_reference,,False,False,,2019_segment_1
2019,2019-05-16,2.2778455555555555,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-16,0.95859354734420765,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-16,2.3123750686645508,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-17,2.24125,actual_sparse_s2_input,,True,False,,2019_segment_1
2019,2019-05-17,2.24125,daily_reference,,False,False,,2019_segment_1
2019,2019-05-17,2.24125,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-17,0.95936346054077137,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-17,2.2214076519012451,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-18,2.0182099999999998,daily_reference,,False,False,,2019_segment_1
2019,2019-05-18,2.1495199999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-18,0.96022248268127441,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-18,2.1233580112457275,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-19,1.8203400000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-05-19,2.0577899999999998,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-19,0.96118092536926281,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-19,2.0200483798980713,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-20,1.6404700000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-05-20,1.9660599999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-20,0.96225029230117798,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-20,1.9136307239532473,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-21,1.46394,daily_reference,,False,False,,2019_segment_1
2019,2019-05-21,1.8743300000000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-21,0.96344339847564675,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-21,1.8062578439712524,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-22,1.2332099999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-05-22,1.7826,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-22,0.96477454900741555,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-22,1.7000823020935061,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-23,0.78368499999999985,daily_reference,,False,False,,2019_segment_1
2019,2019-05-23,1.6908700000000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-23,0.9662596583366394,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-23,1.5972564220428469,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-24,0.62456100000000003,daily_reference,,False,False,,2019_segment_1
2019,2019-05-24,1.59914,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-24,0.96791660785675038,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-24,1.4999328851699829,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-25,0.77175099999999985,daily_reference,,False,False,,2019_segment_1
2019,2019-05-25,1.5074099999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-25,0.96976518630981445,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-25,1.4102641344070437,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-26,0.81550999999999985,daily_reference,,False,False,,2019_segment_1
2019,2019-05-26,1.41568,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-26,0.97182750701904275,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-26,1.3304027318954468,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-27,0.80755399999999988,daily_reference,,False,False,,2019_segment_1
2019,2019-05-27,1.32395,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-27,0.97412830591201782,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-27,1.2625010013580322,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-28,1.3580099999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-05-28,1.2322200000000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-28,0.97669500112533558,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-28,1.2087117433547974,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-29,1.14049,actual_sparse_s2_input,,True,False,,2019_segment_1
2019,2019-05-29,1.14049,daily_reference,,False,False,,2019_segment_1
2019,2019-05-29,1.14049,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-29,0.97955834865570057,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-29,1.1711872816085815,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-30,1.24631,daily_reference,,False,False,,2019_segment_1
2019,2019-05-30,1.19429875,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-30,0.98275256156921376,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-30,1.1515684127807615,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-05-31,1.1992799999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-05-31,1.2481074999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-05-31,0.98631566762924205,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-05-31,1.1494498252868652,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-01,1.3580099999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-06-01,1.3019162500000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-01,0.99029022455215443,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-01,1.1639142036437988,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-02,1.3697699999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-06-02,1.3557250000000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-02,0.99472355842590321,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-02,1.1940442323684692,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-03,1.62256,daily_reference,,False,False,,2019_segment_1
2019,2019-06-03,1.40953375,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-03,0.99966835975646962,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-03,1.2389228343963623,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-04,1.75545,daily_reference,,False,False,,2019_segment_1
2019,2019-06-04,1.4633425,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-04,1.0051835775375366,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-04,1.2976326942443848,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-05,1.4982800000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-06-05,1.51715125,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-05,1.0113344192504885,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-05,1.3692567348480225,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-06,1.5709599999999999,actual_sparse_s2_input,,True,False,,2019_segment_1
2019,2019-06-06,1.5709599999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-06-06,1.5709599999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-06,1.0181940793991089,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-06,1.4528776407241819,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-07,2.22506,daily_reference,,False,False,,2019_segment_1
2019,2019-06-07,1.5178499999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-07,1.0258435010910034,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-07,1.5495463609695437,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-08,1.4647399999999999,actual_sparse_s2_input,,True,False,,2019_segment_1
2019,2019-06-08,1.4647399999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-06-08,1.4647399999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-08,1.0343731641769407,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-08,1.668185830116272,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-09,1.0398499999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-06-09,1.648026,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-09,1.0438834428787231,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-09,1.8162962198257449,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-10,1.0566199999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-06-10,1.8313120000000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-10,1.0544863939285278,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-10,1.9878149032592771,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-11,1.1684399999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-06-11,2.0145979999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-11,1.0663062334060669,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-11,2.1732883453369141,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-12,1.6633800000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-06-12,2.1978840000000002,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-12,1.0794812440872192,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-12,2.3632626533508301,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-13,1.5412999999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-06-13,2.38117,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-13,1.0941650867462158,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-13,2.5482847690582275,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-14,1.3581700000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-06-14,2.5644559999999998,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-14,1.1105282306671145,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-14,2.7189009189605713,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-15,1.6633800000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-06-15,2.7477420000000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-15,1.1287602186203003,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-15,2.8656575679779053,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-16,1.32002,daily_reference,,False,False,,2019_segment_1
2019,2019-06-16,2.931028,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-16,1.1490708589553833,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-16,2.9791011810302734,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-17,1.7244200000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-06-17,3.1143139999999998,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-17,1.1716930866241455,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-17,3.0497782230377197,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-18,3.2976000000000001,actual_sparse_s2_input,,True,False,,2019_segment_1
2019,2019-06-18,3.2976000000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-06-18,3.2976000000000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-18,1.1968846321105957,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-18,3.0682351589202881,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-19,3.1624500000000002,daily_reference,,False,False,,2019_segment_1
2019,2019-06-19,3.1575489999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-19,1.224931001663208,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-19,3.0288410186767578,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-20,3.06785,daily_reference,,False,False,,2019_segment_1
2019,2019-06-20,3.0174979999999998,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-20,1.2561477422714231,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-20,2.9412562847137451,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-21,2.59483,daily_reference,,False,False,,2019_segment_1
2019,2019-06-21,2.8774470000000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-21,1.2908831834793093,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-21,2.8189637660980225,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-22,2.5678000000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-06-22,2.7373959999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-22,1.329521656036377,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-22,2.6754465103149414,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-23,3.0813600000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-06-23,2.5973449999999998,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-23,1.3724865913391111,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-23,2.5241873264312744,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-24,2.5542899999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-06-24,2.4572940000000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-24,1.4202436208724976,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-24,2.3786690235137939,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-25,2.7935099999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-06-25,2.3172429999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-25,1.4733041524887085,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-25,2.2523748874664307,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-26,2.4182600000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-06-26,2.1771919999999998,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-26,1.5322283506393433,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-26,2.158787727355957,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-27,2.4391099999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-06-27,2.0371410000000001,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-27,1.597629189491272,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-27,2.1113903522491455,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-28,1.8970899999999999,actual_sparse_s2_input,,True,False,,2019_segment_1
2019,2019-06-28,1.8970899999999999,daily_reference,,False,False,,2019_segment_1
2019,2019-06-28,1.8970899999999999,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-28,1.6701748371124268,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-28,2.1236658096313477,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-29,3.4085000000000001,daily_reference,,False,False,,2019_segment_1
2019,2019-06-29,2.196853846153846,reconstruction,linear_interpolation,False,False,,2019_segment_1
2019,2019-06-29,1.7505925893783567,reconstruction,timesat_double_logistic,False,False,,2019_segment_1
2019,2019-06-29,2.2053208351135254,reconstruction,timesat_smoothing_spline,False,False,,2019_segment_1
2019,2019-06-30,3.4918900000000002,daily_reference,,False,False,,2019_segment_1
2019,2019-06-30,2.4966176923076921,reconstruction,linear_interpolation,False,False,,2019_segment_1
