product_id,product_level,source_relative_path,platform,sensing_datetime_utc,acquisition_date,year,tile_id,relative_orbit,processing_baseline,generation_time_utc,product_uri,metadata_tile_id,acquisition_metadata_complete,band_asset_count,qa_asset_count,scl_asset_count,B4_raster_count,B5_raster_count,B6_raster_count,discovery_status
S2B_MSIL1C_20200307T101759_N0500_R065_T33UVB_20230630T071748,L1C,S2B_MSIL1C_20200307T101759_N0500_R065_T33UVB_20230630T071748.SAFE,S2B,2020-03-07T10:17:59Z,2020-03-07,2020,T33UVB,65,N0500,2023-06-30T07:17:48Z,S2B_MSIL1C_20200307T101759_N0500_R065_T33UVB_20230630T071748.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200310T102739_N0500_R108_T33UVB_20230531T164526,L1C,S2B_MSIL1C_20200310T102739_N0500_R108_T33UVB_20230531T164526.SAFE,S2B,2020-03-10T10:27:39Z,2020-03-10,2020,T33UVB,108,N0500,2023-05-31T16:45:26Z,S2B_MSIL1C_20200310T102739_N0500_R108_T33UVB_20230531T164526.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200312T102021_N0500_R065_T33UVB_20230630T011312,L1C,S2A_MSIL1C_20200312T102021_N0500_R065_T33UVB_20230630T011312.SAFE,S2A,2020-03-12T10:20:21Z,2020-03-12,2020,T33UVB,65,N0500,2023-06-30T01:13:12Z,S2A_MSIL1C_20200312T102021_N0500_R065_T33UVB_20230630T011312.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200315T103021_N0500_R108_T33UVB_20230411T124400,L1C,S2A_MSIL1C_20200315T103021_N0500_R108_T33UVB_20230411T124400.SAFE,S2A,2020-03-15T10:30:21Z,2020-03-15,2020,T33UVB,108,N0500,2023-04-11T12:44:00Z,S2A_MSIL1C_20200315T103021_N0500_R108_T33UVB_20230411T124400.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200317T101649_N0500_R065_T33UVB_20230627T095443,L1C,S2B_MSIL1C_20200317T101649_N0500_R065_T33UVB_20230627T095443.SAFE,S2B,2020-03-17T10:16:49Z,2020-03-17,2020,T33UVB,65,N0500,2023-06-27T09:54:43Z,S2B_MSIL1C_20200317T101649_N0500_R065_T33UVB_20230627T095443.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200320T102639_N0500_R108_T33UVB_20230531T110720,L1C,S2B_MSIL1C_20200320T102639_N0500_R108_T33UVB_20230531T110720.SAFE,S2B,2020-03-20T10:26:39Z,2020-03-20,2020,T33UVB,108,N0500,2023-05-31T11:07:20Z,S2B_MSIL1C_20200320T102639_N0500_R108_T33UVB_20230531T110720.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200322T102021_N0500_R065_T33UVB_20230419T022821,L1C,S2A_MSIL1C_20200322T102021_N0500_R065_T33UVB_20230419T022821.SAFE,S2A,2020-03-22T10:20:21Z,2020-03-22,2020,T33UVB,65,N0500,2023-04-19T02:28:21Z,S2A_MSIL1C_20200322T102021_N0500_R065_T33UVB_20230419T022821.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200325T103021_N0500_R108_T33UVB_20230408T151754,L1C,S2A_MSIL1C_20200325T103021_N0500_R108_T33UVB_20230408T151754.SAFE,S2A,2020-03-25T10:30:21Z,2020-03-25,2020,T33UVB,108,N0500,2023-04-08T15:17:54Z,S2A_MSIL1C_20200325T103021_N0500_R108_T33UVB_20230408T151754.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200327T101629_N0500_R065_T33UVB_20230614T175742,L1C,S2B_MSIL1C_20200327T101629_N0500_R065_T33UVB_20230614T175742.SAFE,S2B,2020-03-27T10:16:29Z,2020-03-27,2020,T33UVB,65,N0500,2023-06-14T17:57:42Z,S2B_MSIL1C_20200327T101629_N0500_R065_T33UVB_20230614T175742.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200330T102609_N0500_R108_T33UVB_20230614T073232,L1C,S2B_MSIL1C_20200330T102609_N0500_R108_T33UVB_20230614T073232.SAFE,S2B,2020-03-30T10:26:09Z,2020-03-30,2020,T33UVB,108,N0500,2023-06-14T07:32:32Z,S2B_MSIL1C_20200330T102609_N0500_R108_T33UVB_20230614T073232.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200401T102021_N0500_R065_T33UVB_20230509T052801,L1C,S2A_MSIL1C_20200401T102021_N0500_R065_T33UVB_20230509T052801.SAFE,S2A,2020-04-01T10:20:21Z,2020-04-01,2020,T33UVB,65,N0500,2023-05-09T05:28:01Z,S2A_MSIL1C_20200401T102021_N0500_R065_T33UVB_20230509T052801.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200404T103021_N0500_R108_T33UVB_20230404T150808,L1C,S2A_MSIL1C_20200404T103021_N0500_R108_T33UVB_20230404T150808.SAFE,S2A,2020-04-04T10:30:21Z,2020-04-04,2020,T33UVB,108,N0500,2023-04-04T15:08:08Z,S2A_MSIL1C_20200404T103021_N0500_R108_T33UVB_20230404T150808.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200406T101559_N0500_R065_T33UVB_20230621T034406,L1C,S2B_MSIL1C_20200406T101559_N0500_R065_T33UVB_20230621T034406.SAFE,S2B,2020-04-06T10:15:59Z,2020-04-06,2020,T33UVB,65,N0500,2023-06-21T03:44:06Z,S2B_MSIL1C_20200406T101559_N0500_R065_T33UVB_20230621T034406.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200409T102559_N0500_R108_T33UVB_20230426T012220,L1C,S2B_MSIL1C_20200409T102559_N0500_R108_T33UVB_20230426T012220.SAFE,S2B,2020-04-09T10:25:59Z,2020-04-09,2020,T33UVB,108,N0500,2023-04-26T01:22:20Z,S2B_MSIL1C_20200409T102559_N0500_R108_T33UVB_20230426T012220.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200411T102021_N0500_R065_T33UVB_20230508T163423,L1C,S2A_MSIL1C_20200411T102021_N0500_R065_T33UVB_20230508T163423.SAFE,S2A,2020-04-11T10:20:21Z,2020-04-11,2020,T33UVB,65,N0500,2023-05-08T16:34:23Z,S2A_MSIL1C_20200411T102021_N0500_R065_T33UVB_20230508T163423.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200414T103021_N0500_R108_T33UVB_20230417T105628,L1C,S2A_MSIL1C_20200414T103021_N0500_R108_T33UVB_20230417T105628.SAFE,S2A,2020-04-14T10:30:21Z,2020-04-14,2020,T33UVB,108,N0500,2023-04-17T10:56:28Z,S2A_MSIL1C_20200414T103021_N0500_R108_T33UVB_20230417T105628.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200416T101549_N0500_R065_T33UVB_20230522T004845,L1C,S2B_MSIL1C_20200416T101549_N0500_R065_T33UVB_20230522T004845.SAFE,S2B,2020-04-16T10:15:49Z,2020-04-16,2020,T33UVB,65,N0500,2023-05-22T00:48:45Z,S2B_MSIL1C_20200416T101549_N0500_R065_T33UVB_20230522T004845.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200419T102549_N0500_R108_T33UVB_20230519T014948,L1C,S2B_MSIL1C_20200419T102549_N0500_R108_T33UVB_20230519T014948.SAFE,S2B,2020-04-19T10:25:49Z,2020-04-19,2020,T33UVB,108,N0500,2023-05-19T01:49:48Z,S2B_MSIL1C_20200419T102549_N0500_R108_T33UVB_20230519T014948.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200421T102021_N0500_R065_T33UVB_20230418T165644,L1C,S2A_MSIL1C_20200421T102021_N0500_R065_T33UVB_20230418T165644.SAFE,S2A,2020-04-21T10:20:21Z,2020-04-21,2020,T33UVB,65,N0500,2023-04-18T16:56:44Z,S2A_MSIL1C_20200421T102021_N0500_R065_T33UVB_20230418T165644.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200424T103021_N0500_R108_T33UVB_20230519T042828,L1C,S2A_MSIL1C_20200424T103021_N0500_R108_T33UVB_20230519T042828.SAFE,S2A,2020-04-24T10:30:21Z,2020-04-24,2020,T33UVB,108,N0500,2023-05-19T04:28:28Z,S2A_MSIL1C_20200424T103021_N0500_R108_T33UVB_20230519T042828.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200426T101549_N0500_R065_T33UVB_20230522T064952,L1C,S2B_MSIL1C_20200426T101549_N0500_R065_T33UVB_20230522T064952.SAFE,S2B,2020-04-26T10:15:49Z,2020-04-26,2020,T33UVB,65,N0500,2023-05-22T06:49:52Z,S2B_MSIL1C_20200426T101549_N0500_R065_T33UVB_20230522T064952.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200429T102559_N0500_R108_T33UVB_20230501T172346,L1C,S2B_MSIL1C_20200429T102559_N0500_R108_T33UVB_20230501T172346.SAFE,S2B,2020-04-29T10:25:59Z,2020-04-29,2020,T33UVB,108,N0500,2023-05-01T17:23:46Z,S2B_MSIL1C_20200429T102559_N0500_R108_T33UVB_20230501T172346.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200501T102031_N0500_R065_T33UVB_20230508T131833,L1C,S2A_MSIL1C_20200501T102031_N0500_R065_T33UVB_20230508T131833.SAFE,S2A,2020-05-01T10:20:31Z,2020-05-01,2020,T33UVB,65,N0500,2023-05-08T13:18:33Z,S2A_MSIL1C_20200501T102031_N0500_R065_T33UVB_20230508T131833.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200504T103031_N0500_R108_T33UVB_20230330T203536,L1C,S2A_MSIL1C_20200504T103031_N0500_R108_T33UVB_20230330T203536.SAFE,S2A,2020-05-04T10:30:31Z,2020-05-04,2020,T33UVB,108,N0500,2023-03-30T20:35:36Z,S2A_MSIL1C_20200504T103031_N0500_R108_T33UVB_20230330T203536.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200506T101559_N0500_R065_T33UVB_20230427T143303,L1C,S2B_MSIL1C_20200506T101559_N0500_R065_T33UVB_20230427T143303.SAFE,S2B,2020-05-06T10:15:59Z,2020-05-06,2020,T33UVB,65,N0500,2023-04-27T14:33:03Z,S2B_MSIL1C_20200506T101559_N0500_R065_T33UVB_20230427T143303.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200509T102559_N0500_R108_T33UVB_20230503T040402,L1C,S2B_MSIL1C_20200509T102559_N0500_R108_T33UVB_20230503T040402.SAFE,S2B,2020-05-09T10:25:59Z,2020-05-09,2020,T33UVB,108,N0500,2023-05-03T04:04:02Z,S2B_MSIL1C_20200509T102559_N0500_R108_T33UVB_20230503T040402.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200511T102031_N0500_R065_T33UVB_20230401T161344,L1C,S2A_MSIL1C_20200511T102031_N0500_R065_T33UVB_20230401T161344.SAFE,S2A,2020-05-11T10:20:31Z,2020-05-11,2020,T33UVB,65,N0500,2023-04-01T16:13:44Z,S2A_MSIL1C_20200511T102031_N0500_R065_T33UVB_20230401T161344.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200514T103031_N0500_R108_T33UVB_20230401T205449,L1C,S2A_MSIL1C_20200514T103031_N0500_R108_T33UVB_20230401T205449.SAFE,S2A,2020-05-14T10:30:31Z,2020-05-14,2020,T33UVB,108,N0500,2023-04-01T20:54:49Z,S2A_MSIL1C_20200514T103031_N0500_R108_T33UVB_20230401T205449.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200516T101559_N0500_R065_T33UVB_20230428T013816,L1C,S2B_MSIL1C_20200516T101559_N0500_R065_T33UVB_20230428T013816.SAFE,S2B,2020-05-16T10:15:59Z,2020-05-16,2020,T33UVB,65,N0500,2023-04-28T01:38:16Z,S2B_MSIL1C_20200516T101559_N0500_R065_T33UVB_20230428T013816.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200519T102559_N0500_R108_T33UVB_20230618T153930,L1C,S2B_MSIL1C_20200519T102559_N0500_R108_T33UVB_20230618T153930.SAFE,S2B,2020-05-19T10:25:59Z,2020-05-19,2020,T33UVB,108,N0500,2023-06-18T15:39:30Z,S2B_MSIL1C_20200519T102559_N0500_R108_T33UVB_20230618T153930.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200521T102031_N0500_R065_T33UVB_20230415T025301,L1C,S2A_MSIL1C_20200521T102031_N0500_R065_T33UVB_20230415T025301.SAFE,S2A,2020-05-21T10:20:31Z,2020-05-21,2020,T33UVB,65,N0500,2023-04-15T02:53:01Z,S2A_MSIL1C_20200521T102031_N0500_R065_T33UVB_20230415T025301.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720,L1C,S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720.SAFE,S2A,2020-05-24T10:30:31Z,2020-05-24,2020,T33UVB,108,N0500,2023-05-03T05:07:20Z,S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200526T101559_N0500_R065_T33UVB_20230504T005432,L1C,S2B_MSIL1C_20200526T101559_N0500_R065_T33UVB_20230504T005432.SAFE,S2B,2020-05-26T10:15:59Z,2020-05-26,2020,T33UVB,65,N0500,2023-05-04T00:54:32Z,S2B_MSIL1C_20200526T101559_N0500_R065_T33UVB_20230504T005432.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200529T102559_N0500_R108_T33UVB_20230508T233206,L1C,S2B_MSIL1C_20200529T102559_N0500_R108_T33UVB_20230508T233206.SAFE,S2B,2020-05-29T10:25:59Z,2020-05-29,2020,T33UVB,108,N0500,2023-05-08T23:32:06Z,S2B_MSIL1C_20200529T102559_N0500_R108_T33UVB_20230508T233206.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733,L1C,S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733.SAFE,S2A,2020-05-31T10:20:31Z,2020-05-31,2020,T33UVB,65,N0500,2023-05-08T15:57:33Z,S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210,L1C,S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210.SAFE,S2A,2020-06-03T10:30:31Z,2020-06-03,2020,T33UVB,108,N0500,2023-06-16T21:22:10Z,S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200605T101559_N0500_R065_T33UVB_20230616T040205,L1C,S2B_MSIL1C_20200605T101559_N0500_R065_T33UVB_20230616T040205.SAFE,S2B,2020-06-05T10:15:59Z,2020-06-05,2020,T33UVB,65,N0500,2023-06-16T04:02:05Z,S2B_MSIL1C_20200605T101559_N0500_R065_T33UVB_20230616T040205.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200608T102559_N0500_R108_T33UVB_20230618T095845,L1C,S2B_MSIL1C_20200608T102559_N0500_R108_T33UVB_20230618T095845.SAFE,S2B,2020-06-08T10:25:59Z,2020-06-08,2020,T33UVB,108,N0500,2023-06-18T09:58:45Z,S2B_MSIL1C_20200608T102559_N0500_R108_T33UVB_20230618T095845.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418,L1C,S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418.SAFE,S2A,2020-06-10T10:20:31Z,2020-06-10,2020,T33UVB,65,N0500,2023-03-26T18:54:18Z,S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329,L1C,S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329.SAFE,S2A,2020-06-13T10:30:31Z,2020-06-13,2020,T33UVB,108,N0500,2023-04-16T13:13:29Z,S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200615T101559_N0500_R065_T33UVB_20230427T115930,L1C,S2B_MSIL1C_20200615T101559_N0500_R065_T33UVB_20230427T115930.SAFE,S2B,2020-06-15T10:15:59Z,2020-06-15,2020,T33UVB,65,N0500,2023-04-27T11:59:30Z,S2B_MSIL1C_20200615T101559_N0500_R065_T33UVB_20230427T115930.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200618T102559_N0500_R108_T33UVB_20230429T131413,L1C,S2B_MSIL1C_20200618T102559_N0500_R108_T33UVB_20230429T131413.SAFE,S2B,2020-06-18T10:25:59Z,2020-06-18,2020,T33UVB,108,N0500,2023-04-29T13:14:13Z,S2B_MSIL1C_20200618T102559_N0500_R108_T33UVB_20230429T131413.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147,L1C,S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147.SAFE,S2A,2020-06-20T10:20:31Z,2020-06-20,2020,T33UVB,65,N0500,2023-04-13T09:01:47Z,S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635,L1C,S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635.SAFE,S2A,2020-06-23T10:30:31Z,2020-06-23,2020,T33UVB,108,N0500,2023-04-29T09:26:35Z,S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200625T101559_N0500_R065_T33UVB_20230507T030438,L1C,S2B_MSIL1C_20200625T101559_N0500_R065_T33UVB_20230507T030438.SAFE,S2B,2020-06-25T10:15:59Z,2020-06-25,2020,T33UVB,65,N0500,2023-05-07T03:04:38Z,S2B_MSIL1C_20200625T101559_N0500_R065_T33UVB_20230507T030438.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200628T102559_N0500_R108_T33UVB_20230615T024631,L1C,S2B_MSIL1C_20200628T102559_N0500_R108_T33UVB_20230615T024631.SAFE,S2B,2020-06-28T10:25:59Z,2020-06-28,2020,T33UVB,108,N0500,2023-06-15T02:46:31Z,S2B_MSIL1C_20200628T102559_N0500_R108_T33UVB_20230615T024631.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700,L1C,S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700.SAFE,S2A,2020-06-30T10:20:31Z,2020-06-30,2020,T33UVB,65,N0500,2023-06-15T03:17:00Z,S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652,L1C,S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652.SAFE,S2A,2020-07-03T10:30:31Z,2020-07-03,2020,T33UVB,108,N0500,2023-03-21T04:56:52Z,S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200705T101559_N0500_R065_T33UVB_20230530T084300,L1C,S2B_MSIL1C_20200705T101559_N0500_R065_T33UVB_20230530T084300.SAFE,S2B,2020-07-05T10:15:59Z,2020-07-05,2020,T33UVB,65,N0500,2023-05-30T08:43:00Z,S2B_MSIL1C_20200705T101559_N0500_R065_T33UVB_20230530T084300.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200708T102559_N0500_R108_T33UVB_20230528T041416,L1C,S2B_MSIL1C_20200708T102559_N0500_R108_T33UVB_20230528T041416.SAFE,S2B,2020-07-08T10:25:59Z,2020-07-08,2020,T33UVB,108,N0500,2023-05-28T04:14:16Z,S2B_MSIL1C_20200708T102559_N0500_R108_T33UVB_20230528T041416.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603,L1C,S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603.SAFE,S2A,2020-07-10T10:20:31Z,2020-07-10,2020,T33UVB,65,N0500,2023-03-22T01:26:03Z,S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200713T103031_N0500_R108_T33UVB_20230410T162310,L1C,S2A_MSIL1C_20200713T103031_N0500_R108_T33UVB_20230410T162310.SAFE,S2A,2020-07-13T10:30:31Z,2020-07-13,2020,T33UVB,108,N0500,2023-04-10T16:23:10Z,S2A_MSIL1C_20200713T103031_N0500_R108_T33UVB_20230410T162310.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200715T101559_N0500_R065_T33UVB_20230422T203720,L1C,S2B_MSIL1C_20200715T101559_N0500_R065_T33UVB_20230422T203720.SAFE,S2B,2020-07-15T10:15:59Z,2020-07-15,2020,T33UVB,65,N0500,2023-04-22T20:37:20Z,S2B_MSIL1C_20200715T101559_N0500_R065_T33UVB_20230422T203720.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200718T102559_N0500_R108_T33UVB_20230424T134010,L1C,S2B_MSIL1C_20200718T102559_N0500_R108_T33UVB_20230424T134010.SAFE,S2B,2020-07-18T10:25:59Z,2020-07-18,2020,T33UVB,108,N0500,2023-04-24T13:40:10Z,S2B_MSIL1C_20200718T102559_N0500_R108_T33UVB_20230424T134010.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200720T102031_N0500_R065_T33UVB_20230501T162227,L1C,S2A_MSIL1C_20200720T102031_N0500_R065_T33UVB_20230501T162227.SAFE,S2A,2020-07-20T10:20:31Z,2020-07-20,2020,T33UVB,65,N0500,2023-05-01T16:22:27Z,S2A_MSIL1C_20200720T102031_N0500_R065_T33UVB_20230501T162227.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200723T103031_N0500_R108_T33UVB_20230504T051622,L1C,S2A_MSIL1C_20200723T103031_N0500_R108_T33UVB_20230504T051622.SAFE,S2A,2020-07-23T10:30:31Z,2020-07-23,2020,T33UVB,108,N0500,2023-05-04T05:16:22Z,S2A_MSIL1C_20200723T103031_N0500_R108_T33UVB_20230504T051622.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200725T101559_N0500_R065_T33UVB_20230429T203729,L1C,S2B_MSIL1C_20200725T101559_N0500_R065_T33UVB_20230429T203729.SAFE,S2B,2020-07-25T10:15:59Z,2020-07-25,2020,T33UVB,65,N0500,2023-04-29T20:37:29Z,S2B_MSIL1C_20200725T101559_N0500_R065_T33UVB_20230429T203729.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200728T102559_N0500_R108_T33UVB_20230504T070434,L1C,S2B_MSIL1C_20200728T102559_N0500_R108_T33UVB_20230504T070434.SAFE,S2B,2020-07-28T10:25:59Z,2020-07-28,2020,T33UVB,108,N0500,2023-05-04T07:04:34Z,S2B_MSIL1C_20200728T102559_N0500_R108_T33UVB_20230504T070434.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200730T102031_N0500_R065_T33UVB_20230325T231602,L1C,S2A_MSIL1C_20200730T102031_N0500_R065_T33UVB_20230325T231602.SAFE,S2A,2020-07-30T10:20:31Z,2020-07-30,2020,T33UVB,65,N0500,2023-03-25T23:16:02Z,S2A_MSIL1C_20200730T102031_N0500_R065_T33UVB_20230325T231602.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200802T103031_N0500_R108_T33UVB_20230319T200749,L1C,S2A_MSIL1C_20200802T103031_N0500_R108_T33UVB_20230319T200749.SAFE,S2A,2020-08-02T10:30:31Z,2020-08-02,2020,T33UVB,108,N0500,2023-03-19T20:07:49Z,S2A_MSIL1C_20200802T103031_N0500_R108_T33UVB_20230319T200749.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200804T101559_N0500_R065_T33UVB_20230520T131222,L1C,S2B_MSIL1C_20200804T101559_N0500_R065_T33UVB_20230520T131222.SAFE,S2B,2020-08-04T10:15:59Z,2020-08-04,2020,T33UVB,65,N0500,2023-05-20T13:12:22Z,S2B_MSIL1C_20200804T101559_N0500_R065_T33UVB_20230520T131222.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200807T102559_N0500_R108_T33UVB_20230421T222508,L1C,S2B_MSIL1C_20200807T102559_N0500_R108_T33UVB_20230421T222508.SAFE,S2B,2020-08-07T10:25:59Z,2020-08-07,2020,T33UVB,108,N0500,2023-04-21T22:25:08Z,S2B_MSIL1C_20200807T102559_N0500_R108_T33UVB_20230421T222508.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200809T102031_N0500_R065_T33UVB_20230420T085814,L1C,S2A_MSIL1C_20200809T102031_N0500_R065_T33UVB_20230420T085814.SAFE,S2A,2020-08-09T10:20:31Z,2020-08-09,2020,T33UVB,65,N0500,2023-04-20T08:58:14Z,S2A_MSIL1C_20200809T102031_N0500_R065_T33UVB_20230420T085814.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200812T103031_N0500_R108_T33UVB_20230316T234152,L1C,S2A_MSIL1C_20200812T103031_N0500_R108_T33UVB_20230316T234152.SAFE,S2A,2020-08-12T10:30:31Z,2020-08-12,2020,T33UVB,108,N0500,2023-03-16T23:41:52Z,S2A_MSIL1C_20200812T103031_N0500_R108_T33UVB_20230316T234152.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200814T101559_N0500_R065_T33UVB_20230418T203343,L1C,S2B_MSIL1C_20200814T101559_N0500_R065_T33UVB_20230418T203343.SAFE,S2B,2020-08-14T10:15:59Z,2020-08-14,2020,T33UVB,65,N0500,2023-04-18T20:33:43Z,S2B_MSIL1C_20200814T101559_N0500_R065_T33UVB_20230418T203343.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20200817T102559_N0500_R108_T33UVB_20230420T150909,L1C,S2B_MSIL1C_20200817T102559_N0500_R108_T33UVB_20230420T150909.SAFE,S2B,2020-08-17T10:25:59Z,2020-08-17,2020,T33UVB,108,N0500,2023-04-20T15:09:09Z,S2B_MSIL1C_20200817T102559_N0500_R108_T33UVB_20230420T150909.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20200819T102031_N0500_R065_T33UVB_20230407T004653,L1C,S2A_MSIL1C_20200819T102031_N0500_R065_T33UVB_20230407T004653.SAFE,S2A,2020-08-19T10:20:31Z,2020-08-19,2020,T33UVB,65,N0500,2023-04-07T00:46:53Z,S2A_MSIL1C_20200819T102031_N0500_R065_T33UVB_20230407T004653.SAFE,,True,13,27,0,1,1,1,inventoried
