event_id,year,method,mask_id,scenario_family,common_support_segment_id,reference_event_time,reference_magnitude,yearly_scale_q95_minus_q05,event_status,event_unavailable_reason,matching_window_days,magnitude_used_for_matching,matched_candidate_id,reconstructed_event_time,signed_timing_error_days,absolute_timing_error_days,success_5d,success_10d,success_15d,reconstructed_magnitude,signed_magnitude_error,absolute_magnitude_error,normalized_absolute_magnitude_error,magnitude_metric_status,magnitude_metric_reason,selected_p_seapar,p_seapar_selection_source,p_seapar_reselected_within_scenario,reconstruction_status,reconstruction_failure_code
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190508,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.429662704467773,-34.465237295532226,34.465237295532226,1.2067006065473851,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190508,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190509,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.429662704467773,-34.465237295532226,34.465237295532226,1.2067006065473851,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190509,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190510,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.429662704467773,-34.465237295532226,34.465237295532226,1.2067006065473851,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190510,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190511,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.429662704467773,-34.465237295532226,34.465237295532226,1.2067006065473851,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190511,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190512,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.429662704467773,-34.465237295532226,34.465237295532226,1.2067006065473851,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190512,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190513,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.429662704467773,-34.465237295532226,34.465237295532226,1.2067006065473851,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190513,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190514,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.429662704467773,-34.465237295532226,34.465237295532226,1.2067006065473851,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190514,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190515,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.429662704467773,-34.465237295532226,34.465237295532226,1.2067006065473851,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190515,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190516,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.429662704467773,-34.465237295532226,34.465237295532226,1.2067006065473851,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190516,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190517,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.429662704467773,-34.465237295532226,34.465237295532226,1.2067006065473851,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190517,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190520,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.758428573608398,-34.136471426391601,34.136471426391601,1.1951898204674209,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190520,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190521,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.758428573608398,-34.136471426391601,34.136471426391601,1.1951898204674209,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190521,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190522,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.758428573608398,-34.136471426391601,34.136471426391601,1.1951898204674209,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190522,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190523,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.758428573608398,-34.136471426391601,34.136471426391601,1.1951898204674209,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190523,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190524,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.758428573608398,-34.136471426391601,34.136471426391601,1.1951898204674209,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190524,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190525,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.758428573608398,-34.136471426391601,34.136471426391601,1.1951898204674209,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190525,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190526,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.758428573608398,-34.136471426391601,34.136471426391601,1.1951898204674209,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190526,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190527,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.758428573608398,-34.136471426391601,34.136471426391601,1.1951898204674209,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190527,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190528,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.749313354492188,-34.145586645507812,34.145586645507812,1.1955089635025329,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190528,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190529,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.749313354492188,-34.145586645507812,34.145586645507812,1.1955089635025329,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190529,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190530,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.486394882202148,-34.408505117797851,34.408505117797851,1.2047142934198762,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190530,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190531,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.486394882202148,-34.408505117797851,34.408505117797851,1.2047142934198762,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190531,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E01,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190601,consecutive_internal_gap,2019_segment_1,2019-08-26,60.8949,28.561547999999977,matched,,15,False,REC_2019_P001,2019-08-21,-5,5,True,True,True,26.486394882202148,-34.408505117797851,34.408505117797851,1.2047142934198762,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2019_E02,2019,timesat_double_logistic_cv_seapar,consecutive_2019_10d_20190601,consecutive_internal_gap,2019_segment_1,2019-10-12,11.507400000000001,28.561547999999977,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
