year,method,reconstruction_status,reconstruction_failure_reason,contract_version,analysis_classification,mask_id,scenario_family,selected_p_seapar,p_seapar_selection_source,p_seapar_reselected_within_scenario,old_methods_reused_not_rerun,diagnostic_n_sparse_inputs,diagnostic_n_output_dates,diagnostic_n_finite_output_dates,diagnostic_minimum_reconstructed_value,diagnostic_n_negative_reconstructed_days,diagnostic_fraction_negative_reconstructed_days,diagnostic_negative_values_clipped,diagnostic_requested_p_seapar,diagnostic_requested_p_seapar_float64_hex,diagnostic_effective_p_seapar,diagnostic_effective_p_seapar_float64_hex,diagnostic_p_seapar_array_dtype,diagnostic_p_seapar_array_unique_count,diagnostic_p_seapar_exactly_materialized,diagnostic_persistent_batch_transport,diagnostic_sparse_input_checksum,diagnostic_identical_sparse_input_enforced,diagnostic_selected_p_seapar,diagnostic_p_seapar_reselected_within_scenario,n_pointwise_evaluation_dates,n_predictions_available,n_predictions_missing_or_nonfinite,q05_reference,q95_reference,q95_minus_q05,scale_available,scale_unavailable_reason,pointwise_metric_status,pointwise_metric_reason,bias,mae,rmse,nrmse,nrmse_status,nrmse_reason,n_common_support_dates,n_common_support_predictions,n_missing_common_support_predictions,minimum_reconstructed_value,n_negative_reconstructed_days,fraction_negative_reconstructed_days,negative_values_clipped,reference_peak_status,reference_peak_reason,reference_peak_time,reference_peak_value,reference_peak_plateau_start,reference_peak_plateau_end,reference_peak_plateau_days,reference_peak_at_boundary,reference_peak_distance_to_nearest_boundary_days,reconstruction_peak_status,reconstruction_peak_reason,reconstruction_peak_time,reconstruction_peak_value,reconstruction_peak_plateau_start,reconstruction_peak_plateau_end,reconstruction_peak_plateau_days,reconstruction_peak_at_boundary,reconstruction_peak_distance_to_nearest_boundary_days,seasonal_metric_status,seasonal_metric_reason,peak_timing_metric_status,peak_timing_metric_reason,signed_peak_date_error_days,absolute_peak_date_error_days,peak_timing_success_5d,peak_timing_success_10d,peak_timing_success_15d,signed_peak_magnitude_error,absolute_peak_magnitude_error,normalized_absolute_peak_magnitude_error,reference_integral,reconstruction_integral,signed_integral_error,absolute_integral_error,relative_integral_error,relative_integral_status,relative_integral_reason,pearson_correlation,correlation_status,correlation_reason
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,consecutive_2019_10d_20190428,consecutive_internal_gap,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,34,365,365,1.6688675880432129,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,19e5245b07863a569df93402615ea57841c19f9f8e8a3c925b3e24db1857d9cc,True,0,False,199,199,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.2452125220004517,3.6251569277718323,7.3647186694907001,0.25785432461471297,ok,,233,233,0,1.6688675880432129,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.481557846069336,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.413342153930664,34.413342153930664,1.2048836482508123,1870.269949,1417.5565938949585,-452.7133551050415,452.7133551050415,-0.24205776035010307,ok,,0.82670735067279744,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,consecutive_2019_10d_20190429,consecutive_internal_gap,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,34,365,365,1.6688675880432129,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,19e5245b07863a569df93402615ea57841c19f9f8e8a3c925b3e24db1857d9cc,True,0,False,199,199,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.2452125220004517,3.6251569277718323,7.3647186694907001,0.25785432461471297,ok,,233,233,0,1.6688675880432129,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.481557846069336,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.413342153930664,34.413342153930664,1.2048836482508123,1870.269949,1417.5565938949585,-452.7133551050415,452.7133551050415,-0.24205776035010307,ok,,0.82670735067279744,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,consecutive_2019_10d_20190508,consecutive_internal_gap,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,34,365,365,1.647139310836792,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,ee386d6cfca3fa0fd84b50c83b1b2c8e0d352097f3c87ef115306bd34469d94f,True,0,False,199,199,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.2485154712410549,3.6209491124148352,7.3596858589361887,0.25767811530860285,ok,,233,233,0,1.647139310836792,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.429662704467773,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.465237295532226,34.465237295532226,1.2067006065473851,1870.269949,1416.9206982851028,-453.34925071489715,453.34925071489715,-0.24239776239643637,ok,,0.82736420573762692,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,consecutive_2019_10d_20190509,consecutive_internal_gap,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,34,365,365,1.647139310836792,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,ee386d6cfca3fa0fd84b50c83b1b2c8e0d352097f3c87ef115306bd34469d94f,True,0,False,199,199,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.2485154712410549,3.6209491124148352,7.3596858589361887,0.25767811530860285,ok,,233,233,0,1.647139310836792,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.429662704467773,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.465237295532226,34.465237295532226,1.2067006065473851,1870.269949,1416.9206982851028,-453.34925071489715,453.34925071489715,-0.24239776239643637,ok,,0.82736420573762692,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,consecutive_2019_10d_20190510,consecutive_internal_gap,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,34,365,365,1.647139310836792,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,ee386d6cfca3fa0fd84b50c83b1b2c8e0d352097f3c87ef115306bd34469d94f,True,0,False,199,199,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.2485154712410549,3.6209491124148352,7.3596858589361887,0.25767811530860285,ok,,233,233,0,1.647139310836792,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.429662704467773,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.465237295532226,34.465237295532226,1.2067006065473851,1870.269949,1416.9206982851028,-453.34925071489715,453.34925071489715,-0.24239776239643637,ok,,0.82736420573762692,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,consecutive_2019_10d_20190511,consecutive_internal_gap,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,34,365,365,1.647139310836792,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,ee386d6cfca3fa0fd84b50c83b1b2c8e0d352097f3c87ef115306bd34469d94f,True,0,False,199,199,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.2485154712410549,3.6209491124148352,7.3596858589361887,0.25767811530860285,ok,,233,233,0,1.647139310836792,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.429662704467773,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.465237295532226,34.465237295532226,1.2067006065473851,1870.269949,1416.9206982851028,-453.34925071489715,453.34925071489715,-0.24239776239643637,ok,,0.82736420573762692,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,consecutive_2019_10d_20190512,consecutive_internal_gap,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,34,365,365,1.647139310836792,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,ee386d6cfca3fa0fd84b50c83b1b2c8e0d352097f3c87ef115306bd34469d94f,True,0,False,199,199,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.2485154712410549,3.6209491124148352,7.3596858589361887,0.25767811530860285,ok,,233,233,0,1.647139310836792,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.429662704467773,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.465237295532226,34.465237295532226,1.2067006065473851,1870.269949,1416.9206982851028,-453.34925071489715,453.34925071489715,-0.24239776239643637,ok,,0.82736420573762692,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,consecutive_2019_10d_20190513,consecutive_internal_gap,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,34,365,365,1.647139310836792,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,ee386d6cfca3fa0fd84b50c83b1b2c8e0d352097f3c87ef115306bd34469d94f,True,0,False,199,199,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.2485154712410549,3.6209491124148352,7.3596858589361887,0.25767811530860285,ok,,233,233,0,1.647139310836792,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.429662704467773,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.465237295532226,34.465237295532226,1.2067006065473851,1870.269949,1416.9206982851028,-453.34925071489715,453.34925071489715,-0.24239776239643637,ok,,0.82736420573762692,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,consecutive_2019_10d_20190514,consecutive_internal_gap,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,34,365,365,1.647139310836792,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,ee386d6cfca3fa0fd84b50c83b1b2c8e0d352097f3c87ef115306bd34469d94f,True,0,False,199,199,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.2485154712410549,3.6209491124148352,7.3596858589361887,0.25767811530860285,ok,,233,233,0,1.647139310836792,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.429662704467773,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.465237295532226,34.465237295532226,1.2067006065473851,1870.269949,1416.9206982851028,-453.34925071489715,453.34925071489715,-0.24239776239643637,ok,,0.82736420573762692,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,consecutive_2019_10d_20190515,consecutive_internal_gap,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,34,365,365,1.647139310836792,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,ee386d6cfca3fa0fd84b50c83b1b2c8e0d352097f3c87ef115306bd34469d94f,True,0,False,199,199,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.2485154712410549,3.6209491124148352,7.3596858589361887,0.25767811530860285,ok,,233,233,0,1.647139310836792,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.429662704467773,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.465237295532226,34.465237295532226,1.2067006065473851,1870.269949,1416.9206982851028,-453.34925071489715,453.34925071489715,-0.24239776239643637,ok,,0.82736420573762692,ok,
