method,duration_days,contains_reference_global_peak,analysis_role,metric,metric_label,unit,favorable_direction,equal_year_estimate,cluster_bootstrap_ci_lower,cluster_bootstrap_ci_upper,n_years_in_stratum,n_years_metric_available,n_scenarios_total,n_reconstruction_failures_total,n_metric_available_total,n_metric_unavailable_total,a_gap_observed_minimum,a_gap_observed_maximum,window_midpoint_relative_position_observed_minimum,window_midpoint_relative_position_observed_maximum,observations_removed_observed_minimum,observations_removed_observed_maximum,resulting_maximum_internal_gap_days_observed_minimum,resulting_maximum_internal_gap_days_observed_maximum
timesat_double_logistic,10,True,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5714285714285714,0.14285714285714285,0.8571428571428571,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_double_logistic,10,True,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.5714285714285714,0.14285714285714285,0.8571428571428571,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_double_logistic,10,True,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.44285714285714289,0.14285714285714285,0.8571428571428571,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_double_logistic,10,True,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.71962178193202553,0.65646265322280439,0.78528708136517467,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_double_logistic,10,True,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.6631753366397595,4.0628703735033742,7.2653951302159712,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_double_logistic,20,False,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,150.18972383233555,71.947158875612644,272.01982324808995,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_double_logistic,20,False,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,58.908754655069025,9.5319364525246879,118.69744520534978,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_double_logistic,20,False,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.089092171753588315,0.045798537260916837,0.15147563550485077,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_double_logistic,20,False,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.2966449049442001,0.77656827454671429,1.8322184353537661,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_double_logistic,20,False,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.25484991988080197,0.22241833194840771,0.28859442844494237,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_double_logistic,20,False,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.58093070437468775,0.17648057336854014,0.86558441558441557,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_double_logistic,20,False,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.67069299994611187,0.3413859998922239,0.94870129870129871,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_double_logistic,20,False,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.52233746931086444,0.16050360427953786,0.84519481863880208,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_double_logistic,20,False,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.73226261361638589,0.68361097528348069,0.78420335239723238,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_double_logistic,20,False,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.4099675438266051,3.8888972520834399,6.9108300025000657,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_double_logistic,20,True,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,229.14121963562388,120.65500528851577,398.0097552172756,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_double_logistic,20,True,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,70.778571428571425,20.900000000000002,131.26589285714277,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_double_logistic,20,True,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.13338231366246997,0.079100629126174146,0.22173591619654842,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_double_logistic,20,True,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3737302426551667,0.88998108983572233,1.9036869291868583,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_double_logistic,20,True,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.27226986991211283,0.23396172986776809,0.30807048526563552,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_double_logistic,20,True,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.52142857142857146,0.22142857142857145,0.83571428571428563,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_double_logistic,20,True,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.57857142857142851,0.2857142857142857,0.86428571428571421,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_double_logistic,20,True,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.40714285714285708,0.1142857142857143,0.73571428571428565,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_double_logistic,20,True,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.7061701127111899,0.63108913297964286,0.77873916236654295,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_double_logistic,20,True,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.8337723460239275,4.137142412950352,7.5229014525520945,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_double_logistic,30,False,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,166.11747269464061,94.73452610815319,267.69442161548915,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_double_logistic,30,False,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,58.768619969617689,9.9901917130488549,118.76834761321911,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_double_logistic,30,False,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.098731430757040398,0.060868182715513072,0.14859821027545103,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_double_logistic,30,False,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.2974852046706402,0.75161597705603966,1.8431031814022727,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_double_logistic,30,False,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.26039403202852468,0.22943675635033728,0.29326220869122854,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_double_logistic,30,False,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.57477397760164117,0.18913864137204178,0.85298364687267869,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_double_logistic,30,False,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.67397719651240784,0.33400402414486924,0.94761904761904758,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_double_logistic,30,False,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.49291638890019873,0.17538477618960518,0.79166357452071734,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_double_logistic,30,False,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.71946538979845742,0.6697297416858442,0.77281638113858431,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_double_logistic,30,False,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.5167277432936315,3.9564127163651008,7.0286494333098277,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_double_logistic,30,True,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,267.14570423191697,150.51571035928325,446.86581402240023,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_double_logistic,30,True,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,68.083333333333329,20.63000000000001,126.76428571428573,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_double_logistic,30,True,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.15657740174037138,0.097799436320608155,0.24892538904538181,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_double_logistic,30,True,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3860745691006655,0.87985547980721479,1.9523315480900074,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_double_logistic,30,True,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.27930812572719094,0.23690948364496905,0.31851187257332531,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_double_logistic,30,True,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.46190476190476193,0.14285714285714285,0.78095238095238095,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_double_logistic,30,True,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.57619047619047614,0.19999999999999998,0.87619047619047608,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_double_logistic,30,True,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.43809523809523804,0.14285714285714285,0.76190476190476197,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_double_logistic,30,True,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.69702155851742409,0.61309887487277126,0.77428855830436716,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_double_logistic,30,True,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.988263055999334,4.2061093998737205,7.7068100139969715,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_double_logistic,45,False,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,222.93975977794258,159.64373096061769,289.69443522487387,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_double_logistic,45,False,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,59.280313434130008,11.30771798489137,118.42670241787648,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_double_logistic,45,False,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.1356925485129063,0.10338409499296475,0.16828960368621643,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_double_logistic,45,False,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3145402197788678,0.79919220474537001,1.8494412893442969,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_double_logistic,45,False,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.28329408782727428,0.25807119789612187,0.31057360715469967,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_double_logistic,45,False,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.51710086618259798,0.16445316588173733,0.77360531185654324,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_double_logistic,45,False,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.6573953007478297,0.35237513808942378,0.91651139119674485,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_double_logistic,45,False,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.41795878904149214,0.14687074829931973,0.68843745927489775,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_double_logistic,45,False,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.67771974742456076,0.63214220936964349,0.72405505093367839,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_double_logistic,45,False,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.9060969688340164,4.4283155729549177,7.4926624281347411,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_double_logistic,45,True,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,339.09752051774257,229.0507609725893,476.04739722611259,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_double_logistic,45,True,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,74.186507936507937,26.38412698412699,129.45767857142812,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_double_logistic,45,True,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.20092583016455617,0.15180995032798589,0.26753216018042036,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_double_logistic,45,True,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.4047664483998406,0.88352001784165191,1.9654684531626549,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_double_logistic,45,True,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.30009400032472894,0.25302872033223783,0.34248788170579608,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_double_logistic,45,True,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.38730158730158731,0.1492063492063492,0.64761904761904765,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_double_logistic,45,True,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.46349206349206346,0.19999999999999998,0.7142857142857143,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_double_logistic,45,True,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.3174603174603175,0.085714285714285715,0.59055555555555439,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_double_logistic,45,True,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.65600587531504106,0.56688287229545786,0.74666866856059089,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_double_logistic,45,True,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,6.4162379387298003,4.598175037530952,8.1683194648207635,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_smoothing_spline,10,False,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,186.66669165198911,130.38839472505362,257.27385628467255,7,7,1320,0,1320,0,0.0069078347491259001,5.1454914138407384,0.02,0.97799999999999998,1,5,15,57
timesat_smoothing_spline,10,False,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,51.78647609552786,4.6847897488549313,110.86688924297879,7,7,1320,0,1320,0,0.0069078347491259001,5.1454914138407384,0.02,0.97799999999999998,1,5,15,57
timesat_smoothing_spline,10,False,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.11231975509797468,0.086915899947914918,0.14434470393799356,7,7,1320,0,1320,0,0.0069078347491259001,5.1454914138407384,0.02,0.97799999999999998,1,5,15,57
timesat_smoothing_spline,10,False,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0309072331394102,0.56458445846498428,1.5809108595908532,7,7,1320,0,1320,0,0.0069078347491259001,5.1454914138407384,0.02,0.97799999999999998,1,5,15,57
timesat_smoothing_spline,10,False,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.22673299933329058,0.19191580067668298,0.25851282176853224,7,7,1320,0,1320,0,0.0069078347491259001,5.1454914138407384,0.02,0.97799999999999998,1,5,15,57
timesat_smoothing_spline,10,False,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.58921852684368603,0.20876068645562487,0.86964625722936428,7,7,1320,0,1320,0,0.0069078347491259001,5.1454914138407384,0.02,0.97799999999999998,1,5,15,57
timesat_smoothing_spline,10,False,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.71404003929569737,0.42383583267561165,0.99526440410418304,7,7,1320,0,1320,0,0.0069078347491259001,5.1454914138407384,0.02,0.97799999999999998,1,5,15,57
timesat_smoothing_spline,10,False,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.44496441951912125,0.1527470700057246,0.83116598480420811,7,7,1320,0,1320,0,0.0069078347491259001,5.1454914138407384,0.02,0.97799999999999998,1,5,15,57
timesat_smoothing_spline,10,False,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.82359925167211723,0.79317280022489889,0.8558504079667969,7,7,1320,0,1320,0,0.0069078347491259001,5.1454914138407384,0.02,0.97799999999999998,1,5,15,57
timesat_smoothing_spline,10,False,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.7979415205206655,3.3795959158051221,6.337480417865585,7,7,1320,0,1320,0,0.0069078347491259001,5.1454914138407384,0.02,0.97799999999999998,1,5,15,57
timesat_smoothing_spline,10,True,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,189.47930218986465,129.84495064764434,260.7874842457137,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_smoothing_spline,10,True,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,54.508163265306123,13.298061224489798,110.67959183673467,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_smoothing_spline,10,True,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.1131927223234396,0.086136129411733667,0.14468846066517554,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_smoothing_spline,10,True,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0873125220432593,0.65712207443474513,1.561116290963241,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_smoothing_spline,10,True,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.23706199297412572,0.20913551841662822,0.26258154673741485,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_smoothing_spline,10,True,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.60204081632653061,0.35714285714285715,0.81632653061224492,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_smoothing_spline,10,True,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.70000000000000007,0.41428571428571426,0.9285714285714286,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_smoothing_spline,10,True,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.40408163265306124,0.19999999999999998,0.62857142857142867,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_smoothing_spline,10,True,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.80880447972433489,0.78664891494251021,0.83011136402537977,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_smoothing_spline,10,True,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.0054632426420271,3.6545903165675209,6.4425369930596261,7,7,59,0,59,0,1.1239928262497978,6.455637488556297,0.024774774774774602,0.84599999999999975,1,3,15,42
timesat_smoothing_spline,20,False,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,197.74712714798218,143.98144786629916,264.34048773056628,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_smoothing_spline,20,False,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,51.671105626116265,4.7107453489806437,111.10845183269603,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_smoothing_spline,20,False,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.11921589513642394,0.095809976479597311,0.14752737874425512,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_smoothing_spline,20,False,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0279676620521327,0.55741997678749355,1.5689352884805097,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_smoothing_spline,20,False,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.23355637657053246,0.1999664634961619,0.26389070649052176,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_smoothing_spline,20,False,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.59400807035661807,0.21625096894806436,0.87765567765567754,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_smoothing_spline,20,False,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.71635239270094042,0.31144002627405121,0.99613899613899615,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_smoothing_spline,20,False,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.45143577196298701,0.16033588086309589,0.74358974358974361,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_smoothing_spline,20,False,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.81384825207123013,0.78262512261311445,0.84636388848171884,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
timesat_smoothing_spline,20,False,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.9337765549780341,3.5301820421532768,6.5153331267626395,7,7,1403,0,1403,0,0.025285744316099298,7.0106529239941811,0.042000000000000003,0.95961538461538465,1,8,21,85
