date,year,source_l1c_product_id,platform,sensing_datetime,tile,orbit,processing_baseline,generation_time,phase6a_date_in_pairing_audit,phase6a_exact_pair_eligible,phase6a_subset_status,scl_gate_pass,l2a_representative_status,l2a_product_id,l1c_pairing_status,atmospheric_correction_method,reflectance_quantity,failure_reason,acolite_run_json_relative_path,acolite_run_json_sha256,acolite_run_json_candidate_count,acolite_settings_relative_paths,acolite_settings_sha256,acolite_product_directory,acolite_flag_exponent_validation_status,acolite_flag_exponents_declared_count,acolite_l2_flags_relative_path,B4_selected_wavelength_nm,B4_rhos_relative_path,B5_selected_wavelength_nm,B5_rhos_relative_path,B6_selected_wavelength_nm,B6_rhos_relative_path,target_grid_crs,target_grid_transform_a,target_grid_transform_b,target_grid_transform_c,target_grid_transform_d,target_grid_transform_e,target_grid_transform_f,target_grid_width,target_grid_height,target_grid_pixel_size_x,target_grid_pixel_size_y,acolite_native_resolution_m,native_to_target_reduction_factor,station_row,station_col,station_inside_raster,B4_geotiff_scale,B4_geotiff_offset,B4_geotiff_nodata,B5_geotiff_scale,B5_geotiff_offset,B5_geotiff_nodata,B6_geotiff_scale,B6_geotiff_offset,B6_geotiff_nodata,mci_baseline_coefficient,B4_reflectance_valid_pixel_count,B4_reflectance_valid_pixel_fraction,B4_reflectance_median,B4_reflectance_mean,B4_reflectance_SD,B4_reflectance_IQR,B4_reflectance_min,B4_reflectance_max,B4_reflectance_nonfinite_count,B4_reflectance_below_range_count,B4_reflectance_above_range_count,B5_reflectance_valid_pixel_count,B5_reflectance_valid_pixel_fraction,B5_reflectance_median,B5_reflectance_mean,B5_reflectance_SD,B5_reflectance_IQR,B5_reflectance_min,B5_reflectance_max,B5_reflectance_nonfinite_count,B5_reflectance_below_range_count,B5_reflectance_above_range_count,B6_reflectance_valid_pixel_count,B6_reflectance_valid_pixel_fraction,B6_reflectance_median,B6_reflectance_mean,B6_reflectance_SD,B6_reflectance_IQR,B6_reflectance_min,B6_reflectance_max,B6_reflectance_nonfinite_count,B6_reflectance_below_range_count,B6_reflectance_above_range_count,qa_acolite_cirrus_count,qa_acolite_cirrus_fraction,qa_acolite_dem_shadow_count,qa_acolite_dem_shadow_fraction,qa_acolite_flags_nodata_count,qa_acolite_flags_nodata_fraction,qa_acolite_high_toa_count,qa_acolite_high_toa_fraction,qa_acolite_mixed_count,qa_acolite_mixed_fraction,qa_acolite_negative_surface_reflectance_count,qa_acolite_negative_surface_reflectance_fraction,qa_acolite_non_water_swir_count,qa_acolite_non_water_swir_fraction,qa_acolite_out_of_scene_count,qa_acolite_out_of_scene_fraction,qa_acolite_unknown_bits_count,qa_acolite_unknown_bits_fraction,qa_acolite_hard_invalid_count,qa_acolite_hard_invalid_fraction,qa_acolite_any_flag_count,qa_acolite_flag_value_max,common_B456_valid_count,NDCI_valid_pixel_count,NDCI_valid_pixel_fraction,NDCI_median,NDCI_mean,NDCI_SD,NDCI_IQR,NDCI_min,NDCI_max,MCI_valid_pixel_count,MCI_valid_pixel_fraction,MCI_median,MCI_mean,MCI_SD,MCI_IQR,MCI_min,MCI_max,NDCI_diag_denominator_nonfinite,NDCI_diag_denominator_below_epsilon,NDCI_diag_nonfinite_result,NDCI_diag_below_theoretical_range,NDCI_diag_above_theoretical_range,MCI_diag_nonfinite_result,ndci_valid_pixel_count,mci_valid_pixel_count,ndci_has_any_valid_pixel,mci_has_any_valid_pixel,final_valid_pixel_threshold_status,date_selection_status,n_acolite_products_considered,acolite_product_ids_considered
2017-01-14,2017,S2A_MSIL1C_20170114T101351_N0500_R022_T34VCM_20230918T102847,S2A,2017-01-14T10:13:51Z,T34VCM,22,N0500,2023-09-18T10:28:47Z,False,False,outside_phase6a_pairing_audit,,,,,ACOLITE,rhos,no_valid_pixels_after_acolite_qa_in_3x3_window,S2A_MSIL1C_20170114T101351_N0500_R022_T34VCM_20230918T102847/acolite/run.json,107472df0673c5564343a4502dbb80c7d9749dff23d19b0d722da7a056b9cf3f,1,S2A_MSIL1C_20170114T101351_N0500_R022_T34VCM_20230918T102847/acolite/acolite-settings.txt;S2A_MSIL1C_20170114T101351_N0500_R022_T34VCM_20230918T102847/acolite/acolite_run_20260903_164033_l1r_settings.txt;S2A_MSIL1C_20170114T101351_N0500_R022_T34VCM_20230918T102847/acolite/acolite_run_20260903_164033_l1r_settings_user.txt;S2A_MSIL1C_20170114T101351_N0500_R022_T34VCM_20230918T102847/acolite/acolite_run_20260903_164033_l2r_settings.txt,8ff35f414ce270d111871512cc997ff9c715ab5a08cdd148e574f3dde3bfe699;a49be15ba400d22a4ee53868adf24791494e2d0c9e2746179e47d530c3c4875a;9524a4ca6ace2b18e7152751650641dfa016081b8b0263b36823c8de6968b0ab;47c7db3c995b7870058c33d8dacc51f33ff5bd4c8a61927f10bf3538b2ea86a4,S2A_MSIL1C_20170114T101351_N0500_R022_T34VCM_20230918T102847,all_declared_values_match,7,S2A_MSIL1C_20170114T101351_N0500_R022_T34VCM_20230918T102847/acolite/S2A_MSI_2017_01_14_10_13_57_T34VCM_L2W_l2_flags.tif,665.0,S2A_MSIL1C_20170114T101351_N0500_R022_T34VCM_20230918T102847/acolite/S2A_MSI_2017_01_14_10_13_57_T34VCM_L2R_rhos_665.tif,704.0,S2A_MSIL1C_20170114T101351_N0500_R022_T34VCM_20230918T102847/acolite/S2A_MSI_2017_01_14_10_13_57_T34VCM_L2R_rhos_704.tif,740.0,S2A_MSIL1C_20170114T101351_N0500_R022_T34VCM_20230918T102847/acolite/S2A_MSI_2017_01_14_10_13_57_T34VCM_L2R_rhos_740.tif,EPSG:32634,20.0,0.0,352960.0,0.0,-20.0,6643940.0,1057,732,20.0,20.0,20.0,1,396,699,True,1.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,0.5333333333333333,0,0.0,,,,,,,9,0,0,0,0.0,,,,,,,9,0,0,0,0.0,,,,,,,9,0,0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,9,5,0,0,0.0,,,,,,,0,0.0,,,,,,,0,0,0,0,0,0,0,0,False,False,NOT_SELECTED_REQUIRES_HUMAN_FREEZE,unique_acolite_product_for_date,1,S2A_MSIL1C_20170114T101351_N0500_R022_T34VCM_20230918T102847
2017-01-24,2017,S2A_MSIL1C_20170124T101311_N0500_R022_T34VCM_20230917T143553,S2A,2017-01-24T10:13:11Z,T34VCM,22,N0500,2023-09-17T14:35:53Z,False,False,outside_phase6a_pairing_audit,,,,,ACOLITE,rhos,no_valid_pixels_after_acolite_qa_in_3x3_window,S2A_MSIL1C_20170124T101311_N0500_R022_T34VCM_20230917T143553/acolite/run.json,a9ad61fa1d10152664e20984e303671d3511cfa38cc08b094078d1a66cabeb9f,1,S2A_MSIL1C_20170124T101311_N0500_R022_T34VCM_20230917T143553/acolite/acolite-settings.txt;S2A_MSIL1C_20170124T101311_N0500_R022_T34VCM_20230917T143553/acolite/acolite_run_20260903_164059_l1r_settings.txt;S2A_MSIL1C_20170124T101311_N0500_R022_T34VCM_20230917T143553/acolite/acolite_run_20260903_164059_l1r_settings_user.txt;S2A_MSIL1C_20170124T101311_N0500_R022_T34VCM_20230917T143553/acolite/acolite_run_20260903_164059_l2r_settings.txt,8ff35f414ce270d111871512cc997ff9c715ab5a08cdd148e574f3dde3bfe699;1edcab1407abc1ffa4e2b98af003517c06e14699f0bb09dfbeeea0b52a1c0b0e;bdb2623f998b4c3c32524d90220f3ae096a8fd89fb7667bb230566d3acf23932;a222043c08b3dfdc8335f2ea3e31bcc9187646437204a2659fda9fc2bfa271ea,S2A_MSIL1C_20170124T101311_N0500_R022_T34VCM_20230917T143553,all_declared_values_match,7,S2A_MSIL1C_20170124T101311_N0500_R022_T34VCM_20230917T143553/acolite/S2A_MSI_2017_01_24_10_13_56_T34VCM_L2W_l2_flags.tif,665.0,S2A_MSIL1C_20170124T101311_N0500_R022_T34VCM_20230917T143553/acolite/S2A_MSI_2017_01_24_10_13_56_T34VCM_L2R_rhos_665.tif,704.0,S2A_MSIL1C_20170124T101311_N0500_R022_T34VCM_20230917T143553/acolite/S2A_MSI_2017_01_24_10_13_56_T34VCM_L2R_rhos_704.tif,740.0,S2A_MSIL1C_20170124T101311_N0500_R022_T34VCM_20230917T143553/acolite/S2A_MSI_2017_01_24_10_13_56_T34VCM_L2R_rhos_740.tif,EPSG:32634,20.0,0.0,352960.0,0.0,-20.0,6643940.0,1057,732,20.0,20.0,20.0,1,396,699,True,1.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,0.5333333333333333,0,0.0,,,,,,,0,0,0,0,0.0,,,,,,,0,0,0,0,0.0,,,,,,,0,0,0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,9,7,0,0,0.0,,,,,,,0,0.0,,,,,,,0,0,0,0,0,0,0,0,False,False,NOT_SELECTED_REQUIRES_HUMAN_FREEZE,unique_acolite_product_for_date,1,S2A_MSIL1C_20170124T101311_N0500_R022_T34VCM_20230917T143553
2017-01-27,2017,S2A_MSIL1C_20170127T102301_N0500_R065_T34VCM_20230921T074349,S2A,2017-01-27T10:23:01Z,T34VCM,65,N0500,2023-09-21T07:43:49Z,False,False,outside_phase6a_pairing_audit,,,,,ACOLITE,rhos,,S2A_MSIL1C_20170127T102301_N0500_R065_T34VCM_20230921T074349/acolite/run.json,0437317b77a03b538d1b052b9fe820cfd9740d538e2efbad2cd9dfca054ebf52,1,S2A_MSIL1C_20170127T102301_N0500_R065_T34VCM_20230921T074349/acolite/acolite-settings.txt;S2A_MSIL1C_20170127T102301_N0500_R065_T34VCM_20230921T074349/acolite/acolite_run_20260903_164130_l1r_settings.txt;S2A_MSIL1C_20170127T102301_N0500_R065_T34VCM_20230921T074349/acolite/acolite_run_20260903_164130_l1r_settings_user.txt;S2A_MSIL1C_20170127T102301_N0500_R065_T34VCM_20230921T074349/acolite/acolite_run_20260903_164130_l2r_settings.txt,8ff35f414ce270d111871512cc997ff9c715ab5a08cdd148e574f3dde3bfe699;64b2dc94239e6f3043f0d25aa4b8858d96171062c3fbe37a7bece0c9f0629219;61abffe24bd36c198b93cf1a76f03fcd639a7875dd378f939f8d659fdcbd35b4;feb81154b9f21278e18bf2ae788d4e27d1fe9c47d92efd894e9cfdb25093536e,S2A_MSIL1C_20170127T102301_N0500_R065_T34VCM_20230921T074349,all_declared_values_match,7,S2A_MSIL1C_20170127T102301_N0500_R065_T34VCM_20230921T074349/acolite/S2A_MSI_2017_01_27_10_23_53_T34VCM_L2W_l2_flags.tif,665.0,S2A_MSIL1C_20170127T102301_N0500_R065_T34VCM_20230921T074349/acolite/S2A_MSI_2017_01_27_10_23_53_T34VCM_L2R_rhos_665.tif,704.0,S2A_MSIL1C_20170127T102301_N0500_R065_T34VCM_20230921T074349/acolite/S2A_MSI_2017_01_27_10_23_53_T34VCM_L2R_rhos_704.tif,740.0,S2A_MSIL1C_20170127T102301_N0500_R065_T34VCM_20230921T074349/acolite/S2A_MSI_2017_01_27_10_23_53_T34VCM_L2R_rhos_740.tif,EPSG:32634,20.0,0.0,352960.0,0.0,-20.0,6643940.0,1057,732,20.0,20.0,20.0,1,396,699,True,1.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,0.5333333333333333,4,0.4444444444444444,0.20881430804729462,0.21091576665639877,0.011637288224326877,0.011253990232944489,0.19939620792865753,0.22663824260234833,0,0,0,4,0.4444444444444444,0.19373241066932678,0.19665376469492912,0.008253571514850832,0.005000900477170944,0.19035308063030243,0.2087971568107605,0,0,0,4,0.4444444444444444,0.19209709018468857,0.19397559762001038,0.010094326173039663,0.01053282618522644,0.18419408798217773,0.20751412212848663,0,0,0,0,0.0,0,0.0,0,0.0,5,0.5555555555555556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.5555555555555556,5,4,4,4,0.4444444444444444,-0.03598703892885302,-0.03475128224614292,0.00946128634070237,0.012635463192341219,-0.04382862956045116,-0.023202421566414454,4,0.4444444444444444,-0.005559853216012323,-0.005227245142062506,0.003749422235014086,0.005155562112728745,-0.008960656325022381,-0.0008286178112029974,0,0,0,0,0,0,4,4,True,True,NOT_SELECTED_REQUIRES_HUMAN_FREEZE,unique_acolite_product_for_date,1,S2A_MSIL1C_20170127T102301_N0500_R065_T34VCM_20230921T074349
2017-02-03,2017,S2A_MSIL1C_20170203T101221_N0500_R022_T34VCM_20231024T165136,S2A,2017-02-03T10:12:21Z,T34VCM,22,N0500,2023-10-24T16:51:36Z,False,False,outside_phase6a_pairing_audit,,,,,ACOLITE,rhos,no_valid_pixels_after_acolite_qa_in_3x3_window,S2A_MSIL1C_20170203T101221_N0500_R022_T34VCM_20231024T165136/acolite/run.json,e75bd9f2ac702c2474d40d0fd0fe1443bcd030e3d1ce6847364ec2d0504e6794,1,S2A_MSIL1C_20170203T101221_N0500_R022_T34VCM_20231024T165136/acolite/acolite-settings.txt;S2A_MSIL1C_20170203T101221_N0500_R022_T34VCM_20231024T165136/acolite/acolite_run_20260903_164159_l1r_settings.txt;S2A_MSIL1C_20170203T101221_N0500_R022_T34VCM_20231024T165136/acolite/acolite_run_20260903_164159_l1r_settings_user.txt;S2A_MSIL1C_20170203T101221_N0500_R022_T34VCM_20231024T165136/acolite/acolite_run_20260903_164159_l2r_settings.txt,8ff35f414ce270d111871512cc997ff9c715ab5a08cdd148e574f3dde3bfe699;ce2e047753da1c7871e3ac0d8a066224abf7812c1aa63900f530b20284c35a2a;32b240ce6b8190a89c62e6aa1ead2278cd3712e043cc49683b165cf4f5bd1d0b;70d987d58a6e3a9d3a5879cab833f26e326ace8438443dab95bc8da34e6b8642,S2A_MSIL1C_20170203T101221_N0500_R022_T34VCM_20231024T165136,all_declared_values_match,7,S2A_MSIL1C_20170203T101221_N0500_R022_T34VCM_20231024T165136/acolite/S2A_MSI_2017_02_03_10_13_57_T34VCM_L2W_l2_flags.tif,665.0,S2A_MSIL1C_20170203T101221_N0500_R022_T34VCM_20231024T165136/acolite/S2A_MSI_2017_02_03_10_13_57_T34VCM_L2R_rhos_665.tif,704.0,S2A_MSIL1C_20170203T101221_N0500_R022_T34VCM_20231024T165136/acolite/S2A_MSI_2017_02_03_10_13_57_T34VCM_L2R_rhos_704.tif,740.0,S2A_MSIL1C_20170203T101221_N0500_R022_T34VCM_20231024T165136/acolite/S2A_MSI_2017_02_03_10_13_57_T34VCM_L2R_rhos_740.tif,EPSG:32634,20.0,0.0,352960.0,0.0,-20.0,6643940.0,1057,732,20.0,20.0,20.0,1,396,699,True,1.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,0.5333333333333333,0,0.0,,,,,,,9,0,0,0,0.0,,,,,,,9,0,0,0,0.0,,,,,,,9,0,0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,9,7,0,0,0.0,,,,,,,0,0.0,,,,,,,0,0,0,0,0,0,0,0,False,False,NOT_SELECTED_REQUIRES_HUMAN_FREEZE,unique_acolite_product_for_date,1,S2A_MSIL1C_20170203T101221_N0500_R022_T34VCM_20231024T165136
2017-02-06,2017,S2A_MSIL1C_20170206T102211_N0500_R065_T34VCM_20230919T011521,S2A,2017-02-06T10:22:11Z,T34VCM,65,N0500,2023-09-19T01:15:21Z,False,False,outside_phase6a_pairing_audit,,,,,ACOLITE,rhos,no_valid_pixels_after_acolite_qa_in_3x3_window,S2A_MSIL1C_20170206T102211_N0500_R065_T34VCM_20230919T011521/acolite/run.json,6ceb2304847c2bddb3a62fca5600ffc709b35780e9c344dab5aaf603307ab47b,1,S2A_MSIL1C_20170206T102211_N0500_R065_T34VCM_20230919T011521/acolite/acolite-settings.txt;S2A_MSIL1C_20170206T102211_N0500_R065_T34VCM_20230919T011521/acolite/acolite_run_20260903_164229_l1r_settings.txt;S2A_MSIL1C_20170206T102211_N0500_R065_T34VCM_20230919T011521/acolite/acolite_run_20260903_164229_l1r_settings_user.txt;S2A_MSIL1C_20170206T102211_N0500_R065_T34VCM_20230919T011521/acolite/acolite_run_20260903_164229_l2r_settings.txt,8ff35f414ce270d111871512cc997ff9c715ab5a08cdd148e574f3dde3bfe699;da2ed678efb0212f77b4919009b195c43a9d1d5bf2abd726492f0cdf427b8b7b;27d28a28da12d3eb228a93c1d578716866ea4ceb649d96fc3749acfba42e4c70;b3598feb24d398c744221db1cf870af3bc92c74f3f50f323359c81f6012b8184,S2A_MSIL1C_20170206T102211_N0500_R065_T34VCM_20230919T011521,all_declared_values_match,7,S2A_MSIL1C_20170206T102211_N0500_R065_T34VCM_20230919T011521/acolite/S2A_MSI_2017_02_06_10_23_54_T34VCM_L2W_l2_flags.tif,665.0,S2A_MSIL1C_20170206T102211_N0500_R065_T34VCM_20230919T011521/acolite/S2A_MSI_2017_02_06_10_23_54_T34VCM_L2R_rhos_665.tif,704.0,S2A_MSIL1C_20170206T102211_N0500_R065_T34VCM_20230919T011521/acolite/S2A_MSI_2017_02_06_10_23_54_T34VCM_L2R_rhos_704.tif,740.0,S2A_MSIL1C_20170206T102211_N0500_R065_T34VCM_20230919T011521/acolite/S2A_MSI_2017_02_06_10_23_54_T34VCM_L2R_rhos_740.tif,EPSG:32634,20.0,0.0,352960.0,0.0,-20.0,6643940.0,1057,732,20.0,20.0,20.0,1,396,699,True,1.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,0.5333333333333333,0,0.0,,,,,,,9,0,0,0,0.0,,,,,,,9,0,0,0,0.0,,,,,,,9,0,0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,9,7,0,0,0.0,,,,,,,0,0.0,,,,,,,0,0,0,0,0,0,0,0,False,False,NOT_SELECTED_REQUIRES_HUMAN_FREEZE,unique_acolite_product_for_date,1,S2A_MSIL1C_20170206T102211_N0500_R065_T34VCM_20230919T011521
2017-02-13,2017,S2A_MSIL1C_20170213T101121_N0500_R022_T34VCM_20230917T055627,S2A,2017-02-13T10:11:21Z,T34VCM,22,N0500,2023-09-17T05:56:27Z,False,False,outside_phase6a_pairing_audit,,,,,ACOLITE,rhos,no_valid_pixels_after_acolite_qa_in_3x3_window,S2A_MSIL1C_20170213T101121_N0500_R022_T34VCM_20230917T055627/acolite/run.json,50de2c37e62f00d1139df2e79eddfeaed070687888024ebd128a58370fc9ccc0,1,S2A_MSIL1C_20170213T101121_N0500_R022_T34VCM_20230917T055627/acolite/acolite-settings.txt;S2A_MSIL1C_20170213T101121_N0500_R022_T34VCM_20230917T055627/acolite/acolite_run_20260903_164257_l1r_settings.txt;S2A_MSIL1C_20170213T101121_N0500_R022_T34VCM_20230917T055627/acolite/acolite_run_20260903_164257_l1r_settings_user.txt;S2A_MSIL1C_20170213T101121_N0500_R022_T34VCM_20230917T055627/acolite/acolite_run_20260903_164257_l2r_settings.txt,8ff35f414ce270d111871512cc997ff9c715ab5a08cdd148e574f3dde3bfe699;c8853f806b6c74df1d0c236b25e0c6a820cdd29bd6b3e15ddfc099291f2549fd;b20e34184ea6a289ba691569e1bbe83c893b603dc8e4c60bc6ede77af785a526;8559f447a6e12057d2980997f381de3a9568c14b7db6da7ed43bcf84bb67ff64,S2A_MSIL1C_20170213T101121_N0500_R022_T34VCM_20230917T055627,all_declared_values_match,7,S2A_MSIL1C_20170213T101121_N0500_R022_T34VCM_20230917T055627/acolite/S2A_MSI_2017_02_13_10_13_57_T34VCM_L2W_l2_flags.tif,665.0,S2A_MSIL1C_20170213T101121_N0500_R022_T34VCM_20230917T055627/acolite/S2A_MSI_2017_02_13_10_13_57_T34VCM_L2R_rhos_665.tif,704.0,S2A_MSIL1C_20170213T101121_N0500_R022_T34VCM_20230917T055627/acolite/S2A_MSI_2017_02_13_10_13_57_T34VCM_L2R_rhos_704.tif,740.0,S2A_MSIL1C_20170213T101121_N0500_R022_T34VCM_20230917T055627/acolite/S2A_MSI_2017_02_13_10_13_57_T34VCM_L2R_rhos_740.tif,EPSG:32634,20.0,0.0,352960.0,0.0,-20.0,6643940.0,1057,732,20.0,20.0,20.0,1,396,699,True,1.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,0.5333333333333333,0,0.0,,,,,,,0,0,0,0,0.0,,,,,,,0,0,0,0,0.0,,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,9,5,0,0,0.0,,,,,,,0,0.0,,,,,,,0,0,0,0,0,0,0,0,False,False,NOT_SELECTED_REQUIRES_HUMAN_FREEZE,unique_acolite_product_for_date,1,S2A_MSIL1C_20170213T101121_N0500_R022_T34VCM_20230917T055627
2017-02-16,2017,S2A_MSIL1C_20170216T102101_N0500_R065_T34VCM_20231025T082534,S2A,2017-02-16T10:21:01Z,T34VCM,65,N0500,2023-10-25T08:25:34Z,False,False,outside_phase6a_pairing_audit,,,,,ACOLITE,rhos,no_valid_pixels_after_acolite_qa_in_3x3_window,S2A_MSIL1C_20170216T102101_N0500_R065_T34VCM_20231025T082534/acolite/run.json,828955dbfea34f9adcfb4e5405900715099ee50c4cafd2e28a47adb09631535a,1,S2A_MSIL1C_20170216T102101_N0500_R065_T34VCM_20231025T082534/acolite/acolite-settings.txt;S2A_MSIL1C_20170216T102101_N0500_R065_T34VCM_20231025T082534/acolite/acolite_run_20260903_164327_l1r_settings.txt;S2A_MSIL1C_20170216T102101_N0500_R065_T34VCM_20231025T082534/acolite/acolite_run_20260903_164327_l1r_settings_user.txt;S2A_MSIL1C_20170216T102101_N0500_R065_T34VCM_20231025T082534/acolite/acolite_run_20260903_164327_l2r_settings.txt,8ff35f414ce270d111871512cc997ff9c715ab5a08cdd148e574f3dde3bfe699;351a6aa5fd90927bf7b04da3d9c2d7a5d645df994cda248391e3e3e271217317;fa575ad2f67d3c482aa1f59ca8cc55a6af649834a8d545af82025ab5d425526a;77c0d2ec183676ca71c3b51d9702bb484267dbda9548377875582099e7fa69d4,S2A_MSIL1C_20170216T102101_N0500_R065_T34VCM_20231025T082534,all_declared_values_match,7,S2A_MSIL1C_20170216T102101_N0500_R065_T34VCM_20231025T082534/acolite/S2A_MSI_2017_02_16_10_23_54_T34VCM_L2W_l2_flags.tif,665.0,S2A_MSIL1C_20170216T102101_N0500_R065_T34VCM_20231025T082534/acolite/S2A_MSI_2017_02_16_10_23_54_T34VCM_L2R_rhos_665.tif,704.0,S2A_MSIL1C_20170216T102101_N0500_R065_T34VCM_20231025T082534/acolite/S2A_MSI_2017_02_16_10_23_54_T34VCM_L2R_rhos_704.tif,740.0,S2A_MSIL1C_20170216T102101_N0500_R065_T34VCM_20231025T082534/acolite/S2A_MSI_2017_02_16_10_23_54_T34VCM_L2R_rhos_740.tif,EPSG:32634,20.0,0.0,352960.0,0.0,-20.0,6643940.0,1057,732,20.0,20.0,20.0,1,396,699,True,1.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,0.5333333333333333,0,0.0,,,,,,,0,0,0,0,0.0,,,,,,,0,0,0,0,0.0,,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,9,5,0,0,0.0,,,,,,,0,0.0,,,,,,,0,0,0,0,0,0,0,0,False,False,NOT_SELECTED_REQUIRES_HUMAN_FREEZE,unique_acolite_product_for_date,1,S2A_MSIL1C_20170216T102101_N0500_R065_T34VCM_20231025T082534
2017-02-23,2017,S2A_MSIL1C_20170223T101021_N0500_R022_T34VCM_20230919T082127,S2A,2017-02-23T10:10:21Z,T34VCM,22,N0500,2023-09-19T08:21:27Z,False,False,outside_phase6a_pairing_audit,,,,,ACOLITE,rhos,no_valid_pixels_after_acolite_qa_in_3x3_window,S2A_MSIL1C_20170223T101021_N0500_R022_T34VCM_20230919T082127/acolite/run.json,d1bf0cf0d920064edcbc1b21bfe49f9fbf617fa92c567373dc810e204b81cf48,1,S2A_MSIL1C_20170223T101021_N0500_R022_T34VCM_20230919T082127/acolite/acolite-settings.txt;S2A_MSIL1C_20170223T101021_N0500_R022_T34VCM_20230919T082127/acolite/acolite_run_20260903_164355_l1r_settings.txt;S2A_MSIL1C_20170223T101021_N0500_R022_T34VCM_20230919T082127/acolite/acolite_run_20260903_164355_l1r_settings_user.txt;S2A_MSIL1C_20170223T101021_N0500_R022_T34VCM_20230919T082127/acolite/acolite_run_20260903_164355_l2r_settings.txt,8ff35f414ce270d111871512cc997ff9c715ab5a08cdd148e574f3dde3bfe699;3b0bdcd453fbdd5603e5b7aef4f862ba580e8906d3d257c77e7fa62be2426ef9;faadaf977b2412b2affcff943a3809f41a69e8173d2c8c2d2d6f1a6bfc8a80c0;01b037b73c692e37ffd1d3b56188ac1cc30f72074412dc7301a5433c6f5299d0,S2A_MSIL1C_20170223T101021_N0500_R022_T34VCM_20230919T082127,all_declared_values_match,7,S2A_MSIL1C_20170223T101021_N0500_R022_T34VCM_20230919T082127/acolite/S2A_MSI_2017_02_23_10_13_57_T34VCM_L2W_l2_flags.tif,665.0,S2A_MSIL1C_20170223T101021_N0500_R022_T34VCM_20230919T082127/acolite/S2A_MSI_2017_02_23_10_13_57_T34VCM_L2R_rhos_665.tif,704.0,S2A_MSIL1C_20170223T101021_N0500_R022_T34VCM_20230919T082127/acolite/S2A_MSI_2017_02_23_10_13_57_T34VCM_L2R_rhos_704.tif,740.0,S2A_MSIL1C_20170223T101021_N0500_R022_T34VCM_20230919T082127/acolite/S2A_MSI_2017_02_23_10_13_57_T34VCM_L2R_rhos_740.tif,EPSG:32634,20.0,0.0,352960.0,0.0,-20.0,6643940.0,1057,732,20.0,20.0,20.0,1,396,699,True,1.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,0.5333333333333333,0,0.0,,,,,,,0,0,0,0,0.0,,,,,,,0,0,0,0,0.0,,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,9,5,0,0,0.0,,,,,,,0,0.0,,,,,,,0,0,0,0,0,0,0,0,False,False,NOT_SELECTED_REQUIRES_HUMAN_FREEZE,unique_acolite_product_for_date,1,S2A_MSIL1C_20170223T101021_N0500_R022_T34VCM_20230919T082127
