product_id,platform,acquisition_datetime,acquisition_date,tile_id,processing_baseline,scl_raster_relative_path,scl_crs,raster_transform_a,raster_transform_b,raster_transform_c,raster_transform_d,raster_transform_e,raster_transform_f,raster_bounds_left,raster_bounds_bottom,raster_bounds_right,raster_bounds_top,pixel_size_x,pixel_size_y,raster_width,raster_height,station_lat,station_lon,station_crs,station_x,station_y,central_row,central_col,central_scl,station_inside_raster,window_size,requested_pixel_count,actual_pixel_count,window_complete,scl_0_count,scl_1_count,scl_2_count,scl_3_count,scl_4_count,scl_5_count,scl_6_count,scl_7_count,scl_8_count,scl_9_count,scl_10_count,scl_11_count,scl_0_fraction,scl_1_fraction,scl_2_fraction,scl_3_fraction,scl_4_fraction,scl_5_fraction,scl_6_fraction,scl_7_fraction,scl_8_fraction,scl_9_fraction,scl_10_fraction,scl_11_fraction,unexpected_scl_count,unexpected_scl_values,water_fraction,bad_scl_fraction,processing_status,processing_note
S2B_MSIL2A_20170929T102009_N0500_R065_T34VCM_20230903T142732,S2B,2017-09-29T10:20:09Z,2017-09-29,T34VCM,N0500,S2B_MSIL2A_20170929T102009_N0500_R065_T34VCM_20230903T142732.SAFE/GRANULE/L2A_T34VCM_A002951_20170929T102007/IMG_DATA/R20m/T34VCM_20170929T102009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20170929T102009_N0500_R065_T34VCM_20230903T142732,S2B,2017-09-29T10:20:09Z,2017-09-29,T34VCM,N0500,S2B_MSIL2A_20170929T102009_N0500_R065_T34VCM_20230903T142732.SAFE/GRANULE/L2A_T34VCM_A002951_20170929T102007/IMG_DATA/R20m/T34VCM_20170929T102009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,3,9,9,True,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20170929T102009_N0500_R065_T34VCM_20230903T142732,S2B,2017-09-29T10:20:09Z,2017-09-29,T34VCM,N0500,S2B_MSIL2A_20170929T102009_N0500_R065_T34VCM_20230903T142732.SAFE/GRANULE/L2A_T34VCM_A002951_20170929T102007/IMG_DATA/R20m/T34VCM_20170929T102009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,5,25,25,True,0,0,0,0,0,0,0,0,0,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20170929T102009_N0500_R065_T34VCM_20230903T142732,S2B,2017-09-29T10:20:09Z,2017-09-29,T34VCM,N0500,S2B_MSIL2A_20170929T102009_N0500_R065_T34VCM_20230903T142732.SAFE/GRANULE/L2A_T34VCM_A002951_20170929T102007/IMG_DATA/R20m/T34VCM_20170929T102009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,7,49,49,True,0,0,0,0,0,0,0,0,0,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20170929T102009_N0500_R065_T34VCM_20230903T142732,S2B,2017-09-29T10:20:09Z,2017-09-29,T34VCM,N0500,S2B_MSIL2A_20170929T102009_N0500_R065_T34VCM_20230903T142732.SAFE/GRANULE/L2A_T34VCM_A002951_20170929T102007/IMG_DATA/R20m/T34VCM_20170929T102009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,11,121,121,True,0,0,0,0,0,0,0,0,0,121,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20171001T101021_N0500_R022_T34VCM_20231012T085058,S2A,2017-10-01T10:10:21Z,2017-10-01,T34VCM,N0500,S2A_MSIL2A_20171001T101021_N0500_R022_T34VCM_20231012T085058.SAFE/GRANULE/L2A_T34VCM_A011888_20171001T101350/IMG_DATA/R20m/T34VCM_20171001T101021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,1,1,1,True,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2A_MSIL2A_20171001T101021_N0500_R022_T34VCM_20231012T085058,S2A,2017-10-01T10:10:21Z,2017-10-01,T34VCM,N0500,S2A_MSIL2A_20171001T101021_N0500_R022_T34VCM_20231012T085058.SAFE/GRANULE/L2A_T34VCM_A011888_20171001T101350/IMG_DATA/R20m/T34VCM_20171001T101021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,3,9,9,True,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2A_MSIL2A_20171001T101021_N0500_R022_T34VCM_20231012T085058,S2A,2017-10-01T10:10:21Z,2017-10-01,T34VCM,N0500,S2A_MSIL2A_20171001T101021_N0500_R022_T34VCM_20231012T085058.SAFE/GRANULE/L2A_T34VCM_A011888_20171001T101350/IMG_DATA/R20m/T34VCM_20171001T101021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,5,25,25,True,0,0,0,0,0,0,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2A_MSIL2A_20171001T101021_N0500_R022_T34VCM_20231012T085058,S2A,2017-10-01T10:10:21Z,2017-10-01,T34VCM,N0500,S2A_MSIL2A_20171001T101021_N0500_R022_T34VCM_20231012T085058.SAFE/GRANULE/L2A_T34VCM_A011888_20171001T101350/IMG_DATA/R20m/T34VCM_20171001T101021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,7,49,49,True,0,0,0,0,0,0,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2A_MSIL2A_20171001T101021_N0500_R022_T34VCM_20231012T085058,S2A,2017-10-01T10:10:21Z,2017-10-01,T34VCM,N0500,S2A_MSIL2A_20171001T101021_N0500_R022_T34VCM_20231012T085058.SAFE/GRANULE/L2A_T34VCM_A011888_20171001T101350/IMG_DATA/R20m/T34VCM_20171001T101021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,11,121,121,True,0,0,0,0,0,0,121,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2A_MSIL2A_20171004T102021_N0500_R065_T34VCM_20230911T090542,S2A,2017-10-04T10:20:21Z,2017-10-04,T34VCM,N0500,S2A_MSIL2A_20171004T102021_N0500_R065_T34VCM_20230911T090542.SAFE/GRANULE/L2A_T34VCM_A011931_20171004T102021/IMG_DATA/R20m/T34VCM_20171004T102021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,1,1,1,True,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2A_MSIL2A_20171004T102021_N0500_R065_T34VCM_20230911T090542,S2A,2017-10-04T10:20:21Z,2017-10-04,T34VCM,N0500,S2A_MSIL2A_20171004T102021_N0500_R065_T34VCM_20230911T090542.SAFE/GRANULE/L2A_T34VCM_A011931_20171004T102021/IMG_DATA/R20m/T34VCM_20171004T102021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,3,9,9,True,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2A_MSIL2A_20171004T102021_N0500_R065_T34VCM_20230911T090542,S2A,2017-10-04T10:20:21Z,2017-10-04,T34VCM,N0500,S2A_MSIL2A_20171004T102021_N0500_R065_T34VCM_20230911T090542.SAFE/GRANULE/L2A_T34VCM_A011931_20171004T102021/IMG_DATA/R20m/T34VCM_20171004T102021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,5,25,25,True,0,0,0,0,0,0,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2A_MSIL2A_20171004T102021_N0500_R065_T34VCM_20230911T090542,S2A,2017-10-04T10:20:21Z,2017-10-04,T34VCM,N0500,S2A_MSIL2A_20171004T102021_N0500_R065_T34VCM_20230911T090542.SAFE/GRANULE/L2A_T34VCM_A011931_20171004T102021/IMG_DATA/R20m/T34VCM_20171004T102021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,7,49,49,True,0,0,0,0,0,0,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2A_MSIL2A_20171004T102021_N0500_R065_T34VCM_20230911T090542,S2A,2017-10-04T10:20:21Z,2017-10-04,T34VCM,N0500,S2A_MSIL2A_20171004T102021_N0500_R065_T34VCM_20230911T090542.SAFE/GRANULE/L2A_T34VCM_A011931_20171004T102021/IMG_DATA/R20m/T34VCM_20171004T102021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,11,121,121,True,0,0,0,0,0,0,121,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2B_MSIL2A_20171006T101009_N0500_R022_T34VCM_20230816T175852,S2B,2017-10-06T10:10:09Z,2017-10-06,T34VCM,N0500,S2B_MSIL2A_20171006T101009_N0500_R022_T34VCM_20230816T175852.SAFE/GRANULE/L2A_T34VCM_A003051_20171006T101009/IMG_DATA/R20m/T34VCM_20171006T101009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,10,True,1,1,1,True,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20171006T101009_N0500_R022_T34VCM_20230816T175852,S2B,2017-10-06T10:10:09Z,2017-10-06,T34VCM,N0500,S2B_MSIL2A_20171006T101009_N0500_R022_T34VCM_20230816T175852.SAFE/GRANULE/L2A_T34VCM_A003051_20171006T101009/IMG_DATA/R20m/T34VCM_20171006T101009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,10,True,3,9,9,True,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20171006T101009_N0500_R022_T34VCM_20230816T175852,S2B,2017-10-06T10:10:09Z,2017-10-06,T34VCM,N0500,S2B_MSIL2A_20171006T101009_N0500_R022_T34VCM_20230816T175852.SAFE/GRANULE/L2A_T34VCM_A003051_20171006T101009/IMG_DATA/R20m/T34VCM_20171006T101009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,10,True,5,25,25,True,0,0,0,0,0,0,0,0,0,0,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20171006T101009_N0500_R022_T34VCM_20230816T175852,S2B,2017-10-06T10:10:09Z,2017-10-06,T34VCM,N0500,S2B_MSIL2A_20171006T101009_N0500_R022_T34VCM_20230816T175852.SAFE/GRANULE/L2A_T34VCM_A003051_20171006T101009/IMG_DATA/R20m/T34VCM_20171006T101009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,10,True,7,49,49,True,0,0,0,0,0,0,0,0,0,0,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20171006T101009_N0500_R022_T34VCM_20230816T175852,S2B,2017-10-06T10:10:09Z,2017-10-06,T34VCM,N0500,S2B_MSIL2A_20171006T101009_N0500_R022_T34VCM_20230816T175852.SAFE/GRANULE/L2A_T34VCM_A003051_20171006T101009/IMG_DATA/R20m/T34VCM_20171006T101009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,10,True,11,121,121,True,0,0,0,0,0,0,0,0,0,0,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20171009T102009_N0500_R065_T34VCM_20230910T152632,S2B,2017-10-09T10:20:09Z,2017-10-09,T34VCM,N0500,S2B_MSIL2A_20171009T102009_N0500_R065_T34VCM_20230910T152632.SAFE/GRANULE/L2A_T34VCM_A003094_20171009T102008/IMG_DATA/R20m/T34VCM_20171009T102009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,1,1,1,True,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2B_MSIL2A_20171009T102009_N0500_R065_T34VCM_20230910T152632,S2B,2017-10-09T10:20:09Z,2017-10-09,T34VCM,N0500,S2B_MSIL2A_20171009T102009_N0500_R065_T34VCM_20230910T152632.SAFE/GRANULE/L2A_T34VCM_A003094_20171009T102008/IMG_DATA/R20m/T34VCM_20171009T102009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,3,9,9,True,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2B_MSIL2A_20171009T102009_N0500_R065_T34VCM_20230910T152632,S2B,2017-10-09T10:20:09Z,2017-10-09,T34VCM,N0500,S2B_MSIL2A_20171009T102009_N0500_R065_T34VCM_20230910T152632.SAFE/GRANULE/L2A_T34VCM_A003094_20171009T102008/IMG_DATA/R20m/T34VCM_20171009T102009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,5,25,25,True,0,0,0,0,0,0,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2B_MSIL2A_20171009T102009_N0500_R065_T34VCM_20230910T152632,S2B,2017-10-09T10:20:09Z,2017-10-09,T34VCM,N0500,S2B_MSIL2A_20171009T102009_N0500_R065_T34VCM_20230910T152632.SAFE/GRANULE/L2A_T34VCM_A003094_20171009T102008/IMG_DATA/R20m/T34VCM_20171009T102009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,7,49,49,True,0,0,0,0,0,0,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2B_MSIL2A_20171009T102009_N0500_R065_T34VCM_20230910T152632,S2B,2017-10-09T10:20:09Z,2017-10-09,T34VCM,N0500,S2B_MSIL2A_20171009T102009_N0500_R065_T34VCM_20230910T152632.SAFE/GRANULE/L2A_T34VCM_A003094_20171009T102008/IMG_DATA/R20m/T34VCM_20171009T102009_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,11,121,121,True,0,0,0,0,0,0,121,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2A_MSIL2A_20171011T101021_N0500_R022_T34VCM_20231011T183111,S2A,2017-10-11T10:10:21Z,2017-10-11,T34VCM,N0500,S2A_MSIL2A_20171011T101021_N0500_R022_T34VCM_20231011T183111.SAFE/GRANULE/L2A_T34VCM_A012031_20171011T101146/IMG_DATA/R20m/T34VCM_20171011T101021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20171011T101021_N0500_R022_T34VCM_20231011T183111,S2A,2017-10-11T10:10:21Z,2017-10-11,T34VCM,N0500,S2A_MSIL2A_20171011T101021_N0500_R022_T34VCM_20231011T183111.SAFE/GRANULE/L2A_T34VCM_A012031_20171011T101146/IMG_DATA/R20m/T34VCM_20171011T101021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,3,9,9,True,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20171011T101021_N0500_R022_T34VCM_20231011T183111,S2A,2017-10-11T10:10:21Z,2017-10-11,T34VCM,N0500,S2A_MSIL2A_20171011T101021_N0500_R022_T34VCM_20231011T183111.SAFE/GRANULE/L2A_T34VCM_A012031_20171011T101146/IMG_DATA/R20m/T34VCM_20171011T101021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,5,25,25,True,0,0,0,0,0,0,0,0,0,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20171011T101021_N0500_R022_T34VCM_20231011T183111,S2A,2017-10-11T10:10:21Z,2017-10-11,T34VCM,N0500,S2A_MSIL2A_20171011T101021_N0500_R022_T34VCM_20231011T183111.SAFE/GRANULE/L2A_T34VCM_A012031_20171011T101146/IMG_DATA/R20m/T34VCM_20171011T101021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,7,49,49,True,0,0,0,0,0,0,0,0,0,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20171011T101021_N0500_R022_T34VCM_20231011T183111,S2A,2017-10-11T10:10:21Z,2017-10-11,T34VCM,N0500,S2A_MSIL2A_20171011T101021_N0500_R022_T34VCM_20231011T183111.SAFE/GRANULE/L2A_T34VCM_A012031_20171011T101146/IMG_DATA/R20m/T34VCM_20171011T101021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,11,121,121,True,0,0,0,0,0,0,0,0,0,121,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20171014T102021_N0500_R065_T34VCM_20231014T221105,S2A,2017-10-14T10:20:21Z,2017-10-14,T34VCM,N0500,S2A_MSIL2A_20171014T102021_N0500_R065_T34VCM_20231014T221105.SAFE/GRANULE/L2A_T34VCM_A012074_20171014T102235/IMG_DATA/R20m/T34VCM_20171014T102021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20171014T102021_N0500_R065_T34VCM_20231014T221105,S2A,2017-10-14T10:20:21Z,2017-10-14,T34VCM,N0500,S2A_MSIL2A_20171014T102021_N0500_R065_T34VCM_20231014T221105.SAFE/GRANULE/L2A_T34VCM_A012074_20171014T102235/IMG_DATA/R20m/T34VCM_20171014T102021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,3,9,9,True,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20171014T102021_N0500_R065_T34VCM_20231014T221105,S2A,2017-10-14T10:20:21Z,2017-10-14,T34VCM,N0500,S2A_MSIL2A_20171014T102021_N0500_R065_T34VCM_20231014T221105.SAFE/GRANULE/L2A_T34VCM_A012074_20171014T102235/IMG_DATA/R20m/T34VCM_20171014T102021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,5,25,25,True,0,0,0,0,0,0,0,0,0,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20171014T102021_N0500_R065_T34VCM_20231014T221105,S2A,2017-10-14T10:20:21Z,2017-10-14,T34VCM,N0500,S2A_MSIL2A_20171014T102021_N0500_R065_T34VCM_20231014T221105.SAFE/GRANULE/L2A_T34VCM_A012074_20171014T102235/IMG_DATA/R20m/T34VCM_20171014T102021_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,7,49,49,True,0,0,0,0,0,0,0,0,0,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
