event_id,year,method,mask_id,scenario_family,common_support_segment_id,reference_event_time,reference_magnitude,yearly_scale_q95_minus_q05,event_status,event_unavailable_reason,matching_window_days,magnitude_used_for_matching,matched_candidate_id,reconstructed_event_time,signed_timing_error_days,absolute_timing_error_days,success_5d,success_10d,success_15d,reconstructed_magnitude,signed_magnitude_error,absolute_magnitude_error,normalized_absolute_magnitude_error,magnitude_metric_status,magnitude_metric_reason,reconstruction_status,reconstruction_failure_code
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210703,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197122573852539,-8.6710774261474626,8.6710774261474626,0.39135927535530346,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210703,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.565334320068359,-6.6181656799316393,6.6181656799316393,0.29870342489031976,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210704,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210704,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210704,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-24T00:00:00,-15,15,False,False,True,16.052463531494141,-21.815736468505861,21.815736468505861,0.98462859873805086,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210704,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-15T00:00:00,6,6,False,True,True,15.940139770507812,-9.2433602294921862,9.2433602294921862,0.41718861261158502,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210704,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197122573852539,-8.6710774261474626,8.6710774261474626,0.39135927535530346,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210704,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.565334320068359,-6.6181656799316393,6.6181656799316393,0.29870342489031976,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210705,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210705,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210705,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-24T00:00:00,-15,15,False,False,True,16.052463531494141,-21.815736468505861,21.815736468505861,0.98462859873805086,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210705,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-15T00:00:00,6,6,False,True,True,15.940139770507812,-9.2433602294921862,9.2433602294921862,0.41718861261158502,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210705,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197122573852539,-8.6710774261474626,8.6710774261474626,0.39135927535530346,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210705,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.565334320068359,-6.6181656799316393,6.6181656799316393,0.29870342489031976,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210706,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210706,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210706,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-24T00:00:00,-15,15,False,False,True,16.053726196289062,-21.814473803710939,21.814473803710939,0.98457160979021063,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210706,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-15T00:00:00,6,6,False,True,True,15.925383567810059,-9.2581164321899401,9.2581164321899401,0.41785461713570271,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210706,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197118759155273,-8.6710812408447282,8.6710812408447282,0.3913594475273513,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210706,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.643482208251953,-6.5400177917480455,6.5400177917480455,0.29517630831794855,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210707,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210707,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210707,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-24T00:00:00,-15,15,False,False,True,16.053726196289062,-21.814473803710939,21.814473803710939,0.98457160979021063,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210707,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-15T00:00:00,6,6,False,True,True,15.925383567810059,-9.2581164321899401,9.2581164321899401,0.41785461713570271,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210707,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197118759155273,-8.6710812408447282,8.6710812408447282,0.3913594475273513,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210707,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.643482208251953,-6.5400177917480455,6.5400177917480455,0.29517630831794855,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210708,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210708,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210708,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-24T00:00:00,-15,15,False,False,True,16.053726196289062,-21.814473803710939,21.814473803710939,0.98457160979021063,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210708,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-15T00:00:00,6,6,False,True,True,15.925383567810059,-9.2581164321899401,9.2581164321899401,0.41785461713570271,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210708,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197118759155273,-8.6710812408447282,8.6710812408447282,0.3913594475273513,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210708,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.643482208251953,-6.5400177917480455,6.5400177917480455,0.29517630831794855,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210709,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210709,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210709,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-24T00:00:00,-15,15,False,False,True,16.053726196289062,-21.814473803710939,21.814473803710939,0.98457160979021063,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210709,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-15T00:00:00,6,6,False,True,True,15.925383567810059,-9.2581164321899401,9.2581164321899401,0.41785461713570271,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210709,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197118759155273,-8.6710812408447282,8.6710812408447282,0.3913594475273513,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210709,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.643482208251953,-6.5400177917480455,6.5400177917480455,0.29517630831794855,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210710,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210710,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210710,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-24T00:00:00,-15,15,False,False,True,16.053726196289062,-21.814473803710939,21.814473803710939,0.98457160979021063,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210710,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-15T00:00:00,6,6,False,True,True,15.925383567810059,-9.2581164321899401,9.2581164321899401,0.41785461713570271,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210710,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197118759155273,-8.6710812408447282,8.6710812408447282,0.3913594475273513,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210710,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.643482208251953,-6.5400177917480455,6.5400177917480455,0.29517630831794855,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210711,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210711,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210711,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-25T00:00:00,-14,14,False,False,True,16.103937149047852,-21.76426285095215,21.76426285095215,0.98230539521031035,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210711,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-16T00:00:00,7,7,False,True,True,16.025474548339844,-9.1580254516601549,9.1580254516601549,0.41333712390105376,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210711,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197120666503906,-8.6710793334960954,8.6710793334960954,0.39135936144132738,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210711,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.635881423950195,-6.5476185760498034,6.5476185760498034,0.29551936112330096,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210712,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210712,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P007,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210712,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-25T00:00:00,-14,14,False,False,True,16.103937149047852,-21.76426285095215,21.76426285095215,0.98230539521031035,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210712,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-16T00:00:00,7,7,False,True,True,16.025474548339844,-9.1580254516601549,9.1580254516601549,0.41333712390105376,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210712,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197120666503906,-8.6710793334960954,8.6710793334960954,0.39135936144132738,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210712,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.635881423950195,-6.5476185760498034,6.5476185760498034,0.29551936112330096,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210713,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210713,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P008,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210713,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-25T00:00:00,-14,14,False,False,True,16.081949234008789,-21.786250765991213,21.786250765991213,0.98329779489415048,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210713,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-16T00:00:00,7,7,False,True,True,15.978179931640625,-9.2053200683593737,9.2053200683593737,0.41547171295036828,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210713,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197120666503906,-8.6710793334960954,8.6710793334960954,0.39135936144132738,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210713,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.595924377441406,-6.5875756225585924,6.5875756225585924,0.29732277723856515,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210714,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210714,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P008,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210714,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-25T00:00:00,-14,14,False,False,True,16.081949234008789,-21.786250765991213,21.786250765991213,0.98329779489415048,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210714,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-16T00:00:00,7,7,False,True,True,15.978179931640625,-9.2053200683593737,9.2053200683593737,0.41547171295036828,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210714,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197120666503906,-8.6710793334960954,8.6710793334960954,0.39135936144132738,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210714,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.595924377441406,-6.5875756225585924,6.5875756225585924,0.29732277723856515,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210715,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210715,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P008,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210715,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-25T00:00:00,-14,14,False,False,True,16.081949234008789,-21.786250765991213,21.786250765991213,0.98329779489415048,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210715,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-16T00:00:00,7,7,False,True,True,15.978179931640625,-9.2053200683593737,9.2053200683593737,0.41547171295036828,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210715,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197120666503906,-8.6710793334960954,8.6710793334960954,0.39135936144132738,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210715,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P004,2021-08-08T00:00:00,-1,1,True,True,True,18.595924377441406,-6.5875756225585924,6.5875756225585924,0.29732277723856515,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210716,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210716,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P008,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210716,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-25T00:00:00,-14,14,False,False,True,16.082647323608398,-21.785552676391603,21.785552676391603,0.98326628740939293,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210716,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-13T00:00:00,4,4,True,True,True,16.3140869140625,-8.8694130859374987,8.8694130859374987,0.40031093110438964,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210716,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197120666503906,-8.6710793334960954,8.6710793334960954,0.39135936144132738,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210716,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-08T00:00:00,-1,1,True,True,True,18.700824737548828,-6.4826752624511705,6.4826752624511705,0.29258821809458213,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210717,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
ERK_2021_E02,2021,linear_interpolation,consecutive_2021_10d_20210717,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P008,2021-08-09T00:00:00,0,0,True,True,True,25.183499999999999,0,0,0,ok,,ok,
ERK_2021_E01,2021,timesat_double_logistic,consecutive_2021_10d_20210717,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-03-25T00:00:00,-14,14,False,False,True,16.082647323608398,-21.785552676391603,21.785552676391603,0.98326628740939293,ok,,ok,
ERK_2021_E02,2021,timesat_double_logistic,consecutive_2021_10d_20210717,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P002,2021-08-13T00:00:00,4,4,True,True,True,16.3140869140625,-8.8694130859374987,8.8694130859374987,0.40031093110438964,ok,,ok,
ERK_2021_E01,2021,timesat_smoothing_spline,consecutive_2021_10d_20210717,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-05T00:00:00,-3,3,True,True,True,29.197120666503906,-8.6710793334960954,8.6710793334960954,0.39135936144132738,ok,,ok,
ERK_2021_E02,2021,timesat_smoothing_spline,consecutive_2021_10d_20210717,consecutive_internal_gap,2021_segment_1,2021-08-09,25.183499999999999,22.156309999999998,matched,,15,False,REC_2021_P003,2021-08-08T00:00:00,-1,1,True,True,True,18.700824737548828,-6.4826752624511705,6.4826752624511705,0.29258821809458213,ok,,ok,
ERK_2021_E01,2021,linear_interpolation,consecutive_2021_10d_20210718,consecutive_internal_gap,2021_segment_1,2021-04-08,37.868200000000002,22.156309999999998,matched,,15,False,REC_2021_P001,2021-04-08T00:00:00,0,0,True,True,True,37.868200000000002,0,0,0,ok,,ok,
