year,method,reconstruction_status,reconstruction_failure_reason,contract_version,mask_id,scenario_family,selected_smoothing,diagnostic_n_sparse_inputs,diagnostic_minimum_reconstructed_value,diagnostic_n_negative_reconstructed_days,diagnostic_fraction_negative_reconstructed_days,diagnostic_negative_values_clipped,diagnostic_boundary_extrapolation,diagnostic_sparse_input_checksum,diagnostic_identical_sparse_input_enforced,n_pointwise_evaluation_dates,n_predictions_available,n_predictions_missing_or_nonfinite,q05_reference,q95_reference,q95_minus_q05,scale_available,scale_unavailable_reason,pointwise_metric_status,pointwise_metric_reason,bias,mae,rmse,nrmse,nrmse_status,nrmse_reason,n_common_support_dates,n_common_support_predictions,n_missing_common_support_predictions,minimum_reconstructed_value,n_negative_reconstructed_days,fraction_negative_reconstructed_days,negative_values_clipped,reference_peak_status,reference_peak_reason,reference_peak_time,reference_peak_value,reference_peak_plateau_start,reference_peak_plateau_end,reference_peak_plateau_days,reference_peak_at_boundary,reference_peak_distance_to_nearest_boundary_days,reconstruction_peak_status,reconstruction_peak_reason,reconstruction_peak_time,reconstruction_peak_value,reconstruction_peak_plateau_start,reconstruction_peak_plateau_end,reconstruction_peak_plateau_days,reconstruction_peak_at_boundary,reconstruction_peak_distance_to_nearest_boundary_days,seasonal_metric_status,seasonal_metric_reason,peak_timing_metric_status,peak_timing_metric_reason,signed_peak_date_error_days,absolute_peak_date_error_days,peak_timing_success_5d,peak_timing_success_10d,peak_timing_success_15d,signed_peak_magnitude_error,absolute_peak_magnitude_error,normalized_absolute_peak_magnitude_error,reference_integral,reconstruction_integral,signed_integral_error,absolute_integral_error,relative_integral_error,relative_integral_status,relative_integral_reason,pearson_correlation,correlation_status,correlation_reason,diagnostic_n_output_dates,diagnostic_n_finite_output_dates,diagnostic_persistent_batch_transport
2019,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190421,consecutive_internal_gap,,31,0.95194518566131592,0,0,False,,4d548f20a25d9637bf6a104aee3e66dae30a494a8d1b37b675253d59758da260,True,202,202,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.632812857240356,4.183342735512988,7.7020799062917567,0.26966605263453375,ok,,233,233,0,0.95222115516662598,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21T12:00:00,21.558685302734375,2019-08-21,2019-08-22,2,False,105.5,ok,,ok,,-4.5,4.5,True,True,True,-39.336214697265625,39.336214697265625,1.3772437928527423,1870.269949,1325.8365225791931,-544.43342642080688,544.43342642080688,-0.29109884736794583,ok,,0.80039558521523813,ok,,365,365,True
2019,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190421,consecutive_internal_gap,10,31,0.88920450210571289,0,0,False,,4d548f20a25d9637bf6a104aee3e66dae30a494a8d1b37b675253d59758da260,True,202,202,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.6767178362804829,3.2744451068751643,7.4198947331754876,0.25978615490923301,ok,,233,233,0,0.88920450210571289,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-17T00:00:00,28.175228118896484,2019-08-17,2019-08-17,1,False,110,ok,,ok,,-9,9,False,True,True,-32.719671881103515,32.719671881103515,1.1455846819333302,1870.269949,1531.5685878396034,-338.70136116039657,338.70136116039657,-0.18109757970580351,ok,,0.80183496009419231,ok,,365,365,True
2019,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190422,consecutive_internal_gap,,31,0.95194400000000001,0,0,False,False,4d548f20a25d9637bf6a104aee3e66dae30a494a8d1b37b675253d59758da260,True,202,202,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.7725453415841579,3.2418581538044458,7.4451964067048557,0.26067201983256866,ok,,233,233,0,0.95194400000000001,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-25T00:00:00,29.236799999999999,2019-08-25,2019-08-25,1,False,102,ok,,ok,,-1,1,True,True,True,-31.658100000000001,31.658100000000001,1.1084168127021696,1870.269949,1512.2157899999997,-358.05415900000025,358.05415900000025,-0.19144517570388458,ok,,0.81328794476038524,ok,,,,
2019,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190422,consecutive_internal_gap,,31,0.95194518566131592,0,0,False,,4d548f20a25d9637bf6a104aee3e66dae30a494a8d1b37b675253d59758da260,True,202,202,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.632812857240356,4.183342735512988,7.7020799062917567,0.26966605263453375,ok,,233,233,0,0.95222115516662598,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21T12:00:00,21.558685302734375,2019-08-21,2019-08-22,2,False,105.5,ok,,ok,,-4.5,4.5,True,True,True,-39.336214697265625,39.336214697265625,1.3772437928527423,1870.269949,1325.8365225791931,-544.43342642080688,544.43342642080688,-0.29109884736794583,ok,,0.80039558521523813,ok,,365,365,True
2019,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190422,consecutive_internal_gap,10,31,0.88920450210571289,0,0,False,,4d548f20a25d9637bf6a104aee3e66dae30a494a8d1b37b675253d59758da260,True,202,202,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.6767178362804829,3.2744451068751643,7.4198947331754876,0.25978615490923301,ok,,233,233,0,0.88920450210571289,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-17T00:00:00,28.175228118896484,2019-08-17,2019-08-17,1,False,110,ok,,ok,,-9,9,False,True,True,-32.719671881103515,32.719671881103515,1.1455846819333302,1870.269949,1531.5685878396034,-338.70136116039657,338.70136116039657,-0.18109757970580351,ok,,0.80183496009419231,ok,,365,365,True
2019,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190423,consecutive_internal_gap,,32,0.95194400000000001,0,0,False,False,468c1a0eaa251d2e6ccc74c57b94492409490af63eb11fe2f68c03c0e966f840,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.8197196965174125,3.2278136338399581,7.4583439176367357,0.26113234190376311,ok,,233,233,0,0.95194400000000001,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-25T00:00:00,29.236799999999999,2019-08-25,2019-08-25,1,False,102,ok,,ok,,-1,1,True,True,True,-31.658100000000001,31.658100000000001,1.1084168127021696,1870.269949,1504.5062899999998,-365.76365900000019,365.76365900000019,-0.1955673079148641,ok,,0.81404352797115154,ok,,,,
2019,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190423,consecutive_internal_gap,,32,0.95194524526596069,0,0,False,,468c1a0eaa251d2e6ccc74c57b94492409490af63eb11fe2f68c03c0e966f840,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.631045912227441,4.1892915069932135,7.7183378285775142,0.27023527676362363,ok,,233,233,0,0.95222115516662598,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21T12:00:00,21.558692932128906,2019-08-21,2019-08-22,2,False,105.5,ok,,ok,,-4.5,4.5,True,True,True,-39.336207067871094,39.336207067871094,1.3772435257315578,1870.269949,1325.8370047807693,-544.43294421923065,544.43294421923065,-0.29109858954335938,ok,,0.80039558572897962,ok,,365,365,True
2019,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190423,consecutive_internal_gap,10,32,0.88920450210571289,0,0,False,,468c1a0eaa251d2e6ccc74c57b94492409490af63eb11fe2f68c03c0e966f840,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.7611190562956134,3.2255969344543352,7.4262472942677533,0.2600085714635551,ok,,233,233,0,0.88920450210571289,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-17T00:00:00,28.175228118896484,2019-08-17,2019-08-17,1,False,110,ok,,ok,,-9,9,False,True,True,-32.719671881103515,32.719671881103515,1.1455846819333302,1870.269949,1516.2997779846191,-353.97017101538086,353.97017101538086,-0.18926154013469682,ok,,0.80350658268558206,ok,,365,365,True
2019,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190424,consecutive_internal_gap,,32,0.95194400000000001,0,0,False,False,468c1a0eaa251d2e6ccc74c57b94492409490af63eb11fe2f68c03c0e966f840,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.8197196965174125,3.2278136338399581,7.4583439176367357,0.26113234190376311,ok,,233,233,0,0.95194400000000001,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-25T00:00:00,29.236799999999999,2019-08-25,2019-08-25,1,False,102,ok,,ok,,-1,1,True,True,True,-31.658100000000001,31.658100000000001,1.1084168127021696,1870.269949,1504.5062899999998,-365.76365900000019,365.76365900000019,-0.1955673079148641,ok,,0.81404352797115154,ok,,,,
2019,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190424,consecutive_internal_gap,,32,0.95194524526596069,0,0,False,,468c1a0eaa251d2e6ccc74c57b94492409490af63eb11fe2f68c03c0e966f840,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.631045912227441,4.1892915069932135,7.7183378285775142,0.27023527676362363,ok,,233,233,0,0.95222115516662598,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21T12:00:00,21.558692932128906,2019-08-21,2019-08-22,2,False,105.5,ok,,ok,,-4.5,4.5,True,True,True,-39.336207067871094,39.336207067871094,1.3772435257315578,1870.269949,1325.8370047807693,-544.43294421923065,544.43294421923065,-0.29109858954335938,ok,,0.80039558572897962,ok,,365,365,True
2019,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190424,consecutive_internal_gap,10,32,0.88920450210571289,0,0,False,,468c1a0eaa251d2e6ccc74c57b94492409490af63eb11fe2f68c03c0e966f840,True,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.7611190562956134,3.2255969344543352,7.4262472942677533,0.2600085714635551,ok,,233,233,0,0.88920450210571289,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-17T00:00:00,28.175228118896484,2019-08-17,2019-08-17,1,False,110,ok,,ok,,-9,9,False,True,True,-32.719671881103515,32.719671881103515,1.1455846819333302,1870.269949,1516.2997779846191,-353.97017101538086,353.97017101538086,-0.18926154013469682,ok,,0.80350658268558206,ok,,365,365,True
2019,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190425,consecutive_internal_gap,,33,0.95194400000000001,0,0,False,False,d23a49d3f3ddea0641942abfd7b6cb6c78b5c5f169872169bedc230d091bc39e,True,200,200,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.9447182950000002,3.1648943715743751,7.468306697316466,0.26148115982076575,ok,,233,233,0,0.95194400000000001,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-25T00:00:00,29.236799999999999,2019-08-25,2019-08-25,1,False,102,ok,,ok,,-1,1,True,True,True,-31.658100000000001,31.658100000000001,1.1084168127021696,1870.269949,1481.32629,-388.94365900000003,388.94365900000003,-0.20796124067970043,ok,,0.81539914074674846,ok,,,,
2019,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190425,consecutive_internal_gap,,33,0.95194524526596069,0,0,False,,d23a49d3f3ddea0641942abfd7b6cb6c78b5c5f169872169bedc230d091bc39e,True,200,200,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.6392145113979342,4.2052520362802506,7.7372876594436297,0.2708987502863513,ok,,233,233,0,0.95222115516662598,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21T12:00:00,21.558696746826172,2019-08-21,2019-08-22,2,False,105.5,ok,,ok,,-4.5,4.5,True,True,True,-39.336203253173828,39.336203253173828,1.3772433921709657,1870.269949,1325.8372088670731,-544.43274013292694,544.43274013292694,-0.29109848042205105,ok,,0.80039558617506679,ok,,365,365,True
2019,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190425,consecutive_internal_gap,10,33,0.88920456171035767,0,0,False,,d23a49d3f3ddea0641942abfd7b6cb6c78b5c5f169872169bedc230d091bc39e,True,200,200,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.9251396577392581,3.1949126562633516,7.4403880630822457,0.26050366958689536,ok,,233,233,0,0.88920456171035767,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-17T00:00:00,28.175228118896484,2019-08-17,2019-08-17,1,False,110,ok,,ok,,-9,9,False,True,True,-32.719671881103515,32.719671881103515,1.1455846819333302,1870.269949,1485.2008668780327,-385.06908212196731,385.06908212196731,-0.20588957349598483,ok,,0.80505993204081194,ok,,365,365,True
2019,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190426,consecutive_internal_gap,,33,0.95194400000000001,0,0,False,False,d23a49d3f3ddea0641942abfd7b6cb6c78b5c5f169872169bedc230d091bc39e,True,200,200,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.9447182950000002,3.1648943715743751,7.468306697316466,0.26148115982076575,ok,,233,233,0,0.95194400000000001,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-25T00:00:00,29.236799999999999,2019-08-25,2019-08-25,1,False,102,ok,,ok,,-1,1,True,True,True,-31.658100000000001,31.658100000000001,1.1084168127021696,1870.269949,1481.32629,-388.94365900000003,388.94365900000003,-0.20796124067970043,ok,,0.81539914074674846,ok,,,,
2019,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190426,consecutive_internal_gap,,33,0.95194524526596069,0,0,False,,d23a49d3f3ddea0641942abfd7b6cb6c78b5c5f169872169bedc230d091bc39e,True,200,200,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.6392145113979342,4.2052520362802506,7.7372876594436297,0.2708987502863513,ok,,233,233,0,0.95222115516662598,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21T12:00:00,21.558696746826172,2019-08-21,2019-08-22,2,False,105.5,ok,,ok,,-4.5,4.5,True,True,True,-39.336203253173828,39.336203253173828,1.3772433921709657,1870.269949,1325.8372088670731,-544.43274013292694,544.43274013292694,-0.29109848042205105,ok,,0.80039558617506679,ok,,365,365,True
2019,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190426,consecutive_internal_gap,10,33,0.88920456171035767,0,0,False,,d23a49d3f3ddea0641942abfd7b6cb6c78b5c5f169872169bedc230d091bc39e,True,200,200,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.9251396577392581,3.1949126562633516,7.4403880630822457,0.26050366958689536,ok,,233,233,0,0.88920456171035767,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-17T00:00:00,28.175228118896484,2019-08-17,2019-08-17,1,False,110,ok,,ok,,-9,9,False,True,True,-32.719671881103515,32.719671881103515,1.1455846819333302,1870.269949,1485.2008668780327,-385.06908212196731,385.06908212196731,-0.20588957349598483,ok,,0.80505993204081194,ok,,365,365,True
2019,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2019_10d_20190427,consecutive_internal_gap,,33,0.95194400000000001,0,0,False,False,d23a49d3f3ddea0641942abfd7b6cb6c78b5c5f169872169bedc230d091bc39e,True,200,200,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-1.9447182950000002,3.1648943715743751,7.468306697316466,0.26148115982076575,ok,,233,233,0,0.95194400000000001,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-25T00:00:00,29.236799999999999,2019-08-25,2019-08-25,1,False,102,ok,,ok,,-1,1,True,True,True,-31.658100000000001,31.658100000000001,1.1084168127021696,1870.269949,1481.32629,-388.94365900000003,388.94365900000003,-0.20796124067970043,ok,,0.81539914074674846,ok,,,,
