event_id,year,method,mask_id,scenario_family,common_support_segment_id,reference_event_time,reference_magnitude,yearly_scale_q95_minus_q05,event_status,event_unavailable_reason,matching_window_days,magnitude_used_for_matching,matched_candidate_id,reconstructed_event_time,signed_timing_error_days,absolute_timing_error_days,success_5d,success_10d,success_15d,reconstructed_magnitude,signed_magnitude_error,absolute_magnitude_error,normalized_absolute_magnitude_error,magnitude_metric_status,magnitude_metric_reason,selected_p_seapar,p_seapar_selection_source,p_seapar_reselected_within_scenario,reconstruction_status,reconstruction_failure_code
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r074,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r075,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r075,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P001,2020-08-11,2,2,True,True,True,19.890218734741211,-19.063381265258791,19.063381265258791,0.90556104758624056,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r075,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P002,2020-09-20,11,11,False,False,True,26.055997848510742,-16.675902151489261,16.675902151489261,0.79214947294100913,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r076,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r076,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r076,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P001,2020-09-04,-5,5,True,True,True,11.410932540893555,-31.320967459106448,31.320967459106448,1.4878288226534062,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r077,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r077,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P001,2020-08-09,0,0,True,True,True,16.466995239257812,-22.486604760742189,22.486604760742189,1.0681732207132149,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r077,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P002,2020-09-11,2,2,True,True,True,13.02364444732666,-29.708255552673343,29.708255552673343,1.4112207402191623,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r078,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r078,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r078,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P001,2020-08-27,-13,13,False,False,True,23.461324691772461,-19.270575308227542,19.270575308227542,0.91540331281682397,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r079,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,matched,,15,False,REC_2020_P001,2020-04-13,-5,5,True,True,True,20.957221984863281,-1.1948780151367195,1.1948780151367195,0.056759867101692084,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r079,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P002,2020-08-15,6,6,False,True,True,8.1025381088256836,-30.851061891174318,30.851061891174318,1.4655070649105282,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r079,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r080,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r080,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r080,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P001,2020-09-14,5,5,True,True,True,19.313581466674805,-23.418318533325198,23.418318533325198,1.112432090019281,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r081,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,matched,,15,False,REC_2020_P001,2020-04-17,-1,1,True,True,True,8.50494384765625,-13.647156152343751,13.647156152343751,0.64827602459020783,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r081,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P002,2020-08-05,-4,4,True,True,True,18.097309112548828,-20.856290887451173,20.856290887451173,0.99072899828231265,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r081,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P003,2020-09-18,9,9,False,True,True,16.761884689331055,-25.970015310668948,25.970015310668948,1.23364443816787,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r082,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,matched,,15,False,REC_2020_P001,2020-04-16,-2,2,True,True,True,11.83990478515625,-10.312195214843751,10.312195214843751,0.48985655649063337,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r082,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P002,2020-08-06,-3,3,True,True,True,18.431562423706055,-20.522037576293947,20.522037576293947,0.97485108164208234,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r082,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r083,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r083,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P001,2020-08-07,-2,2,True,True,True,17.627883911132812,-21.325716088867189,21.325716088867189,1.013027937344732,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r083,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r084,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r084,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r084,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P001,2020-09-17,8,8,False,True,True,12.285273551940918,-30.446626448059085,30.446626448059085,1.4462953113159087,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r085,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r085,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P001,2020-08-07,-2,2,True,True,True,17.112506866455078,-21.841093133544923,21.841093133544923,1.0375097105404869,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r085,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r086,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,matched,,15,False,REC_2020_P001,2020-04-15,-3,3,True,True,True,14.248712539672852,-7.9033874603271492,7.9033874603271492,0.37543181497905442,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r086,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P002,2020-08-08,-1,1,True,True,True,19.799556732177734,-19.154043267822267,19.154043267822267,0.90986773257959319,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r086,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P003,2020-09-18,9,9,False,True,True,17.743120193481445,-24.988779806518558,24.988779806518558,1.1870331555888149,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r087,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,matched,,15,False,REC_2020_P001,2020-04-13,-5,5,True,True,True,24.30668830871582,2.1545883087158195,2.1545883087158195,0.10234864522766901,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r087,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r087,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P002,2020-09-05,-4,4,True,True,True,11.909664154052734,-30.822235845947269,30.822235845947269,1.4641377514949092,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r088,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r088,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P001,2020-08-06,-3,3,True,True,True,19.903087615966797,-19.050512384033205,19.050512384033205,0.90494974167981457,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r088,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r089,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,matched,,15,False,REC_2020_P001,2020-04-14,-4,4,True,True,True,17.688114166259766,-4.4639858337402352,4.4639858337402352,0.21205113782090998,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r089,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P002,2020-08-02,-7,7,False,True,True,18.351345062255859,-20.602254937744142,20.602254937744142,0.97866161854834599,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r089,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P003,2020-09-20,11,11,False,False,True,26.263904571533203,-16.4679954284668,16.4679954284668,0.78227335352228089,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r090,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,matched,,15,False,REC_2020_P001,2020-04-13,-5,5,True,True,True,20.932872772216797,-1.2192272277832039,1.2192272277832039,0.057916519125026156,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r090,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P002,2020-08-08,-1,1,True,True,True,20.382589340209961,-18.571010659790041,18.571010659790041,0.88217214112285725,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r090,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r091,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,matched,,15,False,REC_2020_P001,2020-04-28,10,10,False,True,True,23.862838745117188,1.7107387451171867,1.7107387451171867,0.081264616629051073,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r091,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P002,2020-08-05,-4,4,True,True,True,15.287303924560547,-23.666296075439455,23.666296075439455,1.1242116793633856,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r091,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P003,2020-09-17,8,8,False,True,True,18.556634902954102,-24.175265097045902,24.175265097045902,1.148389054509044,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r092,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,matched,,15,False,REC_2020_P001,2020-05-01,13,13,False,False,True,19.563703536987305,-2.5883964630126961,2.5883964630126961,0.12295568031710755,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r092,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P002,2020-08-22,13,13,False,False,True,49.351963043212891,10.398363043212889,10.398363043212889,0.49394975631916488,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r092,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r093,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r093,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r093,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P001,2020-09-23,14,14,False,False,True,15.039710998535156,-27.692189001464847,27.692189001464847,1.3154522449709947,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r094,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r094,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P001,2020-08-10,1,1,True,True,True,18.578910827636719,-20.374689172363283,20.374689172363283,0.96785164260411993,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r094,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r095,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,matched,,15,False,REC_2020_P001,2020-04-19,1,1,True,True,True,25.49334716796875,3.3412471679687492,3.3412471679687492,0.15871808067881421,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r095,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r095,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r096,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r096,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r096,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P001,2020-09-08,-1,1,True,True,True,18.58283805847168,-24.149061941528323,24.149061941528323,1.1471443352942106,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r097,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,matched,,15,False,REC_2020_P001,2020-04-19,1,1,True,True,True,20.364353179931641,-1.7877468200683602,1.7877468200683602,0.084922703935549571,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r097,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,matched,,15,False,REC_2020_P002,2020-08-07,-2,2,True,True,True,16.333051681518555,-22.620548318481447,22.620548318481447,1.0745358940908301,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r097,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r098,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,matched,,15,False,REC_2020_P001,2020-04-12,-6,6,False,True,True,20.78331184387207,-1.3687881561279305,1.3687881561279305,0.065021058926506267,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E02,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r098,random_deletion,2020_segment_2,2020-08-09,38.953600000000002,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E03,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r098,random_deletion,2020_segment_2,2020-09-09,42.731900000000003,21.051458999999998,matched,,15,False,REC_2020_P002,2020-09-09,0,0,True,True,True,19.000188827514648,-23.731711172485355,23.731711172485355,1.1273190695469306,ok,,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
ERK_2020_E01,2020,timesat_double_logistic_cv_seapar,random_2020_k4_r099,random_deletion,2020_segment_2,2020-04-18,22.152100000000001,21.051458999999998,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,ok,
