year,method,reconstruction_status,reconstruction_failure_reason,contract_version,analysis_classification,mask_id,scenario_family,selected_p_seapar,p_seapar_selection_source,p_seapar_reselected_within_scenario,old_methods_reused_not_rerun,diagnostic_n_sparse_inputs,diagnostic_n_output_dates,diagnostic_n_finite_output_dates,diagnostic_minimum_reconstructed_value,diagnostic_n_negative_reconstructed_days,diagnostic_fraction_negative_reconstructed_days,diagnostic_negative_values_clipped,diagnostic_requested_p_seapar,diagnostic_requested_p_seapar_float64_hex,diagnostic_effective_p_seapar,diagnostic_effective_p_seapar_float64_hex,diagnostic_p_seapar_array_dtype,diagnostic_p_seapar_array_unique_count,diagnostic_p_seapar_exactly_materialized,diagnostic_persistent_batch_transport,diagnostic_sparse_input_checksum,diagnostic_identical_sparse_input_enforced,diagnostic_selected_p_seapar,diagnostic_p_seapar_reselected_within_scenario,n_pointwise_evaluation_dates,n_predictions_available,n_predictions_missing_or_nonfinite,q05_reference,q95_reference,q95_minus_q05,scale_available,scale_unavailable_reason,pointwise_metric_status,pointwise_metric_reason,bias,mae,rmse,nrmse,nrmse_status,nrmse_reason,n_common_support_dates,n_common_support_predictions,n_missing_common_support_predictions,minimum_reconstructed_value,n_negative_reconstructed_days,fraction_negative_reconstructed_days,negative_values_clipped,reference_peak_status,reference_peak_reason,reference_peak_time,reference_peak_value,reference_peak_plateau_start,reference_peak_plateau_end,reference_peak_plateau_days,reference_peak_at_boundary,reference_peak_distance_to_nearest_boundary_days,reconstruction_peak_status,reconstruction_peak_reason,reconstruction_peak_time,reconstruction_peak_value,reconstruction_peak_plateau_start,reconstruction_peak_plateau_end,reconstruction_peak_plateau_days,reconstruction_peak_at_boundary,reconstruction_peak_distance_to_nearest_boundary_days,seasonal_metric_status,seasonal_metric_reason,peak_timing_metric_status,peak_timing_metric_reason,signed_peak_date_error_days,absolute_peak_date_error_days,peak_timing_success_5d,peak_timing_success_10d,peak_timing_success_15d,signed_peak_magnitude_error,absolute_peak_magnitude_error,normalized_absolute_peak_magnitude_error,reference_integral,reconstruction_integral,signed_integral_error,absolute_integral_error,relative_integral_error,relative_integral_status,relative_integral_reason,pearson_correlation,correlation_status,correlation_reason
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,random_2019_k1_r011,random_deletion,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,32,365,365,1.5902935266494751,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,ae23683ae195cc78223bd77dafe6f2c31b4b31e08270cc7a5d0be74e923c4c28,True,0,False,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.4285341557980056,3.7249718633372755,7.6548770232075718,0.26801338019940579,ok,,233,233,0,1.5902935266494751,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-19,25.944787979125977,2019-08-19,2019-08-19,1,False,108,ok,,ok,,-7,7,False,True,True,-34.950112020874023,34.950112020874023,1.223677092742804,1870.269949,1377.9193642139435,-492.35058478605652,492.35058478605652,-0.26325108043857925,ok,,0.81010813460863995,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,random_2019_k1_r012,random_deletion,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,32,365,365,1.6435191631317139,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,bd0b83e6e703872560e2553bc5131be28f8a98fb364b32eb4db444df623969c2,True,0,False,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.1140231338662296,3.610956289881047,7.3879639049946979,0.25866818930804114,ok,,233,233,0,1.6435191631317139,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-20,27.061479568481445,2019-08-20,2019-08-20,1,False,107,ok,,ok,,-6,6,False,True,True,-33.833420431518554,33.833420431518554,1.184579366339618,1870.269949,1440.7723971605301,-429.49755183946991,429.49755183946991,-0.22964468421743855,ok,,0.81475276268183994,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,random_2019_k1_r013,random_deletion,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,32,365,365,1.3015985488891602,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,4b1024b12eba4ff11e1ce3af104100b2d2acbd607bb539bb13a9a311f890559b,True,0,False,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.3283183612202882,3.6209981428294395,7.3564433713879414,0.25756458898474088,ok,,233,233,0,1.3015985488891602,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.751562118530273,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.143337881469726,34.143337881469726,1.1954302295334187,1870.269949,1396.3356086015701,-473.93434039842987,473.93434039842987,-0.25340424287511765,ok,,0.82452894124797238,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,random_2019_k1_r014,random_deletion,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,32,365,365,1.7974662780761719,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,3eac859a22a394fb26bcc436794784b16f5a731c3f6012f731405ab4afa55fe7,True,0,False,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.0866295349329098,3.6151837783085456,7.3589809903066312,0.25765343637209848,ok,,233,233,0,1.7974662780761719,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-20,27.47657585144043,2019-08-20,2019-08-20,1,False,107,ok,,ok,,-6,6,False,True,True,-33.41832414855957,33.41832414855957,1.1700459704971031,1870.269949,1446.1150546073914,-424.15489439260864,424.15489439260864,-0.22678806052537853,ok,,0.81831577645624221,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,random_2019_k1_r015,random_deletion,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,32,365,365,1.131136417388916,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,11adfabee9fcfe088fd9e0e23d449a3e00f4adfdcfecf04e1c1ae4c40d7026f0,True,0,False,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.6563031769971701,3.7469815171741852,7.427926832983359,0.26006737565426652,ok,,233,233,0,1.131136417388916,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.220434188842773,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.674465811157226,34.674465811157226,1.2140261379095159,1870.269949,1327.8647412657738,-542.40520773422622,542.40520773422622,-0.29001439499374976,ok,,0.82383337004325041,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,random_2019_k1_r016,random_deletion,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,32,365,365,1.7266635894775391,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,c21bdc5161f5062735b6cfd071d019c37dc09405ddbe9ceee498f62c4ea0dee6,True,0,False,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.2975535284199879,3.6161472938006192,7.4321308436471609,0.26021456692918632,ok,,233,233,0,1.7266635894775391,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-20,27.056142807006836,2019-08-20,2019-08-20,1,False,107,ok,,ok,,-6,6,False,True,True,-33.838757192993164,33.838757192993164,1.1847662176081348,1870.269949,1403.5280928611755,-466.74185613882446,466.74185613882446,-0.24955854976356917,ok,,0.81655162992428687,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,random_2019_k1_r017,random_deletion,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,32,365,365,2.0588421821594238,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,aef9add9cd1fc2301d68be69871e7c6a68eb28938fc6c0bf45f2877c51223eda,True,0,False,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.2516471152720281,3.6228696684583976,7.5051659804870949,0.26277168101977877,ok,,233,233,0,2.0588421821594238,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,25.180147171020508,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-35.714752828979492,35.714752828979492,1.2504487792111101,1870.269949,1415.0799556970596,-455.18999330294037,455.18999330294037,-0.2433819746429238,ok,,0.8236898817621674,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,random_2019_k1_r018,random_deletion,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,32,365,365,1.0962814092636108,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,a635c3a2f19d759ce9b112d7b2fdc75a78ab0f4c035c7d7e339702290721de5f,True,0,False,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.5209343255286902,3.7321796727071352,7.2422143731446447,0.25356519097440555,ok,,233,233,0,1.0962814092636108,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-22,26.617759704589844,2019-08-22,2019-08-22,1,False,105,ok,,ok,,-4,4,True,True,True,-34.277140295410156,34.277140295410156,1.2001149340858619,1870.269949,1348.3605070114136,-521.90944198858642,521.90944198858642,-0.27905567443226154,ok,,0.83083006742248988,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,random_2019_k1_r019,random_deletion,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,32,365,365,2.0080537796020508,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,2d9b3349b40cdebd99396bb5a00015e582601d3daa22a01dd52e99b4f98f171b,True,0,False,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.1531961334589109,3.6051175448657742,7.3379418450584559,0.25691681154881596,ok,,233,233,0,2.0080537796020508,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.706380844116211,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.188519155883789,34.188519155883789,1.1970121211876827,1870.269949,1433.1576813459396,-437.11226765406036,437.11226765406036,-0.23371613701421898,ok,,0.82547861823056434,ok,
2019,timesat_double_logistic_cv_seapar,ok,,Reconstruction_Analysis_Contract_v1.0.1,secondary_sensitivity_double_logistic_seasonal_parameter,random_2019_k1_r020,random_deletion,0,results/phase5/double_logistic_seapar_selection/erken_phase5_seapar_selection.csv,False,True,32,365,365,1.2079997062683105,0,0,False,0,0x0.0p+0,0,0x0.0p+0,float64,1,True,True,6e82bd94a393439af1d0778d05b55d75306c49c59bd3b3099e588295ba14ccba,True,0,False,201,201,0,1.0535319999999999,29.615079999999978,28.561547999999977,True,,ok,,-2.27761599887753,3.6088594259525881,7.3468243588542164,0.25722780708014226,ok,,233,233,0,1.2079997062683105,0,0,False,ok,,2019-08-26,60.8949,2019-08-26,2019-08-26,1,False,101,ok,,2019-08-21,26.243717193603516,2019-08-21,2019-08-21,1,False,106,ok,,ok,,-5,5,True,True,True,-34.651182806396484,34.651182806396484,1.2132109508348956,1870.269949,1405.6471931934357,-464.62275580656433,464.62275580656433,-0.24842550459359614,ok,,0.82312910584512433,ok,
