year,method,duration_days,contains_reference_global_peak,n_scenarios,n_reconstruction_failures,fraction_reconstruction_failures,mean_mae,mean_rmse,mean_nrmse,median_nrmse,mean_absolute_global_peak_timing_error_days,median_absolute_global_peak_timing_error_days,mean_normalized_absolute_global_peak_magnitude_error,mean_absolute_integral_error,mean_pearson_correlation,fraction_scenarios_with_negative_values,mean_matched_event_absolute_timing_error_days,mean_matched_event_normalized_absolute_magnitude_error,global_peak_success_fraction_5d,mean_event_recovery_fraction_5d,global_peak_success_fraction_10d,mean_event_recovery_fraction_10d,global_peak_success_fraction_15d,mean_event_recovery_fraction_15d
2020,linear_interpolation,30,False,213,0,0,1.827508159423151,3.6721621012921655,0.17443741553932987,0.14504746632072321,47.901408450704224,31,0.23500314894704349,137.3151714304644,0.88671261322232231,0,0.54460093896713613,0.078282576106224022,0,0.94679186228482015,0,0.95774647887323938,0,0.97026604068857603
2020,linear_interpolation,30,True,30,0,0,1.9834006323240223,4.5268797042088957,0.21503876307142866,0.21103969872075609,31,31,0.17947924654533443,274.35378938333326,0.84322599507664575,0,0,0,0,0.71111111111111136,0,0.74444444444444469,0,0.74444444444444469
2020,linear_interpolation,45,False,168,0,0,2.0374688605225231,3.9882497423256131,0.1894524147863392,0.15105225165266481,53.142857142857146,31,0.25222216867995445,164.09914385021733,0.86525498163070058,0,0.6428571428571429,0.092406218223910999,0,0.93055555555555558,0,0.93452380952380953,0,0.95039682539682546
2020,linear_interpolation,45,True,45,0,0,2.2149115231606333,5.1425465178345782,0.24428456563673701,0.22420589985727959,68.333333333333329,31,0.3021253776282205,322.84237369444429,0.78740502727319783,0,1.1222222222222222,0.18806561367340655,0,0.59259259259259267,0,0.66666666666666674,0,0.66666666666666674
2020,timesat_double_logistic_cv_seapar,10,False,232,0,0,2.8565947738102544,5.0793131019609312,0.24128081108111935,0.2340136716673919,138.49568965517241,150,1.1387568725877575,74.732598004792095,0.71356555317476511,0,1.8922413793103448,1.1645799626911291,0.021551724137931036,0.64367816091954011,0.043103448275862072,0.81178160919540221,0.064655172413793108,0.81896551724137934
2020,timesat_double_logistic_cv_seapar,10,True,10,0,0,2.8914175001845672,5.4895419246494939,0.26076776553347175,0.27107073334921028,134.59999999999999,150,1.1626777841820115,181.18898480510498,0.67500221862130849,0,3.4500000000000002,0.86362900787456964,0.10000000000000001,0.53333333333333321,0.10000000000000001,0.76666666666666672,0.10000000000000001,0.76666666666666672
2020,timesat_double_logistic_cv_seapar,20,False,241,0,0,2.9614239449365893,5.2151948177146208,0.24773555209235709,0.2355161316188977,134.05394190871368,151,1.1281130912284223,97.614756774157712,0.7012679999818322,0,2.5892116182572615,1.1420775015382751,0.0082987551867219917,0.59751037344398339,0.041493775933609957,0.72337482710926682,0.082987551867219914,0.74135546334716451
2020,timesat_double_logistic_cv_seapar,20,True,20,0,0,3.1648794250824692,5.9055781137110328,0.28053058525354618,0.2967873794967289,120.09999999999999,150,1.1569082958895263,297.12330414638399,0.63151629042037749,0,3.5499999999999998,0.77757635051223983,0.20000000000000001,0.43333333333333329,0.20000000000000001,0.69999999999999984,0.20000000000000001,0.69999999999999984
2020,timesat_double_logistic_cv_seapar,30,False,213,0,0,3.1153488750963798,5.5163963358216304,0.26204342111497497,0.23544726040327851,136.67605633802816,151,1.0903372323362739,150.21691282736123,0.6822268525454952,0,2.6854460093896715,1.1332267395477293,0.0046948356807511738,0.58685446009389675,0.018779342723004695,0.6901408450704225,0.051643192488262914,0.71987480438184659
2020,timesat_double_logistic_cv_seapar,30,True,30,0,0,3.5073814135690711,6.5804242019936963,0.31258755994032034,0.30273004632057549,131.86666666666667,150,1.0642822477088705,397.17862608216456,0.6030418126089887,0,5.0666666666666664,0.66254818569196827,0,0.23333333333333328,0,0.58888888888888891,0.10000000000000001,0.63333333333333341
2020,timesat_double_logistic_cv_seapar,45,False,168,0,0,3.5386469752000571,6.1814453147590287,0.29363500718686664,0.2455816537101348,122.66071428571429,150,1.0213596959871787,293.78872126903661,0.64039673782203066,0,3.2083333333333335,1.0861658134882599,0.0059523809523809521,0.49801587301587297,0.065476190476190479,0.64880952380952384,0.10119047619047619,0.68650793650793651
2020,timesat_double_logistic_cv_seapar,45,True,45,0,0,3.8709556915367744,7.3481541278228111,0.3490567626606218,0.3015627373677629,122.26666666666667,150,1.1256194481561599,515.76583041602669,0.60854263407839748,0,5.9333333333333336,0.81093448007141844,0.044444444444444446,0.22962962962962968,0.044444444444444446,0.46666666666666673,0.20000000000000001,0.57037037037037042
2020,timesat_double_logistic_default_seapar1,10,False,232,0,0,3.0781915111787881,5.4051438859153613,0.25675863539507449,0.25407236790750271,144.6594827586207,151,1.2744406257839449,44.78586731092782,0.66055747616813121,0,10.405172413793103,1.3438863864729227,0,0.038793103448275863,0,0.09339080459770116,0.025862068965517241,0.34482758620689646
2020,timesat_double_logistic_default_seapar1,10,True,10,0,0,2.9373000263039777,5.5656315795859621,0.26438222545933565,0.26948088289996158,151,151,1.2797639578985898,143.17387699167557,0.65772631516991631,0,5.4000000000000004,1.3301049621233467,0,0.19999999999999998,0,0.23333333333333331,0,0.33333333333333337
2020,timesat_double_logistic_default_seapar1,20,False,241,0,0,3.1275114135118858,5.4589724779051441,0.25931563593312673,0.25489920237065589,142.25311203319501,151,1.2632710390427446,67.993482232019062,0.65611554401030592,0,9.9004149377593365,1.327452350065041,0.029045643153526972,0.066390041493775934,0.029045643153526972,0.1230982019363762,0.053941908713692949,0.34993084370677724
2020,timesat_double_logistic_default_seapar1,20,True,20,0,0,2.9202788496060732,5.6176480968584883,0.26685314765396961,0.26948088289996158,143.69999999999999,151,1.2744573886371415,176.93447536215655,0.65585129889349314,0,2.7999999999999998,1.289198680809762,0.050000000000000003,0.28333333333333327,0.050000000000000003,0.28333333333333327,0.050000000000000003,0.33333333333333326
2020,timesat_double_logistic_default_seapar1,30,False,213,0,0,3.2094174560558049,5.5490517752927886,0.26359464088891837,0.25684469733007331,138.72300469483568,151,1.2619431726540213,97.924265189985277,0.64588004270074484,0,9.4272300469483561,1.3212501870824207,0.061032863849765258,0.082942097026604059,0.061032863849765258,0.14553990610328638,0.084507042253521125,0.35367762128325514
2020,timesat_double_logistic_default_seapar1,30,True,30,0,0,3.0844299033949789,5.7412626436250855,0.2727251656821072,0.26888385351338701,123.7,151,1.2157184912040628,201.87840544663123,0.65814671907493749,0,4.2999999999999998,1.1887710447023481,0,0.23333333333333328,0,0.26666666666666661,0.13333333333333333,0.33333333333333343
2020,timesat_double_logistic_default_seapar1,45,False,168,0,0,3.4534960032780488,5.7837659413997997,0.27474418478072227,0.26551054676729641,134.01785714285714,151,1.2425902529577986,179.64212307840103,0.62162115485244873,0,9.2619047619047628,1.2505321853533946,0.065476190476190479,0.11904761904761904,0.065476190476190479,0.17857142857142855,0.11904761904761904,0.38888888888888895
2020,timesat_double_logistic_default_seapar1,45,True,45,0,0,3.3589417040824157,6.3565640597506317,0.30195361089939798,0.26955315133506891,115.88888888888889,151,1.1775941777312187,296.61085798264509,0.6372130182993877,0,5.4444444444444446,1.2271889902917992,0.088888888888888892,0.20000000000000001,0.20000000000000001,0.2592592592592593,0.24444444444444444,0.33333333333333337
2020,timesat_smoothing_spline,10,False,232,0,0,2.2237450345493399,4.2026364247464336,0.19963634942102745,0.190069820405222,142.18103448275863,151,0.96375939147931522,139.28354233899873,0.82419941105775185,0,2.2392241379310347,1.0180784436805936,0.021551724137931036,0.65373563218390796,0.043103448275862072,0.66954022988505735,0.043103448275862072,0.67097701149425271
2020,timesat_smoothing_spline,10,True,10,0,0,2.3032137127451322,4.6342342795246783,0.22013838943536782,0.22868484155831731,91,151,0.96806069802545025,192.83878557061934,0.79857898683788942,0,2.2999999999999998,1.1524448986178295,0.40000000000000002,0.6333333333333333,0.40000000000000002,0.6333333333333333,0.40000000000000002,0.66666666666666674
2020,timesat_smoothing_spline,20,False,241,0,0,2.321636724686114,4.3708257654993492,0.20762578809855167,0.1941667524891183,140.15352697095435,151,0.95171550254849047,152.08859697769233,0.81036495040027101,0,2.3713692946058091,1.0146083006556665,0.020746887966804978,0.63347164591977878,0.041493775933609957,0.66390041493775931,0.041493775933609957,0.66528354080221297
2020,timesat_smoothing_spline,20,True,20,0,0,2.3635565057535901,4.8995697845197013,0.23274252794163591,0.2440788690767037,120.95,151,0.97186338861609267,251.17077935015951,0.77787679173329116,0,2.4500000000000002,1.1031466992706376,0.20000000000000001,0.48333333333333339,0.20000000000000001,0.48333333333333339,0.20000000000000001,0.54999999999999982
2020,timesat_smoothing_spline,30,False,213,0,0,2.474381814393475,4.678256950979911,0.22222958280373389,0.19537805092942631,140.23474178403757,151,0.92992012659849577,199.11010166129478,0.78910697160963184,0,2.671361502347418,1.0139211685606309,0.0046948356807511738,0.60563380281690138,0.028169014084507043,0.63536776212832546,0.028169014084507043,0.64632237871674503
2020,timesat_smoothing_spline,30,True,30,0,0,2.7417831381672206,5.7289723333061264,0.27214134342451651,0.24420743926139576,132.30000000000001,151,0.90070899152240125,355.61832566442342,0.72218194600192831,0,3.1333333333333333,0.95929040381625508,0,0.32222222222222224,0.10000000000000001,0.35555555555555568,0.10000000000000001,0.41111111111111109
2020,timesat_smoothing_spline,45,False,168,0,0,2.7639342558397018,5.1554771419924394,0.24489880449580434,0.20144279443677979,135.16071428571428,151,0.89594810875626174,279.81813170237399,0.75619072931845854,0,2.8571428571428572,0.99623383976557245,0.0059523809523809521,0.58531746031746035,0.011904761904761904,0.58730158730158744,0.047619047619047616,0.6170634920634922
2020,timesat_smoothing_spline,45,True,45,0,0,3.0307297674162124,6.2833639526978837,0.29847641214311471,0.27537771484865481,132.22222222222223,151,0.90928251707032726,419.89158160498215,0.68408550469626261,0,4.5555555555555554,0.99673674719978422,0,0.21481481481481488,0.088888888888888892,0.29629629629629634,0.13333333333333333,0.36296296296296293
2021,linear_interpolation,10,False,225,0,0,1.164018076586081,2.1771276720086488,0.098262195826319801,0.092218052636745998,0,0,0,97.340258777777777,0.96209604331974108,0,0.028888888888888888,0.0036325242485474047,1,0.98888888888888893,1,0.98888888888888893,1,0.98888888888888893
2021,linear_interpolation,10,True,10,0,0,1.540316413041797,3.6557659287385214,0.16499886166688049,0.16499886166688049,64,64,0.48355750573989986,107.94082000000003,0.8747034569012897,0,2.5,0.34357706675886018,0.5,1,0.5,1,0.5,1
2021,linear_interpolation,20,False,220,0,0,1.262331506339188,2.3712740679897601,0.107024773890136,0.092612777008143701,0,0,0,111.76309809090907,0.95336317091230516,0,0.029545454545454545,0.0037150816178325723,1,0.96590909090909094,1,0.96590909090909094,1,0.96590909090909094
2021,linear_interpolation,20,True,20,0,0,2.1016107738883525,5.2314135231177392,0.23611393427505484,0.24003738297048705,93.5,123,0.5280335489077379,282.23298925000006,0.69965734781815558,0,3.8500000000000001,0.4756261308855132,0.25,0.75,0.25,0.75,0.25,0.94999999999999996
2021,linear_interpolation,30,False,210,0,0,1.3493308400965094,2.506364749937148,0.11312193907456375,0.093640835222756805,0,0,0,122.97610648571427,0.94655020007227164,0,0.09285714285714286,0.0079526780407026265,1,0.94047619047619047,1,0.94047619047619047,1,0.94523809523809521
2021,linear_interpolation,30,True,20,0,0,2.2785653316051251,5.7642968281557856,0.2601650197237621,0.28905208864739262,93.5,123,0.5280335489077379,333.52817500000009,0.62282875968526907,0,1.6000000000000001,0.16326477649030907,0.25,0.625,0.25,0.625,0.25,0.69999999999999996
2021,linear_interpolation,45,False,195,0,0,1.5662142418418461,2.8344297024754632,0.12792877976862851,0.1082641036785614,0,0,0,173.60086472820507,0.92974882695473149,0,0.36666666666666664,0.026056615995103047,1,0.89743589743589747,1,0.89743589743589747,1,0.92307692307692313
2021,linear_interpolation,45,True,20,0,0,2.5437066440101872,6.1932071270353708,0.27952340110042556,0.2884129901711574,93.5,123,0.5280335489077379,400.53538125000011,0.59394904593966225,0,0.625,0.049325677425528,0.25,0.625,0.25,0.625,0.25,0.625
2021,timesat_double_logistic_cv_seapar,10,False,225,0,0,2.725716726801934,4.2393204917377352,0.19133693705033619,0.18790892640922641,3.902222222222222,4,0.7034078445156926,168.40848426867626,0.79434654870690435,0,3.7355555555555555,0.55268709153894802,1,0.9555555555555556,1,1,1,1
2021,timesat_double_logistic_cv_seapar,10,True,10,0,0,2.6207621799235188,4.9479802606614944,0.2233214944483759,0.22332149444837585,126,126,0.94431197419494028,95.166145983380375,0.71663631458827515,0,3.75,0.74284267900000234,0,0.75,0,1,0,1
2021,timesat_double_logistic_cv_seapar,20,False,220,0,0,2.7769802427419017,4.3292412884545115,0.19539541053787887,0.18737110542369381,5.0181818181818185,4,0.69418619905113232,180.9816969170746,0.7900758746933112,0,3.8795454545454544,0.55081529726444345,0.99090909090909096,0.92500000000000004,0.99090909090909096,1,0.99090909090909096,1
2021,timesat_double_logistic_cv_seapar,20,True,20,0,0,3.0565624051754425,6.0915168933246822,0.27493372738171129,0.27717331299843562,94.5,125,0.8202500348447026,250.81074471624805,0.57150788995870883,0,2.4500000000000002,0.47733864987345626,0.25,0.75,0.25,0.75,0.25,0.75
2021,timesat_double_logistic_cv_seapar,30,False,210,0,0,2.8557812224502888,4.4586740666383582,0.20123721263325697,0.1868991216799539,8.3000000000000007,4,0.68767251355980319,204.51841880950323,0.78249802833605875,0,4.2095238095238097,0.55311143171626309,0.94285714285714284,0.87380952380952381,0.96666666666666667,0.98095238095238091,0.96666666666666667,1
2021,timesat_double_logistic_cv_seapar,30,True,20,0,0,3.2097951445332549,6.5589612682977698,0.29603130071287909,0.31300799891257436,94.25,125,0.81481424047130946,295.47526644917446,0.49037136683183968,0,2.125,0.36740115659976358,0.25,0.625,0.25,0.625,0.25,0.625
2021,timesat_double_logistic_cv_seapar,45,False,195,0,0,3.1123380009749759,4.8638572841938643,0.2195246990222588,0.18748558860319881,12.569230769230769,4,0.68342216970129244,275.99236314299367,0.75956275270990281,0,4.4948717948717949,0.58710699201167993,0.88717948717948714,0.8025641025641026,0.9128205128205128,0.92307692307692313,0.93846153846153846,0.96666666666666667
2021,timesat_double_logistic_cv_seapar,45,True,20,0,0,3.8922393929701911,7.9976420917583919,0.36096453298217945,0.313247871160105,96.5,125,0.71347283727951472,468.82911249997323,0.42780079081347011,0,3.25,0.31595115266365725,0,0.5,0,0.5,0.25,0.625
2021,timesat_double_logistic_default_seapar1,10,False,225,0,0,2.8128591611259588,4.7125118064011016,0.21269389200643526,0.20985863781729111,43.191111111111113,14,0.96890450668152528,145.89956612635942,0.70422768019073778,0,10.028888888888888,0.69864205966739845,0.022222222222222223,0.084444444444444447,0.044444444444444446,0.50666666666666671,0.72888888888888892,0.99333333333333329
2021,timesat_double_logistic_default_seapar1,10,True,10,0,0,2.8669580383559192,5.7770458415255863,0.26074043202706526,0.26074043202706526,129,129,0.99816622860287008,144.20487933163076,0.59161893948447308,0,6.25,0.67386903412021137,0,0,0,0.75,0,0.75
2021,timesat_double_logistic_default_seapar1,20,False,220,0,0,2.8567044118352189,4.7418386762512581,0.21401752711761382,0.2093941116930412,54.268181818181816,14,0.96379792840251188,154.64045627465734,0.70186137193715292,0,10.081818181818182,0.7033866352100675,0.022727272727272728,0.12727272727272726,0.05909090909090909,0.49545454545454548,0.64090909090909087,1
2021,timesat_double_logistic_default_seapar1,20,True,20,0,0,3.0850326585091508,6.187618107182308,0.27927114700878919,0.29092711076041011,128.5,128.5,1.0009280145967157,201.22676928343489,0.52955381488597286,0,5.8499999999999996,0.64165751956566253,0,0.25,0,0.75,0,0.75
